model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;probability_shift;zones_removed
mlp;SHAP;20;zero;0.764765;0.350838;0.413927;0.765625;0.515625;0.25;0.213374;"Fe ka; Ca ka; Ti ka; Mn; Fe kb; Si; K; Ca kb; Al; P; sum Fe; Ti kb; background2; Cr; background1; Rh L + Ar; S; background3; Cu; Fe ka + Ti ka"
mlp;Permutation;1;zero;0.764765;0.843445;-0.07868;0.765625;0.84375;-0.078125;0.065997;Fe ka
mlp;Permutation;2;zero;0.764765;0.874756;-0.109991;0.765625;0.875;-0.109375;0.07858;"Fe ka; Ti ka"
mlp;Permutation;3;zero;0.764765;0.779957;-0.015192;0.765625;0.78125;-0.015625;0.113407;"Fe ka; Ti ka; Ca ka"
mlp;Permutation;4;zero;0.764765;0.732078;0.032687;0.765625;0.734375;0.03125;0.133872;"Fe ka; Ti ka; Ca ka; Mn"
mlp;Permutation;5;zero;0.764765;0.744995;0.01977;0.765625;0.75;0.015625;0.148932;"Fe ka; Ti ka; Ca ka; Mn; Fe kb"
mlp;Permutation;6;zero;0.764765;0.692314;0.07245;0.765625;0.703125;0.0625;0.156189;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si"
mlp;Permutation;7;zero;0.764765;0.649897;0.114868;0.765625;0.671875;0.09375;0.171707;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K"
mlp;Permutation;8;zero;0.764765;0.622768;0.141997;0.765625;0.65625;0.109375;0.182832;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb"
mlp;Permutation;9;zero;0.764765;0.556481;0.208284;0.765625;0.609375;0.15625;0.196042;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb; Al"
mlp;Permutation;10;zero;0.764765;0.581092;0.183673;0.765625;0.640625;0.125;0.204637;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb; Al; sum Fe"
mlp;Permutation;11;zero;0.764765;0.556579;0.208186;0.765625;0.625;0.140625;0.199417;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb; Al; sum Fe; Ti kb"
mlp;Permutation;12;zero;0.764765;0.519627;0.245138;0.765625;0.59375;0.171875;0.203864;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb; Al; sum Fe; Ti kb; P"
mlp;Permutation;13;zero;0.764765;0.504454;0.260311;0.765625;0.59375;0.171875;0.212648;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb; Al; sum Fe; Ti kb; P; Cr"
mlp;Permutation;14;zero;0.764765;0.416936;0.347829;0.765625;0.546875;0.21875;0.212706;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb; Al; sum Fe; Ti kb; P; Cr; background2"
mlp;Permutation;15;zero;0.764765;0.350838;0.413927;0.765625;0.515625;0.25;0.211844;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb; Al; sum Fe; Ti kb; P; Cr; background2; Cu"
mlp;Permutation;16;zero;0.764765;0.350838;0.413927;0.765625;0.515625;0.25;0.211875;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb; Al; sum Fe; Ti kb; P; Cr; background2; Cu; Rh L + Ar"
mlp;Permutation;17;zero;0.764765;0.384766;0.379999;0.765625;0.53125;0.234375;0.210752;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb; Al; sum Fe; Ti kb; P; Cr; background2; Cu; Rh L + Ar; Fe ka + Ti ka"
mlp;Permutation;18;zero;0.764765;0.350838;0.413927;0.765625;0.515625;0.25;0.211573;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb; Al; sum Fe; Ti kb; P; Cr; background2; Cu; Rh L + Ar; Fe ka + Ti ka; background1"
mlp;Permutation;19;zero;0.764765;0.350838;0.413927;0.765625;0.515625;0.25;0.212828;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb; Al; sum Fe; Ti kb; P; Cr; background2; Cu; Rh L + Ar; Fe ka + Ti ka; background1; background3"
mlp;Permutation;20;zero;0.764765;0.350838;0.413927;0.765625;0.515625;0.25;0.213374;"Fe ka; Ti ka; Ca ka; Mn; Fe kb; Si; K; Ca kb; Al; sum Fe; Ti kb; P; Cr; background2; Cu; Rh L + Ar; Fe ka + Ti ka; background1; background3; S"
