A;0.362749106;0.384306221;0.429337096;0.438152571;0.542451581;0.551335163;0.712948511;0.858463679;1.187136927;1.442050927;1.585890921;1.921679703;2.171382432;2.061556381;2.081562153;1.950364734;1.677497823;1.379351954;1.154804351;0.872855728;0.639263562;0.563915822;0.409424198;0.36284198;0.352004603;0.255074981;0.267606108;0.303536696
A;0.399417339;0.362928281;0.39029269;0.472414534;0.598369037;0.601931134;0.868441487;1.076336584;1.307957678;1.599650734;1.823956845;2.097763101;2.250843526;2.265397176;2.318468958;2.092200549;1.769476053;1.504679973;1.22029236;0.975831889;0.751430383;0.583700914;0.474271898;0.415904668;0.322781732;0.313762017;0.304704144;0.30283724
A;0.395;0.39;0.445;0.5;0.535;0.615;0.75;0.945;1.335;1.635;1.98;2.22;2.63;2.58;2.625;2.475;2.295;1.985;1.73;1.255;0.97;0.76;0.63;0.47;0.445;0.365;0.345;0.335
A;0.41;0.36;0.45;0.515;0.545;0.655;0.76;1.035;1.26;1.61;1.79;2.12;2.365;2.47;2.4;2.365;2.085;1.74;1.4;1.115;0.895;0.655;0.555;0.42;0.36;0.34;0.325;0.27
A;0.4;0.39;0.425;0.42;0.46;0.585;0.71;0.93;1.165;1.57;1.89;2.27;2.485;2.65;2.63;2.615;2.23;1.955;1.615;1.31;0.995;0.815;0.58;0.45;0.4;0.36;0.32;0.28
A;0.340297846;0.352680319;0.361570757;0.389957545;0.483916717;0.560194279;0.645224835;0.802956925;1.11341976;1.231991163;1.503201683;1.68242812;1.76202973;1.89692615;1.764081178;1.643389605;1.505207316;1.237397202;0.980322808;0.695029613;0.618713873;0.49290642;0.377513986;0.336828719;0.276593651;0.246361581;0.253536545;0.283661714
A;0.424282418;0.319139099;0.391625401;0.467718605;0.527595127;0.629141129;0.739734739;0.982649637;1.189319787;1.445026583;1.956312372;2.162995302;2.378690694;2.288141127;2.355218673;2.126721798;1.938015867;1.444991437;1.218357121;0.991729196;0.678117069;0.540272003;0.418800176;0.326352903;0.277396134;0.313653662;0.288277546;0.272003354
A;0.38;0.39;0.44;0.505;0.485;0.6;0.775;0.95;1.155;1.41;1.83;2.19;2.385;2.58;2.5;2.395;2.345;1.985;1.655;1.325;1.025;0.81;0.61;0.465;0.42;0.385;0.355;0.3
A;0.365;0.385;0.42;0.43;0.49;0.56;0.76;0.955;1.355;1.64;1.935;2.27;2.475;2.61;2.48;2.35;2.145;1.815;1.59;1.16;1.0;0.63;0.545;0.425;0.38;0.335;0.31;0.32
A;0.329117868;0.374077531;0.426232904;0.442418534;0.557525673;0.651040969;0.742759224;0.956776554;1.266108108;1.372216524;1.780474931;1.890174285;2.012467073;2.168945767;1.983685808;2.050236372;1.667182753;1.445957452;1.14741286;0.920806183;0.724776553;0.580897266;0.424440265;0.339908287;0.309334698;0.379473684;0.318326505;0.246387018
A;0.321929031;0.36653075;0.447135003;0.493545076;0.531004165;0.668896987;0.820984283;1.017565488;1.301819812;1.457467074;1.668430001;1.985229027;1.983341234;2.056791508;2.049836126;1.927968828;1.552600577;1.312896905;0.994567559;0.731701407;0.543753432;0.475824681;0.3720466;0.346956608;0.305846765;0.291555831;0.255785938;0.252163556
A;0.368812743;0.341730728;0.345272268;0.45738971;0.535069433;0.625491522;0.784466859;0.988892819;1.2598782;1.543771176;1.798852672;2.091450794;2.138812629;2.259949149;2.115519994;1.972663337;1.68894385;1.368916737;1.052464209;0.897030413;0.640054226;0.509865584;0.439467215;0.332777741;0.305571806;0.227751641;0.287409731;0.249488301
A;0.37;0.37;0.46;0.465;0.52;0.63;0.82;1.015;1.295;1.715;1.965;2.29;2.475;2.355;2.525;2.315;1.965;1.75;1.35;1.085;0.83;0.605;0.455;0.365;0.39;0.285;0.33;0.265
A;0.369605365;0.391034188;0.437448895;0.399958216;0.466016941;0.566003706;0.680263338;0.914173275;1.092709615;1.437340251;1.712334184;1.869451463;2.044422375;2.131891795;2.028349363;1.805153838;1.576609473;1.317673213;1.048078319;0.819540927;0.655280243;0.541002483;0.451748257;0.382114343;0.301763229;0.33388973;0.324972674;0.316041674
A;0.37;0.41;0.37;0.475;0.515;0.615;0.71;0.995;1.275;1.625;1.85;2.185;2.35;2.475;2.4;2.54;2.055;1.82;1.485;1.17;0.915;0.7;0.545;0.465;0.33;0.31;0.325;0.29
