A;0.2871;0.2838;0.2988;0.28;0.3038;0.2988;0.3459;0.3718;0.3956;0.4429;0.4959;0.5162;0.5303;0.5671;0.5856;0.6118;0.6294;0.655;0.6376;0.6206;0.5938;0.5524;0.5135;0.4647;0.4118;0.3524;0.3021;0.2932;0.2462;0.2256;0.2182;0.1962;0.1909;0.1803;0.1782;0.1815;0.1621;0.1612;0.1718;0.1665;0.1779;0.1753;0.1574;0.1709;0.1874;0.1747;0.1809;0.1824
A;0.2334;0.2237;0.2417;0.2407;0.2444;0.2539;0.2961;0.3251;0.3298;0.3771;0.412;0.4459;0.4712;0.5044;0.5612;0.5593;0.5773;0.5739;0.5737;0.5539;0.5334;0.5054;0.4634;0.4122;0.3612;0.3229;0.2734;0.2451;0.218;0.1829;0.18;0.1656;0.1539;0.1429;0.1402;0.1356;0.1388;0.1437;0.1437;0.1363;0.1412;0.1385;0.1439;0.1449;0.1459;0.1383;0.1498;0.1373
B;0.2732;0.2376;0.2649;0.2519;0.273;0.28;0.2959;0.32;0.3549;0.3997;0.4281;0.4735;0.477;0.5078;0.5335;0.5559;0.5789;0.5919;0.5922;0.5668;0.5254;0.5024;0.4554;0.4195;0.3765;0.3257;0.2886;0.2446;0.2235;0.2005;0.1789;0.1803;0.1732;0.1681;0.1595;0.1516;0.1657;0.1524;0.157;0.1457;0.1622;0.1589;0.1535;0.1562;0.1462;0.1532;0.1697;0.1543
B;0.2792;0.2839;0.2628;0.2908;0.2769;0.3175;0.3322;0.3572;0.3892;0.4153;0.4589;0.4917;0.5239;0.5667;0.5914;0.5964;0.6214;0.6119;0.6317;0.6183;0.6042;0.5725;0.4869;0.4431;0.3892;0.3525;0.3083;0.2792;0.2522;0.2225;0.2061;0.1894;0.1878;0.1703;0.1733;0.1708;0.1761;0.1658;0.1678;0.1711;0.1564;0.1608;0.1742;0.1617;0.1669;0.1711;0.1803;0.1653
B;0.2957;0.2589;0.28;0.284;0.2831;0.3091;0.3431;0.3483;0.3851;0.4209;0.4386;0.484;0.5223;0.552;0.604;0.5989;0.6317;0.6249;0.6071;0.6006;0.5506;0.5491;0.494;0.432;0.3874;0.3449;0.3077;0.2803;0.228;0.2114;0.2083;0.188;0.1806;0.1626;0.1669;0.1674;0.164;0.1754;0.1691;0.1746;0.1743;0.1683;0.1574;0.1734;0.1734;0.1669;0.164;0.1671
B;0.2186;0.2295;0.2172;0.226;0.2253;0.2347;0.2579;0.2842;0.3116;0.3193;0.3349;0.3928;0.397;0.4342;0.4535;0.4856;0.494;0.4949;0.4937;0.474;0.4451;0.4384;0.3828;0.35;0.3086;0.2865;0.2463;0.2093;0.1993;0.1767;0.1626;0.1523;0.143;0.14;0.1449;0.136;0.1265;0.1395;0.1326;0.1377;0.1316;0.1379;0.1344;0.1328;0.1365;0.1393;0.1393;0.1442
B;0.2445;0.2557;0.245;0.2453;0.2615;0.2838;0.3058;0.3245;0.364;0.4053;0.407;0.4377;0.4602;0.4843;0.5275;0.5443;0.5643;0.5523;0.5587;0.5513;0.5118;0.4617;0.4515;0.4073;0.3583;0.2998;0.2687;0.237;0.2155;0.1945;0.1775;0.1583;0.1555;0.1673;0.1523;0.1558;0.155;0.1462;0.154;0.156;0.1442;0.1505;0.147;0.1518;0.1472;0.1538;0.1578;0.1525
B;0.2472;0.2497;0.2478;0.2567;0.2792;0.2883;0.3069;0.3242;0.3617;0.3675;0.4206;0.4742;0.4986;0.505;0.5567;0.5761;0.5808;0.5878;0.565;0.5756;0.5278;0.5178;0.4708;0.4144;0.37;0.3361;0.2792;0.2642;0.2339;0.2139;0.1892;0.1753;0.1786;0.1642;0.1681;0.1639;0.1528;0.1592;0.1692;0.1603;0.1533;0.1481;0.1611;0.1619;0.1692;0.1603;0.1631;0.1644
B;0.2797;0.2684;0.2697;0.28;0.2922;0.2989;0.3208;0.3708;0.3992;0.4265;0.4538;0.4724;0.5327;0.5581;0.5776;0.6219;0.6386;0.6165;0.6178;0.6014;0.5659;0.5343;0.4992;0.4503;0.3849;0.3384;0.2981;0.2654;0.2365;0.2132;0.1946;0.1816;0.1705;0.1714;0.1689;0.1795;0.1576;0.1562;0.1711;0.1727;0.1568;0.167;0.1708;0.1727;0.1681;0.1565;0.1719;0.1635
B;0.2395;0.2507;0.2473;0.251;0.2577;0.2908;0.3075;0.3175;0.3498;0.3892;0.3997;0.4385;0.485;0.511;0.5138;0.5433;0.5623;0.5487;0.5377;0.5293;0.5238;0.5025;0.456;0.4095;0.3618;0.3093;0.2848;0.2485;0.2145;0.19;0.1878;0.169;0.1663;0.1578;0.169;0.167;0.1595;0.1535;0.1475;0.1417;0.1435;0.1523;0.1497;0.147;0.1543;0.149;0.1502;0.1737
