B;0.2149;0.2037;0.208;0.218;0.194;0.2103;0.1983;0.2029;0.2034;0.2;0.2011;0.2069;0.2071;0.2066;0.204;0.206;0.1969;0.2083;0.1886;0.2129;0.2131;0.2134;0.2051;0.2157;0.2066;0.2249;0.2134;0.2071;0.2157;0.2123;0.2246;0.2174;0.2166;0.2357;0.2291;0.2203;0.2289;0.2246;0.2291;0.238;0.2286;0.242;0.2257;0.2223;0.2394;0.2343;0.244;0.2317;0.2554;0.2431;0.2571;0.2286;0.2446;0.2674;0.2534;0.2771;0.2734;0.266;0.2563;0.2709;0.2646;0.2737;0.2569;0.2749;0.2537;0.298;0.2783;0.2837;0.2909;0.2943;0.2923;0.2829;0.2994;0.31;0.31;0.3111;0.3234;0.3383;0.3483;0.3597;0.3697;0.3589;0.3777;0.4206;0.386;0.4214;0.482;0.47;0.52;0.556;0.6089;0.6483;0.6789;0.7394;0.7546;0.8586;0.9411;0.9566;1.0469;1.1163;1.2434;1.248;1.292;1.3689;1.4863;1.516;1.5634;1.5877;1.6091;1.6574;1.652;1.658;1.6223;1.5669;1.5654;1.5174;1.436;1.4457;1.342;1.2506;1.2091;1.1469;1.0397;0.9997;0.9146;0.854;0.774;0.716;0.6546;0.608;0.5811;0.5257;0.4869;0.45;0.4446;0.3997;0.3771;0.3683;0.3331;0.3197;0.304;0.2906;0.302;0.2854
B;0.1651;0.1662;0.1587;0.1682;0.1572;0.1646;0.1636;0.1541;0.1741;0.1564;0.17;0.1726;0.1679;0.1644;0.16;0.1636;0.1667;0.1631;0.1774;0.1623;0.1664;0.1705;0.1621;0.169;0.1649;0.1608;0.1585;0.1738;0.1592;0.1823;0.1762;0.1669;0.1615;0.1797;0.1751;0.1859;0.1815;0.1679;0.1854;0.1741;0.1933;0.169;0.1856;0.1818;0.1933;0.1872;0.2;0.1808;0.1959;0.1921;0.2008;0.199;0.1892;0.1915;0.2015;0.2097;0.1959;0.2003;0.1977;0.2018;0.2103;0.211;0.2187;0.2162;0.2138;0.2221;0.2215;0.2238;0.2274;0.2249;0.2292;0.2423;0.2387;0.2474;0.25;0.2505;0.2505;0.2838;0.279;0.2728;0.2718;0.3123;0.3136;0.3228;0.3364;0.3482;0.3785;0.3928;0.3931;0.4379;0.4782;0.5056;0.5495;0.5764;0.6418;0.6779;0.7136;0.7764;0.8397;0.8738;0.9474;0.9982;1.0351;1.1351;1.1882;1.2279;1.24;1.2318;1.291;1.3146;1.2772;1.2562;1.2697;1.2267;1.231;1.2108;1.1405;1.1118;1.0577;0.9974;0.9349;0.8974;0.8013;0.7485;0.6972;0.6626;0.5659;0.5733;0.4987;0.4695;0.431;0.3987;0.3644;0.3467;0.3197;0.3141;0.2882;0.2764;0.249;0.2618;0.2426;0.2269;0.2326;0.2179
Multivariate_threshold|Rh ka Compton > -0.198989;0.18191590482660663;0.18282563189838633;0.18346186621911686;0.18217942733042342;0.18179259112212662;0.1804771323687769;0.1779824814188212;0.18086006203062988;0.1820732272237426;0.18161728416112805;0.18267479740729203;0.18299318490427188;0.18467761969729882;0.1816846591515717;0.18307338163899295;0.1825021171149953;0.1840611902949996;0.18471232821516442;0.1846314698500069;0.18684344474469597;0.1882643874074706;0.18626959373358631;0.18718961503702658;0.18741088624720664;0.18802219661545064;0.18843450493413927;0.18997813384506593;0.1916317318912127;0.1902264055445014;0.19359776642225143;0.19195884204438185;0.19096501104565564;0.1921858492319898;0.19537291486808592;0.1960510543079691;0.19353943172498317;0.20159751270626014;0.19847488406478261;0.20044701210243632;0.19893058596057134;0.20530246161099994;0.20310913388989996;0.20535669781683769;0.20625176093800374;0.20940237270338552;0.20775150147619698;0.2123902913178851;0.21509433497945346;0.21490948015286238;0.2146729559639611;0.21756676133535735;0.220433141562399;0.21961470098031569;0.22314378429369514;0.2280626126455295;0.2266457496488271;0.22819275838652775;0.22936347459179537;0.23097582597969013;0.23576799371177173;0.2341875457305342;0.23856807058579238;0.24145874766770745;0.23836292377981813;0.2425645626715468;0.24552010491291665;0.246207116903785;0.24974709324677202;0.2527070544463457;0.2565671451663358;0.2599296494417427;0.26463145673524474;0.2685092617072671;0.27594366746479176;0.2753144344591664;0.2824842215551325;0.2850559872896797;0.2946423489524751;0.30086634269956447;0.3096729823214975;0.31776397411043533;0.33466103485227805;0.3453298316218882;0.35517887160310185;0.3703207986629121;0.38474655718394646;0.4080921239877457;0.4322516758200575;0.45191239438369657;0.48265780733999475;0.5261007977050464;0.5571738662854402;0.6021576569250753;0.6450648401832177;0.6960658031112;0.752573565644618;0.8063602805995973;0.8647765397833359;0.9283532283730392;0.988337609376213;1.0603595000139916;1.1054296688241794;1.1705092805741109;1.2343333044486187;1.2902599105385866;1.3274816455218945;1.3674065348742732;1.389966289059345;1.4249032593911433;1.4326246898530157;1.4349550377353097;1.4363169723471205;1.4178996777660138;1.387057408721528;1.363593554441495;1.3236740313852968;1.2778182610924813;1.225676759861147;1.1659385638664876;1.1071940626358505;1.0346884017687747;0.9821374181915349;0.914611370773894;0.851581726938082;0.791126881891943;0.7309996919059296;0.6691178196798135;0.6294331146595378;0.5736770993415771;0.5324279195594742;0.49243328871024017;0.4538359279361554;0.4226256889669961;0.3958208346593577;0.36836238898728463;0.3471044790898896;0.32476589538061845;0.3060103420336006;0.28832444833334736;0.2771655885601543;0.2664071841523347;0.257090078636388;0.25430602423945353;0.24961818596655863
Multivariate_threshold|Rh ka Compton > -0.538978;0.1736930408078315;0.17477397396303926;0.17592774125177196;0.17312130567187498;0.17433537075176142;0.17161849289028389;0.1689377140717676;0.17229770169667188;0.17457478579756372;0.17364899697816735;0.17513835811299752;0.17543120933453044;0.1777480763720684;0.1727575185137173;0.1747534546166878;0.17496353914554622;0.1765259104518732;0.1769471128195519;0.17730576626805666;0.17822828391787315;0.1802870827997278;0.17764215782263548;0.17878351834117243;0.17916317527838932;0.18006230279260282;0.17901486475864345;0.18115375000867065;0.18346031820268754;0.1802722143407799;0.18645856155933963;0.18385002070197312;0.1815324041801644;0.18358618726924372;0.18667792821085313;0.18726176403113348;0.18451060765355382;0.19177295047309234;0.18972630902257343;0.19106501378950946;0.18818619633594585;0.196438282572078;0.1924419973777967;0.1960726097280534;0.19724400241100362;0.20073330894883684;0.19694521425348396;0.20112143130821286;0.20694038670877438;0.2032991438390354;0.20468439438326744;0.20619260921816554;0.21155629285420505;0.2090058931293581;0.21077031019234094;0.21895135322063758;0.21660256755379764;0.2175952764826045;0.21761758080141508;0.22134202179013943;0.22487597906220558;0.22306858116957023;0.22686257398704374;0.23270701057124063;0.22703103165930238;0.23189449751075708;0.23438354538108572;0.23473919316426953;0.23752572317580975;0.2391399016911738;0.24386745918693217;0.2477842448246062;0.25321325587068666;0.256190708593106;0.26328522909766267;0.26240264560796134;0.2702367910008498;0.2691316007138995;0.28096464117212255;0.284634203933937;0.2964706932589103;0.30332587378443887;0.32064099145880726;0.3317283704771298;0.3372920961825852;0.35527194451400435;0.3669754285292143;0.3906673426109527;0.4134315955213843;0.42858286970555715;0.4574287943830455;0.5010998240925867;0.5286690214701514;0.5767249836472103;0.6148766662235364;0.662909585871137;0.7195689256355655;0.7677352824520928;0.8250321271345155;0.8880320013553535;0.9432381942852286;1.010277492970857;1.0548085245933712;1.1230263930768287;1.1808381809367816;1.2298294437978021;1.270342768091852;1.3045904816257454;1.3250311667936845;1.3581111768111038;1.366210940685237;1.3678771608928328;1.370443294182737;1.3506214438203736;1.319682545998236;1.3008448204447989;1.2620309991439085;1.2178780257849011;1.1632654568301912;1.1138681136661452;1.055568290679351;0.9830936383879332;0.9348327844147122;0.8729168450956228;0.807615387864131;0.7523390493876227;0.6939553521694158;0.6341140776779306;0.6027950417511038;0.5402798264498112;0.5068305315166439;0.4661209585008159;0.42882175221562474;0.40021385387800906;0.37598799583773357;0.34895040310531544;0.33025406453210887;0.3092326997651205;0.289023494437483;0.27180105376998287;0.26382862461197243;0.253173834462283;0.24433194291145305;0.24299895624590187;0.23555747601637345
Multivariate_threshold|Rh ka Compton <= 0.176069;0.1909869111132391;0.19170777315508034;0.19177309388711858;0.1921718433939951;0.19001898191564262;0.19024949078513195;0.18796016574862626;0.19030558177173276;0.19034509079360204;0.19040745544029455;0.1909885781120777;0.1913351358079794;0.19232190652037334;0.19153258423737307;0.1922514624331461;0.19081825708727315;0.1923736919577373;0.1932784819919781;0.19271277863659855;0.19634721105312875;0.1970645062081699;0.1957869012321737;0.19646275342287714;0.19650930230730995;0.19680310880652135;0.19882572812044533;0.19971270334212088;0.2006459810348252;0.20120731569711134;0.20147334019377003;0.20090404279271248;0.20137053836324695;0.20167251805551287;0.2049647405932658;0.20574691054177915;0.20349952831977441;0.21243542338762286;0.20812582551605283;0.21079671087933657;0.21078319906574633;0.21508093096234812;0.21487652565762475;0.215598387479554;0.2161886191957007;0.21896560172397705;0.21967239656926538;0.22482147098442468;0.22408931724540404;0.2277173574875929;0.22569178160500386;0.23011409339929306;0.23022558738828858;0.23131774781290165;0.2367935127951749;0.23811364733777585;0.23772482960366947;0.23988331106421637;0.2423208913958893;0.24160330299597885;0.24778345853457742;0.246453369074208;0.251480923454691;0.25111317732138305;0.2508636369656298;0.2543351851616313;0.25780533804994016;0.25885789260653846;0.2632290290408986;0.2676735828545583;0.270576732470029;0.2733277843718822;0.27722738092758786;0.28209840443000117;0.2899077526965309;0.28955800185533487;0.2959949058251541;0.3026228849557296;0.3097308355161603;0.3187727354664035;0.3242370133952481;0.3336912834426955;0.3501271670260138;0.360334207137497;0.3749105675081567;0.3869218576467005;0.404350678008462;0.4273141737566812;0.45301294176272616;0.47764822858165423;0.510489051370722;0.5536804814129054;0.5886188258431542;0.630213567695657;0.6783667548378897;0.7326418980507298;0.788982449012575;0.8489692305004092;0.9086203655078997;0.9728333636309054;1.0380887759867368;1.1156071849687907;1.1612720999413348;1.2228897613909961;1.2933461496777356;1.356923440722008;1.3905140774331595;1.4367017114231992;1.4615991046999948;1.498584570379314;1.5058886444610706;1.508951621059899;1.5089851506592475;1.4921172839043355;1.46138161035353;1.4328144681356316;1.3916751963944698;1.3439409952220769;1.2945254384794582;1.2233797887288496;1.1641447431895362;1.0916048753862773;1.0343212594172495;0.9606064527407355;0.9000829471004738;0.8339154615994723;0.7718649473530358;0.7077320011900213;0.6588187552665645;0.6105191134702156;0.5606655344984685;0.5214595880872775;0.4814301754754283;0.447349179045755;0.41769931948191447;0.3897766122517466;0.36569291932640463;0.34190125293462326;0.32474928761054606;0.30655213829861494;0.29187818547800626;0.28100547958292676;0.27116414444878045;0.26677935282894477;0.26512917922406887
Multivariate_threshold|Rh ka Compton > 0.586991;0.2009253177777707;0.20143925487513212;0.20087906932534888;0.20311976816253158;0.1990320080897952;0.20095631524808252;0.1988919500850629;0.20065431413710205;0.19940793800515508;0.20003817270172802;0.20009735071712573;0.20047477234188596;0.2006971659687095;0.20232220131092388;0.2023071824326616;0.19992961456097044;0.20148106321439987;0.20266376043791479;0.20156684957039978;0.20675975972009078;0.20670612220687384;0.20621428594380664;0.20662262074331694;0.20647773976078912;0.2064236815944608;0.2102105953010146;0.21037812538117814;0.21052220324587664;0.21323825771113525;0.21010200303277776;0.21070461396680507;0.21277107748463553;0.21206633431808622;0.2154737692169846;0.21636991742409623;0.21441204312234105;0.22430969183609517;0.21869962271203247;0.2221360829456772;0.2237691992243149;0.22579445070861598;0.22776915532549888;0.22681942223398935;0.22707567353258665;0.2294432991292528;0.23273320807093129;0.2384413622006827;0.23394443021462394;0.24174996748033103;0.23776426471502335;0.24386124389902045;0.2409544200869831;0.2441398796647667;0.2517484746176647;0.24912579604701718;0.24986332874927653;0.25269175402772925;0.25651734032909007;0.253247015398812;0.2609478828441927;0.2598920920353394;0.2656285470981115;0.26169079627350944;0.2645597107320378;0.2672313544844915;0.2712653268346735;0.2727183783765704;0.27800015324842875;0.2840712614556941;0.2859259640135617;0.28800709439267;0.29102777009980085;0.29698698705615545;0.30520713110570685;0.30516358746113403;0.3107975275353209;0.3218695889401261;0.3262621343251147;0.33839139822424186;0.34019370650206576;0.35114161609752553;0.36707222319872274;0.37677335191476524;0.3965290750792842;0.4051103661791993;0.4258294113372842;0.4483743011001126;0.47575947034939425;0.5058450105072918;0.5409816133221779;0.5838974279904628;0.623070659053197;0.6609522797824023;0.7148531114875799;0.7727155232057744;0.8288728732586143;0.8956525926635425;0.9566566865081061;1.0215668402395033;1.092597317838251;1.176137840885529;1.222454373665061;1.2802790413884155;1.3580020032606306;1.4299615636954714;1.459573884205834;1.5126231277106756;1.5400816930553038;1.5793115381530418;1.586158346822499;1.5900240085798376;1.5886021065752518;1.5734318291888707;1.542812944154281;1.5086545203023434;1.4661788633711985;1.4163866093893875;1.3699576611902682;1.2863137382766774;1.2265412409186192;1.1539638951959548;1.0914950964790509;1.010999740399302;0.9532220183863318;0.8807956303805063;0.8166378770865109;0.7500386016641074;0.6910143504653885;0.6508840859088753;0.5916033259223087;0.5532614806292936;0.5116630785273405;0.4744368130749931;0.44166989920588395;0.4132385361532794;0.386058849245566;0.3606751514782517;0.34528011470110337;0.3265228217824077;0.3079976507986758;0.29699971352056614;0.28658402015463935;0.28044542339108014;0.28212338624949174
Multivariate_threshold|Rh ka Compton > 0.176069;0.1909869111132391;0.19170777315508034;0.19177309388711858;0.1921718433939951;0.19001898191564262;0.19024949078513195;0.18796016574862626;0.19030558177173276;0.19034509079360204;0.19040745544029455;0.1909885781120777;0.1913351358079794;0.19232190652037334;0.19153258423737307;0.1922514624331461;0.19081825708727315;0.1923736919577373;0.1932784819919781;0.19271277863659855;0.19634721105312875;0.1970645062081699;0.1957869012321737;0.19646275342287714;0.19650930230730995;0.19680310880652135;0.19882572812044533;0.19971270334212088;0.2006459810348252;0.20120731569711134;0.20147334019377003;0.20090404279271248;0.20137053836324695;0.20167251805551287;0.2049647405932658;0.20574691054177915;0.20349952831977441;0.21243542338762286;0.20812582551605283;0.21079671087933657;0.21078319906574633;0.21508093096234812;0.21487652565762475;0.215598387479554;0.2161886191957007;0.21896560172397705;0.21967239656926538;0.22482147098442468;0.22408931724540404;0.2277173574875929;0.22569178160500386;0.23011409339929306;0.23022558738828858;0.23131774781290165;0.2367935127951749;0.23811364733777585;0.23772482960366947;0.23988331106421637;0.2423208913958893;0.24160330299597885;0.24778345853457742;0.246453369074208;0.251480923454691;0.25111317732138305;0.2508636369656298;0.2543351851616313;0.25780533804994016;0.25885789260653846;0.2632290290408986;0.2676735828545583;0.270576732470029;0.2733277843718822;0.27722738092758786;0.28209840443000117;0.2899077526965309;0.28955800185533487;0.2959949058251541;0.3026228849557296;0.3097308355161603;0.3187727354664035;0.3242370133952481;0.3336912834426955;0.3501271670260138;0.360334207137497;0.3749105675081567;0.3869218576467005;0.404350678008462;0.4273141737566812;0.45301294176272616;0.47764822858165423;0.510489051370722;0.5536804814129054;0.5886188258431542;0.630213567695657;0.6783667548378897;0.7326418980507298;0.788982449012575;0.8489692305004092;0.9086203655078997;0.9728333636309054;1.0380887759867368;1.1156071849687907;1.1612720999413348;1.2228897613909961;1.2933461496777356;1.356923440722008;1.3905140774331595;1.4367017114231992;1.4615991046999948;1.498584570379314;1.5058886444610706;1.508951621059899;1.5089851506592475;1.4921172839043355;1.46138161035353;1.4328144681356316;1.3916751963944698;1.3439409952220769;1.2945254384794582;1.2233797887288496;1.1641447431895362;1.0916048753862773;1.0343212594172495;0.9606064527407355;0.9000829471004738;0.8339154615994723;0.7718649473530358;0.7077320011900213;0.6588187552665645;0.6105191134702156;0.5606655344984685;0.5214595880872775;0.4814301754754283;0.447349179045755;0.41769931948191447;0.3897766122517466;0.36569291932640463;0.34190125293462326;0.32474928761054606;0.30655213829861494;0.29187818547800626;0.28100547958292676;0.27116414444878045;0.26677935282894477;0.26512917922406887
Multivariate_threshold|Rh ka Compton <= -0.198989;0.18191590482660663;0.18282563189838633;0.18346186621911686;0.18217942733042342;0.18179259112212662;0.1804771323687769;0.1779824814188212;0.18086006203062988;0.1820732272237426;0.18161728416112805;0.18267479740729203;0.18299318490427188;0.18467761969729882;0.1816846591515717;0.18307338163899295;0.1825021171149953;0.1840611902949996;0.18471232821516442;0.1846314698500069;0.18684344474469597;0.1882643874074706;0.18626959373358631;0.18718961503702658;0.18741088624720664;0.18802219661545064;0.18843450493413927;0.18997813384506593;0.1916317318912127;0.1902264055445014;0.19359776642225143;0.19195884204438185;0.19096501104565564;0.1921858492319898;0.19537291486808592;0.1960510543079691;0.19353943172498317;0.20159751270626014;0.19847488406478261;0.20044701210243632;0.19893058596057134;0.20530246161099994;0.20310913388989996;0.20535669781683769;0.20625176093800374;0.20940237270338552;0.20775150147619698;0.2123902913178851;0.21509433497945346;0.21490948015286238;0.2146729559639611;0.21756676133535735;0.220433141562399;0.21961470098031569;0.22314378429369514;0.2280626126455295;0.2266457496488271;0.22819275838652775;0.22936347459179537;0.23097582597969013;0.23576799371177173;0.2341875457305342;0.23856807058579238;0.24145874766770745;0.23836292377981813;0.2425645626715468;0.24552010491291665;0.246207116903785;0.24974709324677202;0.2527070544463457;0.2565671451663358;0.2599296494417427;0.26463145673524474;0.2685092617072671;0.27594366746479176;0.2753144344591664;0.2824842215551325;0.2850559872896797;0.2946423489524751;0.30086634269956447;0.3096729823214975;0.31776397411043533;0.33466103485227805;0.3453298316218882;0.35517887160310185;0.3703207986629121;0.38474655718394646;0.4080921239877457;0.4322516758200575;0.45191239438369657;0.48265780733999475;0.5261007977050464;0.5571738662854402;0.6021576569250753;0.6450648401832177;0.6960658031112;0.752573565644618;0.8063602805995973;0.8647765397833359;0.9283532283730392;0.988337609376213;1.0603595000139916;1.1054296688241794;1.1705092805741109;1.2343333044486187;1.2902599105385866;1.3274816455218945;1.3674065348742732;1.389966289059345;1.4249032593911433;1.4326246898530157;1.4349550377353097;1.4363169723471205;1.4178996777660138;1.387057408721528;1.363593554441495;1.3236740313852968;1.2778182610924813;1.225676759861147;1.1659385638664876;1.1071940626358505;1.0346884017687747;0.9821374181915349;0.914611370773894;0.851581726938082;0.791126881891943;0.7309996919059296;0.6691178196798135;0.6294331146595378;0.5736770993415771;0.5324279195594742;0.49243328871024017;0.4538359279361554;0.4226256889669961;0.3958208346593577;0.36836238898728463;0.3471044790898896;0.32476589538061845;0.3060103420336006;0.28832444833334736;0.2771655885601543;0.2664071841523347;0.257090078636388;0.25430602423945353;0.24961818596655863
Multivariate_threshold|Rh ka Compton <= 0.586991;0.2009253177777707;0.20143925487513212;0.20087906932534888;0.20311976816253158;0.1990320080897952;0.20095631524808252;0.1988919500850629;0.20065431413710205;0.19940793800515508;0.20003817270172802;0.20009735071712573;0.20047477234188596;0.2006971659687095;0.20232220131092388;0.2023071824326616;0.19992961456097044;0.20148106321439987;0.20266376043791479;0.20156684957039978;0.20675975972009078;0.20670612220687384;0.20621428594380664;0.20662262074331694;0.20647773976078912;0.2064236815944608;0.2102105953010146;0.21037812538117814;0.21052220324587664;0.21323825771113525;0.21010200303277776;0.21070461396680507;0.21277107748463553;0.21206633431808622;0.2154737692169846;0.21636991742409623;0.21441204312234105;0.22430969183609517;0.21869962271203247;0.2221360829456772;0.2237691992243149;0.22579445070861598;0.22776915532549888;0.22681942223398935;0.22707567353258665;0.2294432991292528;0.23273320807093129;0.2384413622006827;0.23394443021462394;0.24174996748033103;0.23776426471502335;0.24386124389902045;0.2409544200869831;0.2441398796647667;0.2517484746176647;0.24912579604701718;0.24986332874927653;0.25269175402772925;0.25651734032909007;0.253247015398812;0.2609478828441927;0.2598920920353394;0.2656285470981115;0.26169079627350944;0.2645597107320378;0.2672313544844915;0.2712653268346735;0.2727183783765704;0.27800015324842875;0.2840712614556941;0.2859259640135617;0.28800709439267;0.29102777009980085;0.29698698705615545;0.30520713110570685;0.30516358746113403;0.3107975275353209;0.3218695889401261;0.3262621343251147;0.33839139822424186;0.34019370650206576;0.35114161609752553;0.36707222319872274;0.37677335191476524;0.3965290750792842;0.4051103661791993;0.4258294113372842;0.4483743011001126;0.47575947034939425;0.5058450105072918;0.5409816133221779;0.5838974279904628;0.623070659053197;0.6609522797824023;0.7148531114875799;0.7727155232057744;0.8288728732586143;0.8956525926635425;0.9566566865081061;1.0215668402395033;1.092597317838251;1.176137840885529;1.222454373665061;1.2802790413884155;1.3580020032606306;1.4299615636954714;1.459573884205834;1.5126231277106756;1.5400816930553038;1.5793115381530418;1.586158346822499;1.5900240085798376;1.5886021065752518;1.5734318291888707;1.542812944154281;1.5086545203023434;1.4661788633711985;1.4163866093893875;1.3699576611902682;1.2863137382766774;1.2265412409186192;1.1539638951959548;1.0914950964790509;1.010999740399302;0.9532220183863318;0.8807956303805063;0.8166378770865109;0.7500386016641074;0.6910143504653885;0.6508840859088753;0.5916033259223087;0.5532614806292936;0.5116630785273405;0.4744368130749931;0.44166989920588395;0.4132385361532794;0.386058849245566;0.3606751514782517;0.34528011470110337;0.3265228217824077;0.3079976507986758;0.29699971352056614;0.28658402015463935;0.28044542339108014;0.28212338624949174
Multivariate_threshold|Rh ka Compton <= -0.538978;0.1736930408078315;0.17477397396303926;0.17592774125177196;0.17312130567187498;0.17433537075176142;0.17161849289028389;0.1689377140717676;0.17229770169667188;0.17457478579756372;0.17364899697816735;0.17513835811299752;0.17543120933453044;0.1777480763720684;0.1727575185137173;0.1747534546166878;0.17496353914554622;0.1765259104518732;0.1769471128195519;0.17730576626805666;0.17822828391787315;0.1802870827997278;0.17764215782263548;0.17878351834117243;0.17916317527838932;0.18006230279260282;0.17901486475864345;0.18115375000867065;0.18346031820268754;0.1802722143407799;0.18645856155933963;0.18385002070197312;0.1815324041801644;0.18358618726924372;0.18667792821085313;0.18726176403113348;0.18451060765355382;0.19177295047309234;0.18972630902257343;0.19106501378950946;0.18818619633594585;0.196438282572078;0.1924419973777967;0.1960726097280534;0.19724400241100362;0.20073330894883684;0.19694521425348396;0.20112143130821286;0.20694038670877438;0.2032991438390354;0.20468439438326744;0.20619260921816554;0.21155629285420505;0.2090058931293581;0.21077031019234094;0.21895135322063758;0.21660256755379764;0.2175952764826045;0.21761758080141508;0.22134202179013943;0.22487597906220558;0.22306858116957023;0.22686257398704374;0.23270701057124063;0.22703103165930238;0.23189449751075708;0.23438354538108572;0.23473919316426953;0.23752572317580975;0.2391399016911738;0.24386745918693217;0.2477842448246062;0.25321325587068666;0.256190708593106;0.26328522909766267;0.26240264560796134;0.2702367910008498;0.2691316007138995;0.28096464117212255;0.284634203933937;0.2964706932589103;0.30332587378443887;0.32064099145880726;0.3317283704771298;0.3372920961825852;0.35527194451400435;0.3669754285292143;0.3906673426109527;0.4134315955213843;0.42858286970555715;0.4574287943830455;0.5010998240925867;0.5286690214701514;0.5767249836472103;0.6148766662235364;0.662909585871137;0.7195689256355655;0.7677352824520928;0.8250321271345155;0.8880320013553535;0.9432381942852286;1.010277492970857;1.0548085245933712;1.1230263930768287;1.1808381809367816;1.2298294437978021;1.270342768091852;1.3045904816257454;1.3250311667936845;1.3581111768111038;1.366210940685237;1.3678771608928328;1.370443294182737;1.3506214438203736;1.319682545998236;1.3008448204447989;1.2620309991439085;1.2178780257849011;1.1632654568301912;1.1138681136661452;1.055568290679351;0.9830936383879332;0.9348327844147122;0.8729168450956228;0.807615387864131;0.7523390493876227;0.6939553521694158;0.6341140776779306;0.6027950417511038;0.5402798264498112;0.5068305315166439;0.4661209585008159;0.42882175221562474;0.40021385387800906;0.37598799583773357;0.34895040310531544;0.33025406453210887;0.3092326997651205;0.289023494437483;0.27180105376998287;0.26382862461197243;0.253173834462283;0.24433194291145305;0.24299895624590187;0.23555747601637345
