B;3.35;3.66;3.83;3.99;4.59;5.4;6.06;6.8;7.6;7.91;7.7;6.98;6.11;5.12;4.68;4.43;4.11;4.08;4.12;4.1
B;3.68;3.85;3.86;4.19;4.89;5.56;6.22;7.18;7.8;8.0;7.59;7.07;6.24;5.36;4.65;4.53;4.28;4.26;4.16;4.23
B;3.57;3.74;3.75;4.06;4.3;4.83;5.55;6.35;7.11;7.16;6.98;6.81;5.84;5.39;4.88;4.37;4.49;4.29;4.27;4.46
B;3.73;3.76;4.1;3.93;4.51;5.0;5.68;6.23;6.69;6.92;6.86;6.38;5.77;5.23;4.89;4.5;4.37;4.14;4.28;4.47
B;3.33;3.39;3.3;3.52;3.94;4.06;4.23;4.41;4.72;4.78;4.92;4.66;4.42;4.14;4.1;3.87;3.8;3.87;3.92;3.75
B;3.51;3.51;3.44;3.69;4.07;4.29;4.59;4.84;5.29;5.38;5.46;5.14;4.65;4.4;4.33;3.96;4.06;3.82;3.98;4.06
B;3.51;3.56;3.74;4.29;4.3;4.84;5.49;5.84;6.15;6.42;6.38;5.79;5.23;5.07;4.61;4.31;4.13;4.22;4.24;4.29
B;3.7;3.61;3.66;4.13;4.42;5.11;5.97;6.96;7.33;7.58;7.77;7.3;6.42;5.79;5.0;4.53;4.19;4.32;4.18;4.19
B;3.39;3.62;3.81;4.01;4.45;4.96;5.49;6.26;6.52;6.83;6.68;6.18;5.43;5.27;4.55;4.18;3.97;3.88;4.05;3.98
B;3.1;3.25;3.43;3.89;4.08;4.6;5.5;6.19;6.84;7.32;7.04;6.39;5.88;5.09;4.62;4.34;3.95;3.74;3.89;3.85
B;3.65;3.9;4.15;4.49;5.14;5.88;7.02;7.95;8.64;9.24;8.55;7.93;6.62;6.01;5.27;4.49;4.32;4.43;4.38;4.37
B;3.38;3.46;3.73;4.06;4.54;5.26;6.09;7.08;7.7;8.03;7.65;6.91;6.34;5.33;4.69;4.24;4.15;4.02;3.88;3.99
B;3.67;3.74;3.77;4.0;4.32;5.15;5.8;6.64;7.4;7.71;7.59;6.92;6.25;5.65;5.11;4.44;4.16;4.02;4.16;4.17
B;3.12;3.48;3.45;3.68;3.92;4.39;5.09;5.61;6.03;6.22;5.9;5.66;5.08;4.54;4.17;4.06;3.85;3.82;3.77;3.96
B;3.43;3.3;3.63;3.91;4.59;5.06;6.22;7.11;8.07;8.34;8.41;7.71;6.56;5.69;4.97;4.54;4.2;4.15;3.84;3.88
B;3.23;3.55;3.61;3.7;4.14;4.78;5.28;6.02;6.57;6.8;6.86;6.44;5.66;5.07;4.5;4.45;4.2;3.9;4.04;3.94
B;3.69;3.78;3.92;4.18;4.74;5.59;6.4;7.61;8.29;8.51;8.63;7.6;6.86;6.04;5.36;4.66;4.2;4.26;4.08;4.2
B;3.6;3.72;3.69;4.07;4.46;5.13;6.04;6.82;7.32;7.86;7.28;6.62;5.95;5.17;4.7;4.31;3.94;4.11;4.12;4.02
B;3.4;3.38;3.68;3.89;4.15;4.56;5.01;5.74;6.12;6.38;6.37;5.98;5.31;4.97;4.45;4.23;4.06;4.17;4.02;3.99
B;3.49;3.64;3.71;4.0;4.29;4.8;5.38;6.12;6.69;7.06;6.98;6.51;5.68;5.11;4.74;4.42;4.19;4.11;4.11;4.01
B;3.85;3.66;4.01;4.18;4.49;5.33;6.31;6.9;7.65;8.3;8.22;7.29;6.54;5.99;4.96;4.76;4.3;4.15;4.16;4.35
B;3.48;3.38;3.55;3.7;3.87;4.12;4.46;4.73;5.21;5.43;5.14;5.01;4.66;4.52;4.19;4.03;3.99;3.96;3.89;4.23
B;3.45;3.65;3.64;3.9;4.28;4.81;5.6;6.31;6.86;7.14;6.84;6.44;5.98;5.14;4.79;4.41;3.89;3.88;3.99;4.05
B;3.39;3.62;3.7;3.99;4.36;4.97;5.93;6.61;7.36;7.5;7.55;6.86;6.0;5.25;4.68;4.15;3.97;3.87;3.95;4.0
B;3.76;3.9;4.08;4.35;4.57;5.15;5.62;6.28;6.6;6.8;6.62;6.25;5.65;5.3;4.97;4.65;4.41;4.49;4.47;4.46
B;3.44;3.45;3.46;3.87;4.19;4.73;5.48;6.36;7.03;7.03;6.9;6.45;5.52;4.89;4.61;4.13;3.99;3.87;3.91;3.83
B;3.71;3.78;3.93;4.2;4.7;5.74;6.67;7.52;8.24;8.71;8.25;7.67;6.68;5.55;5.28;4.45;4.41;4.1;4.23;4.05
B;3.47;3.53;3.78;3.71;4.2;4.52;4.96;5.18;5.99;5.99;6.06;5.69;5.3;4.97;4.67;4.45;4.06;4.14;4.2;3.99
