energy;VIP_Score;Zone
15.98;0.6605944696073169;background3
7.33;0.6602095604792078;Ni
18.78;0.658848163190024;Compton ka
18.18;0.6578712145363143;Compton ka
16.76;0.6566786084429628;background3
8.13;0.6535714399251005;Cu
9.69;0.6535196495123501;Zn kb
8.39;0.6521867744968105;Zn ka
13.13;0.6512941401852601;Rb
11.27;0.6503402399018517;background2
10.41;0.6432237523556793;background2
22.82;0.640571371819795;Rayleigh kb
7.57;0.6397935422627291;Ni
7.85;0.6397859769376212;Cu
10.57;0.636761038918404;background2
12.35;0.6353414712503984;background2
19.66;0.6309199543555569;Compton ka
10.87;0.629510722737814;background2
10.45;0.6275122705623752;background2
18.34;0.626815611619849;Compton ka
20.18;0.6248213617158376;Rayleigh ka
17.26;0.6235430563085429;background3
16.98;0.6216199769809142;background3
5.03;0.6193564659280828;
15.49;0.6192348381647095;Zr
9.47;0.6190188514745913;Zn kb
22.64;0.6181207496254361;Rayleigh kb
7.79;0.6179988970483198;Cu
13.61;0.6167919610516941;Rb
14.73;0.6162834156851298;Zr
15.35;0.6151070053618818;Zr
2.82;0.6139995044599207;Rh L + Ar
18.22;0.6136597863711584;Compton ka
11.79;0.6129859048624691;background2
13.25;0.6126845199377094;Rb
18.04;0.60695352266361;Compton ka
10.59;0.6058832209193189;background2
19.44;0.6049262657498322;Compton ka
21.46;0.6034184104206493;Compton kb
8.31;0.6005467197270038;Zn ka
17.84;0.5989577997630893;Compton ka
6.71;0.5988458643049495;Fe kb
15.74;0.597989893810435;background3
12.91;0.597324307931574;background2
7.23;0.5972586615297772;Ni
8.11;0.5971639935554788;Cu
16.40;0.5961216835506541;background3
7.39;0.5958128437153545;Ni
3.28;0.5953206179274412;K
13.07;0.5929352670097439;Rb
18.90;0.5928359578809604;Compton ka
15.96;0.5918501176881413;background3
11.33;0.5890554122478892;background2
13.81;0.588785957614812;Sr
1.60;0.587333111631838;Al
4.64;0.586564143399116;Ti ka
3.18;0.5853036668868201;K
4.80;0.582757183031436;
16.32;0.5822455879590568;background3
18.70;0.5808494741900431;Compton ka
20.66;0.5801158858963923;Compton kb
16.04;0.5784207020301131;background3
2.58;0.5768186180606035;Rh L + Ar
4.98;0.5757405964915104;
2.34;0.5744646515782473;S
6.67;0.5725862612247977;Fe ka
2.24;0.5719334693865559;S
11.19;0.5717335939149002;background2
15.41;0.5710682999209413;Zr
20.88;0.5650681650544105;Compton kb
10.33;0.5645835114773866;background2
15.03;0.5640764435521548;Zr
22.20;0.5639128206914881;Rayleigh kb
22.02;0.5630394270051413;Compton kb
9.51;0.56295588009097;Zn kb
10.31;0.5627391155875706;background2
22.42;0.5613505494517814;Rayleigh kb
7.35;0.5612752581651925;Ni
13.23;0.5611512726112639;Rb
1.44;0.559594451326575;Al
17.20;0.5588713484271165;background3
3.52;0.5564447706055029;Ca ka
3.30;0.5541437996860095;K
15.43;0.5533557274893748;Zr
20.72;0.5526967539012918;Compton kb
14.65;0.5526379818014565;Zr
11.99;0.5526338085692714;background2
9.97;0.551990286304246;background2
13.21;0.5503624916909172;Rb
20.06;0.5471058846442829;Rayleigh ka
22.26;0.5466898645090011;Rayleigh kb
21.68;0.5460302307775146;Compton kb
15.78;0.5455381348225532;background3
5.73;0.5454064613026205;Mn
17.92;0.5445934202897835;Compton ka
11.71;0.5437263107573719;background2
2.60;0.5432870217874659;Rh L + Ar
22.24;0.5424576860807288;Rayleigh kb
11.37;0.5417588562753498;background2
17.80;0.5399434568578133;Compton ka
9.89;0.5397616005750575;background2
11.49;0.5371063871277851;background2
22.50;0.5370034064983888;Rayleigh kb
15.86;0.534619828649874;background3
18.80;0.5330743055932239;Compton ka
6.17;0.5314437049814011;Fe ka
16.72;0.5310321418975981;background3
18.92;0.5299091145973518;Compton ka
11.69;0.5295961592361684;background2
5.37;0.5294451761186213;background1
11.95;0.5282761149869708;background2
16.52;0.5278674883455543;background3
14.43;0.5273614487567581;Sr
22.28;0.5257519256439204;Rayleigh kb
16.12;0.5256171390090012;background3
18.44;0.5255618841922706;Compton ka
17.04;0.5247853833880236;background3
19.16;0.5230897270706083;Compton ka
13.29;0.5227704461472885;Rb
5.79;0.5227180880010039;Mn
5.19;0.5222994664621992;background1
19.02;0.5217032316852254;Compton ka
13.55;0.5207453568286639;Rb
15.05;0.5203449137484031;Zr
5.17;0.5203414601804055;background1
1.88;0.5197459132289184;P
23.06;0.5195063524005862;Rayleigh kb
6.01;0.5188026657333353;Mn
21.98;0.5187257333145997;Compton kb
16.50;0.5177139640349245;background3
22.78;0.5168904439549187;Rayleigh kb
10.63;0.5161760484567597;background2
13.27;0.5142576688475449;Rb
14.47;0.5134452229649549;Sr
12.65;0.5126942939970695;background2
7.47;0.5125704914385039;Ni
1.58;0.512276976628505;Al
17.90;0.5117695990814591;Compton ka
7.95;0.5116823970063336;Cu
14.67;0.5102333053582497;Zr
15.66;0.5101238332570874;background3
5.45;0.5095180334892583;background1
10.09;0.5090254250830376;background2
2.42;0.507599843370642;S
18.98;0.505099662502877;Compton ka
1.54;0.5038900807661706;Al
23.00;0.5035294414055677;Rayleigh kb
13.59;0.5029226281173048;Rb
8.49;0.5007127425247261;Zn ka
15.82;0.4991550367724595;background3
8.81;0.49882032104014973;Zn ka
12.75;0.49848658109617255;background2
4.34;0.4983687920405683;Ti ka
1.78;0.4978979269902878;Si
2.40;0.49754152280160857;S
5.67;0.4959052793111785;background1
4.56;0.49396075943804785;Ti ka
4.36;0.4936380862863088;Ti ka
2.66;0.4907927708864649;Rh L + Ar
7.37;0.4897423701535127;Ni
21.04;0.48917306660676113;Compton kb
17.22;0.48709618760117573;background3
1.48;0.4866699138922826;Al
6.79;0.4866647695008056;Fe kb
12.89;0.4855790316558419;background2
1.50;0.48541790661257916;Al
12.05;0.48480752723044046;background2
16.74;0.4841922172055417;background3
1.90;0.4841669938122119;P
20.76;0.4841577619915105;Compton kb
5.55;0.48393560747998243;background1
11.35;0.48257945925205903;background2
12.49;0.47813611336388;background2
16.78;0.4778972376533039;background3
14.99;0.47615973501321945;Zr
17.14;0.47553302782901175;background3
2.62;0.4742131012003131;Rh L + Ar
20.20;0.46826400799115564;Rayleigh ka
22.14;0.4671775843480716;Rayleigh kb
22.68;0.4670151604331378;Rayleigh kb
1.82;0.4660864130172211;Si
3.68;0.46288688413027174;Ca ka
22.38;0.462532615373343;Rayleigh kb
4.96;0.4609664837255705;
1.84;0.46071228777703516;Si
4.44;0.4603204004393019;Ti ka
6.13;0.45776715430452564;Mn
1.72;0.4572177350283297;Si
7.53;0.45659388119066735;Ni
22.74;0.4565571276049289;Rayleigh kb
18.14;0.45576128122462783;Compton ka
15.90;0.45414361251807756;background3
19.56;0.4525871126619052;Compton ka
19.26;0.4510319641551031;Compton ka
4.42;0.4502628297645955;Ti ka
19.88;0.44830454781458895;Rayleigh ka
1.52;0.44672836123302095;Al
19.54;0.4465974926656803;Compton ka
10.23;0.4465220324589269;background2
12.21;0.4451106020043152;background2
7.45;0.4414995254461038;Ni
9.25;0.44124206057114795;Zn kb
11.83;0.4409196135327469;background2
12.69;0.44006089360113;background2
16.10;0.43995331641057295;background3
17.44;0.43983211567274294;background3
16.66;0.43786918415153225;background3
7.87;0.4367801174433389;Cu
20.90;0.43109993623230364;Compton kb
11.53;0.4303058511534402;background2
21.40;0.4302888115908557;Compton kb
20.98;0.42919430904910033;Compton kb
9.67;0.4280744110377265;Zn kb
17.02;0.42693839478646645;background3
17.38;0.4232037415966069;background3
5.95;0.42274331818603605;Mn
15.09;0.4224507799206503;Zr
14.53;0.41974898180541337;Sr
22.70;0.41904649375578973;Rayleigh kb
12.63;0.4172903082963958;background2
12.17;0.41582010278757214;background2
10.51;0.41554289152582646;background2
3.92;0.4154876754099096;Ca kb
9.13;0.4150519669984299;Zn kb
2.74;0.41430169207498363;Rh L + Ar
6.83;0.41420770879524926;Fe kb
22.08;0.4121634286775294;Compton kb
6.05;0.4121356481045202;Mn
14.91;0.41112895533795263;Zr
4.20;0.4108677799869726;Ti ka
8.85;0.4102349147261179;Zn ka
6.93;0.40957126858896625;Fe kb
16.90;0.4081096348006602;background3
18.94;0.40595872548097295;Compton ka
15.33;0.4049266767351996;Zr
22.06;0.4039010515429622;Compton kb
14.05;0.40382495861272416;Sr
17.12;0.40177294532147995;background3
5.47;0.40162064239067136;background1
21.12;0.39780951121242575;Compton kb
7.65;0.39628342939795247;Ni
18.72;0.3944876508926695;Compton ka
2.18;0.3944627680299684;S
8.41;0.3926272888528939;Zn ka
12.57;0.3914745111783943;background2
19.92;0.3908278594623058;Rayleigh ka
3.90;0.38974816314415234;Ca kb
1.74;0.3890306949987606;Si
14.31;0.3887518308509209;Sr
8.17;0.38776235893815597;Cu
21.84;0.3872835033440776;Compton kb
15.92;0.38670515423206964;background3
15.80;0.38635256990745304;background3
9.43;0.3863470836442042;Zn kb
21.96;0.3860131089257252;Compton kb
21.74;0.3853324521063007;Compton kb
14.75;0.3853182330904939;Zr
3.66;0.38408898209400033;Ca ka
14.77;0.3828911786368112;Zr
10.15;0.3817473211846996;background2
14.87;0.3770288108607695;Zr
1.70;0.3752171935860873;Si
11.91;0.3742055016376652;background2
12.03;0.373566509082468;background2
14.39;0.37274756496182265;Sr
18.96;0.372193979411879;Compton ka
21.30;0.37187598633457436;Compton kb
17.64;0.36927633677546895;background3
12.31;0.3685488373394878;background2
10.19;0.3683661594507407;background2
3.32;0.36743300369469706;K
1.80;0.3669550947773627;Si
2.76;0.3667458002748271;Rh L + Ar
13.97;0.3651803487691464;Sr
9.29;0.36477108380788287;Zn kb
21.16;0.3627605485584606;Compton kb
16.20;0.3625738168312525;background3
22.00;0.3622430227225009;Compton kb
16.44;0.3617905495233409;background3
4.00;0.359076789790376;Ca kb
7.61;0.35787293527204617;Ni
22.58;0.35750965986088623;Rayleigh kb
8.47;0.35750107244867235;Zn ka
17.18;0.3573709247249418;background3
22.98;0.3513112745499955;Rayleigh kb
14.95;0.35067111827048164;Zr
10.49;0.3492587404391706;background2
18.38;0.34613447081598736;Compton ka
3.58;0.3461118094999946;Ca ka
21.52;0.3445761185680172;Compton kb
17.96;0.34434949265658893;Compton ka
20.12;0.34318661880607726;Rayleigh ka
14.63;0.3414772710653716;Zr
5.27;0.3384845220126961;background1
10.81;0.3383979324673617;background2
4.02;0.3353105945614628;Ca kb
18.50;0.3350993724948847;Compton ka
17.66;0.33434672862654596;background3
10.95;0.33275163920290324;background2
2.20;0.33176042258935295;S
3.16;0.3313976832929832;K
22.30;0.3302977483440727;Rayleigh kb
9.11;0.3294617623329407;Zn kb
13.99;0.3291761917857262;Sr
7.59;0.3289007625319703;Ni
7.27;0.32824384252076905;Ni
14.61;0.32609284458066273;Zr
16.92;0.3258052379806132;background3
20.62;0.32553538211002864;Compton kb
3.10;0.3253648049967518;K
21.70;0.32413348073726417;Compton kb
1.56;0.32375814697228567;Al
12.11;0.31897995281253894;background2
11.77;0.31890473777054684;background2
10.25;0.3186401461229254;background2
3.34;0.31779172081419277;K
11.57;0.3169685373286788;background2
5.65;0.3140600018649829;background1
7.63;0.3129748285001795;Ni
