energy;Permutation_importance;Zone
14.77;0.00040496704123094314;Zr
8.03;0.0004044631878431305;Cu
10.65;0.00040409134769310893;background2
3.24;0.00040218127394473744;K
12.47;0.0003986844238375796;background2
19.76;0.0003980749791731549;Compton ka
3.76;0.00039491503862455556;Ca ka
14.73;0.00039372683754503306;Zr
5.81;0.00039285389100143206;Mn
20.82;0.0003902007400365476;Compton kb
21.32;0.0003900434249205097;Compton kb
5.97;0.0003896880703680667;Mn
17.20;0.00038856049610164954;background3
22.18;0.00038390212321869153;Rayleigh kb
9.59;0.00038318592660378645;Zn kb
10.89;0.0003822745831084455;background2
3.84;0.00038086856357689097;Ca ka
7.21;0.0003796977036085978;Ni
13.67;0.0003793646442131297;Rb
17.74;0.00037907534928649175;Compton ka
14.71;0.00037880586516704246;Zr
7.67;0.00037804600175507617;Ni
11.01;0.0003778211568162135;background2
8.09;0.0003773629951866862;Cu
1.98;0.00037584562154561465;P
5.99;0.00037568796449421874;Mn
21.20;0.0003754883102752139;Compton kb
20.00;0.0003754848085693787;Rayleigh ka
15.68;0.0003753476506497007;background3
3.68;0.0003750333376363972;Ca ka
14.53;0.000372784971920386;Sr
15.80;0.0003722824644636151;background3
14.33;0.00037152269139041725;Sr
14.25;0.000369420088633797;Sr
21.38;0.0003692722737604426;Compton kb
12.25;0.00036827268968119096;background2
9.81;0.0003681005886901044;Zn kb
16.54;0.0003662073873300545;background3
20.56;0.0003654280714609235;Rayleigh ka
6.81;0.0003653243526751665;Fe kb
19.58;0.00036504544706661494;Compton ka
21.76;0.00036379133677220894;Compton kb
20.16;0.0003635534959778307;Rayleigh ka
12.39;0.000361945068052626;background2
21.78;0.0003616334598835603;Compton kb
18.36;0.0003611650741477339;Compton ka
13.87;0.00036093550649345747;Sr
17.44;0.00036093154750308924;background3
18.16;0.00035902160812666144;Compton ka
20.62;0.000358147682254168;Compton kb
2.30;0.00035788072638071885;S
22.08;0.0003575162416551223;Compton kb
13.35;0.0003568719117724173;Rb
3.60;0.00035603774360712007;Ca ka
8.95;0.0003555922383527514;Zn ka
18.12;0.00035433490310156764;Compton ka
14.61;0.0003528347298785659;Zr
23.04;0.00035276925019187553;Rayleigh kb
16.52;0.0003526375765295995;background3
19.66;0.00035155265775787674;Compton ka
19.84;0.00035154801021077827;Rayleigh ka
11.51;0.00035125620741753035;background2
17.26;0.00034965499683118804;background3
17.84;0.0003478530095114828;Compton ka
19.74;0.0003475617847321741;Compton ka
2.06;0.0003472293179251979;P
2.84;0.00034577622182203297;Rh L + Ar
21.02;0.00034529553801569733;Compton kb
16.40;0.0003452635290236081;background3
18.48;0.0003433192895268305;Compton ka
9.35;0.00034292285196949583;Zn kb
12.85;0.00034109954530279015;background2
11.87;0.0003401256905064342;background2
3.06;0.0003400004812044896;Rh L + Ar
12.31;0.0003395516040427857;background2
17.80;0.00033951062320296613;Compton ka
17.62;0.0003368948733689241;background3
2.12;0.0003345599689691772;P
16.28;0.0003303327375646743;background3
21.34;0.0003300495592814392;Compton kb
16.72;0.0003297198230527332;background3
4.64;0.00032908990520629763;Ti ka
15.98;0.00032842588655821283;background3
15.41;0.00032740712750740946;Zr
21.46;0.0003244333195154864;Compton kb
16.74;0.0003241197616789014;background3
20.18;0.00032229304747965186;Rayleigh ka
6.57;0.0003222320295113375;Fe ka
4.62;0.00032205393665743715;Ti ka
21.10;0.0003217323093062903;Compton kb
22.36;0.00032112774267070476;Rayleigh kb
