model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;mean_abs_diff;zones_removed
pls;SMX;15;zero;1.0;0.304348;0.695652;1.0;0.4375;0.5625;0.303315;"Fe ka; Ti ka; K; Fe kb; Ti kb; Si; Ca ka; Mn; Backgroun 1; Backgroun 2; Al; Zn; Rh L + Ar; background 3; sum Fe"
pls;SMX;16;zero;1.0;0.304348;0.695652;1.0;0.4375;0.5625;0.303656;"Fe ka; Ti ka; K; Fe kb; Ti kb; Si; Ca ka; Mn; Backgroun 1; Backgroun 2; Al; Zn; Rh L + Ar; background 3; sum Fe; Cu"
pls;SMX;17;zero;1.0;0.272727;0.727273;1.0;0.375;0.625;0.30345;"Fe ka; Ti ka; K; Fe kb; Ti kb; Si; Ca ka; Mn; Backgroun 1; Backgroun 2; Al; Zn; Rh L + Ar; background 3; sum Fe; Cu; P"
pls;SMX;18;zero;1.0;0.272727;0.727273;1.0;0.375;0.625;0.30337;"Fe ka; Ti ka; K; Fe kb; Ti kb; Si; Ca ka; Mn; Backgroun 1; Backgroun 2; Al; Zn; Rh L + Ar; background 3; sum Fe; Cu; P; Ca kb"
pls;SMX;19;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.303311;"Fe ka; Ti ka; K; Fe kb; Ti kb; Si; Ca ka; Mn; Backgroun 1; Backgroun 2; Al; Zn; Rh L + Ar; background 3; sum Fe; Cu; P; Ca kb; S"
pls;SHAP;1;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.306074;Fe ka
pls;SHAP;2;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.276909;"Fe ka; K"
pls;SHAP;3;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.279102;"Fe ka; K; Al"
pls;SHAP;4;zero;1.0;0.563636;0.436364;1.0;0.625;0.375;0.238953;"Fe ka; K; Al; Si"
pls;SHAP;5;zero;1.0;0.563636;0.436364;1.0;0.625;0.375;0.239495;"Fe ka; K; Al; Si; P"
pls;SHAP;6;zero;1.0;0.563636;0.436364;1.0;0.625;0.375;0.23708;"Fe ka; K; Al; Si; P; Rh L + Ar"
pls;SHAP;7;zero;1.0;0.563636;0.436364;1.0;0.625;0.375;0.237397;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb"
pls;SHAP;8;zero;1.0;0.563636;0.436364;1.0;0.625;0.375;0.23234;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb; Ca ka"
pls;SHAP;9;zero;1.0;0.563636;0.436364;1.0;0.625;0.375;0.232494;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb; Ca ka; S"
pls;SHAP;10;zero;1.0;0.937255;0.062745;1.0;0.9375;0.0625;0.264865;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb; Ca ka; S; Ti ka"
pls;SHAP;11;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.28227;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb; Ca ka; S; Ti ka; Fe kb"
pls;SHAP;12;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.283209;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb; Ca ka; S; Ti ka; Fe kb; Backgroun 2"
pls;SHAP;13;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.285268;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb; Ca ka; S; Ti ka; Fe kb; Backgroun 2; background 3"
pls;SHAP;14;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.293575;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb; Ca ka; S; Ti ka; Fe kb; Backgroun 2; background 3; Ti kb"
pls;SHAP;15;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.292939;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb; Ca ka; S; Ti ka; Fe kb; Backgroun 2; background 3; Ti kb; Backgroun 1"
pls;SHAP;16;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.292976;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb; Ca ka; S; Ti ka; Fe kb; Backgroun 2; background 3; Ti kb; Backgroun 1; Zn"
pls;SHAP;17;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.293163;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb; Ca ka; S; Ti ka; Fe kb; Backgroun 2; background 3; Ti kb; Backgroun 1; Zn; sum Fe"
pls;SHAP;18;zero;1.0;0.515152;0.484848;1.0;0.5625;0.4375;0.302971;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb; Ca ka; S; Ti ka; Fe kb; Backgroun 2; background 3; Ti kb; Backgroun 1; Zn; sum Fe; Mn"
pls;SHAP;19;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.303311;"Fe ka; K; Al; Si; P; Rh L + Ar; Ca kb; Ca ka; S; Ti ka; Fe kb; Backgroun 2; background 3; Ti kb; Backgroun 1; Zn; sum Fe; Mn; Cu"
pls;Permutation;1;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.306074;Fe ka
pls;Permutation;2;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.370913;"Fe ka; Fe kb"
pls;Permutation;3;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.216724;"Fe ka; Fe kb; Ti ka"
pls;Permutation;4;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.253651;"Fe ka; Fe kb; Ti ka; K"
pls;Permutation;5;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.261958;"Fe ka; Fe kb; Ti ka; K; Ti kb"
pls;Permutation;6;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.277755;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si"
pls;Permutation;7;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.29;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka"
pls;Permutation;8;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.299786;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka; Mn"
pls;Permutation;9;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.299974;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka; Mn; sum Fe"
pls;Permutation;10;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.299768;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka; Mn; sum Fe; P"
pls;Permutation;11;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.299688;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka; Mn; sum Fe; P; Ca kb"
pls;Permutation;12;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.299723;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka; Mn; sum Fe; P; Ca kb; Zn"
pls;Permutation;13;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.299109;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka; Mn; sum Fe; P; Ca kb; Zn; Backgroun 1"
pls;Permutation;14;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.300047;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka; Mn; sum Fe; P; Ca kb; Zn; Backgroun 1; Backgroun 2"
pls;Permutation;15;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.299976;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka; Mn; sum Fe; P; Ca kb; Zn; Backgroun 1; Backgroun 2; Al"
pls;Permutation;16;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.302036;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka; Mn; sum Fe; P; Ca kb; Zn; Backgroun 1; Backgroun 2; Al; background 3"
pls;Permutation;17;zero;1.0;0.418182;0.581818;1.0;0.5;0.5;0.303029;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka; Mn; sum Fe; P; Ca kb; Zn; Backgroun 1; Backgroun 2; Al; background 3; Rh L + Ar"
pls;Permutation;18;zero;1.0;0.272727;0.727273;1.0;0.375;0.625;0.30337;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka; Mn; sum Fe; P; Ca kb; Zn; Backgroun 1; Backgroun 2; Al; background 3; Rh L + Ar; Cu"
pls;Permutation;19;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.303311;"Fe ka; Fe kb; Ti ka; K; Ti kb; Si; Ca ka; Mn; sum Fe; P; Ca kb; Zn; Backgroun 1; Backgroun 2; Al; background 3; Rh L + Ar; Cu; S"
pls;VIP;1;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.306074;Fe ka
pls;VIP;2;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.276909;"Fe ka; K"
pls;VIP;3;zero;1.0;0.563636;0.436364;1.0;0.625;0.375;0.261624;"Fe ka; K; Ca ka"
pls;VIP;4;zero;1.0;0.733333;0.266667;1.0;0.75;0.25;0.24849;"Fe ka; K; Ca ka; Ti ka"
pls;VIP;5;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.265895;"Fe ka; K; Ca ka; Ti ka; Fe kb"
pls;VIP;6;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.275682;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn"
pls;VIP;7;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.275602;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb"
pls;VIP;8;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.291398;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb; Si"
pls;VIP;9;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.299706;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb; Si; Ti kb"
pls;VIP;10;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.299742;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb; Si; Ti kb; Zn"
pls;VIP;11;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.300735;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar"
pls;VIP;12;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.300661;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; S"
pls;VIP;13;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.30059;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; S; Al"
pls;VIP;14;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.3004;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; S; Al; P"
pls;VIP;15;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.301338;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; S; Al; P; Backgroun 2"
pls;VIP;16;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.300723;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; S; Al; P; Backgroun 2; Backgroun 1"
pls;VIP;17;zero;1.0;0.563636;0.436364;1.0;0.625;0.375;0.302783;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; S; Al; P; Backgroun 2; Backgroun 1; background 3"
pls;VIP;18;zero;1.0;0.515152;0.484848;1.0;0.5625;0.4375;0.302971;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; S; Al; P; Backgroun 2; Backgroun 1; background 3; sum Fe"
pls;VIP;19;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.303311;"Fe ka; K; Ca ka; Ti ka; Fe kb; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; S; Al; P; Backgroun 2; Backgroun 1; background 3; sum Fe; Cu"
pls;Reg_vet;1;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.306074;Fe ka
pls;Reg_vet;2;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.196846;"Fe ka; Ti ka"
pls;Reg_vet;3;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.236245;"Fe ka; Ti ka; K"
pls;Reg_vet;4;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.253651;"Fe ka; Ti ka; K; Fe kb"
pls;Reg_vet;5;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.269447;"Fe ka; Ti ka; K; Fe kb; Si"
pls;Reg_vet;6;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.277755;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb"
pls;Reg_vet;7;zero;1.0;0.65368;0.34632;1.0;0.6875;0.3125;0.287541;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn"
pls;Reg_vet;8;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.299786;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn; Ca ka"
pls;Reg_vet;9;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.300725;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn; Ca ka; Backgroun 2"
pls;Reg_vet;10;zero;1.0;0.625;0.375;1.0;0.625;0.375;0.301718;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn; Ca ka; Backgroun 2; Rh L + Ar"
pls;Reg_vet;11;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.301103;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn; Ca ka; Backgroun 2; Rh L + Ar; Backgroun 1"
pls;Reg_vet;12;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.301139;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn; Ca ka; Backgroun 2; Rh L + Ar; Backgroun 1; Zn"
pls;Reg_vet;13;zero;1.0;0.458937;0.541063;1.0;0.5625;0.4375;0.301068;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn; Ca ka; Backgroun 2; Rh L + Ar; Backgroun 1; Zn; Al"
pls;Reg_vet;14;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.301408;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn; Ca ka; Backgroun 2; Rh L + Ar; Backgroun 1; Zn; Al; Cu"
pls;Reg_vet;15;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.301202;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn; Ca ka; Backgroun 2; Rh L + Ar; Backgroun 1; Zn; Al; Cu; P"
pls;Reg_vet;16;zero;1.0;0.304348;0.695652;1.0;0.4375;0.5625;0.303263;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn; Ca ka; Backgroun 2; Rh L + Ar; Backgroun 1; Zn; Al; Cu; P; background 3"
pls;Reg_vet;17;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.303182;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn; Ca ka; Backgroun 2; Rh L + Ar; Backgroun 1; Zn; Al; Cu; P; background 3; Ca kb"
pls;Reg_vet;18;zero;1.0;0.272727;0.727273;1.0;0.375;0.625;0.30337;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn; Ca ka; Backgroun 2; Rh L + Ar; Backgroun 1; Zn; Al; Cu; P; background 3; Ca kb; sum Fe"
pls;Reg_vet;19;zero;1.0;0.333333;0.666667;1.0;0.5;0.5;0.303311;"Fe ka; Ti ka; K; Fe kb; Si; Ti kb; Mn; Ca ka; Backgroun 2; Rh L + Ar; Backgroun 1; Zn; Al; Cu; P; background 3; Ca kb; sum Fe; S"
