model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;mean_abs_diff;zones_removed
pls;VIP;13;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.11952;"Rb ka + Br kb; K kb + Ca ka; K ka; Rh ka Compton; Cl; background1; Cu; background3; background2; Zn; Br ka; Fe; Rh kb Rayleigh"
pls;VIP;14;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.111656;"Rb ka + Br kb; K kb + Ca ka; K ka; Rh ka Compton; Cl; background1; Cu; background3; background2; Zn; Br ka; Fe; Rh kb Rayleigh; Rh kb Compton"
pls;VIP;15;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.11266;"Rb ka + Br kb; K kb + Ca ka; K ka; Rh ka Compton; Cl; background1; Cu; background3; background2; Zn; Br ka; Fe; Rh kb Rayleigh; Rh kb Compton; Rh ka Rayleigh"
pls;VIP;16;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.112376;"Rb ka + Br kb; K kb + Ca ka; K ka; Rh ka Compton; Cl; background1; Cu; background3; background2; Zn; Br ka; Fe; Rh kb Rayleigh; Rh kb Compton; Rh ka Rayleigh; Mn"
pls;VIP;17;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.112379;"Rb ka + Br kb; K kb + Ca ka; K ka; Rh ka Compton; Cl; background1; Cu; background3; background2; Zn; Br ka; Fe; Rh kb Rayleigh; Rh kb Compton; Rh ka Rayleigh; Mn; S"
pls;Reg_vet;1;zero;0.680736;0.5625;0.118236;0.6875;0.625;0.0625;0.085097;Rb ka + Br kb
pls;Reg_vet;2;zero;0.680736;0.45;0.230736;0.6875;0.5625;0.125;0.107298;"Rb ka + Br kb; K kb + Ca ka"
pls;Reg_vet;3;zero;0.680736;0.607143;0.073593;0.6875;0.6875;0.0;0.112677;"Rb ka + Br kb; K kb + Ca ka; Cl"
pls;Reg_vet;4;zero;0.680736;0.607143;0.073593;0.6875;0.6875;0.0;0.114409;"Rb ka + Br kb; K kb + Ca ka; Cl; background1"
pls;Reg_vet;5;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.107936;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3"
pls;Reg_vet;6;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.14114;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3; K ka"
pls;Reg_vet;7;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.138794;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3; K ka; Zn"
pls;Reg_vet;8;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.143666;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3; K ka; Zn; Cu"
pls;Reg_vet;9;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.118276;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3; K ka; Zn; Cu; Rh ka Compton"
pls;Reg_vet;10;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.116998;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3; K ka; Zn; Cu; Rh ka Compton; Rh kb Rayleigh"
pls;Reg_vet;11;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.110598;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3; K ka; Zn; Cu; Rh ka Compton; Rh kb Rayleigh; Rh kb Compton"
pls;Reg_vet;12;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.110666;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3; K ka; Zn; Cu; Rh ka Compton; Rh kb Rayleigh; Rh kb Compton; background2"
pls;Reg_vet;13;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.111255;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3; K ka; Zn; Cu; Rh ka Compton; Rh kb Rayleigh; Rh kb Compton; background2; Br ka"
pls;Reg_vet;14;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.111656;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3; K ka; Zn; Cu; Rh ka Compton; Rh kb Rayleigh; Rh kb Compton; background2; Br ka; Fe"
pls;Reg_vet;15;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.11266;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3; K ka; Zn; Cu; Rh ka Compton; Rh kb Rayleigh; Rh kb Compton; background2; Br ka; Fe; Rh ka Rayleigh"
pls;Reg_vet;16;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.112376;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3; K ka; Zn; Cu; Rh ka Compton; Rh kb Rayleigh; Rh kb Compton; background2; Br ka; Fe; Rh ka Rayleigh; Mn"
pls;Reg_vet;17;zero;0.680736;0.480769;0.199967;0.6875;0.625;0.0625;0.112379;"Rb ka + Br kb; K kb + Ca ka; Cl; background1; background3; K ka; Zn; Cu; Rh ka Compton; Rh kb Rayleigh; Rh kb Compton; background2; Br ka; Fe; Rh ka Rayleigh; Mn; S"
