B;0.37;0.47;0.37;0.47;0.66;0.69;0.83;1.02;1.34;1.66;2.11;2.43;2.73;2.78;2.9;2.7;2.3;1.99;1.84;1.31;1.04;0.74;0.59;0.49;0.37;0.4;0.32;0.27
B;0.4;0.44;0.42;0.44;0.54;0.6;0.77;0.94;1.36;1.74;2.11;2.62;2.64;2.8;2.84;2.49;2.32;1.99;1.55;1.32;1.02;0.7;0.6;0.43;0.36;0.35;0.35;0.35
B;0.37;0.46;0.44;0.47;0.57;0.69;0.75;1.01;1.38;1.61;2.09;2.4;2.49;2.69;2.58;2.46;2.21;2.03;1.52;1.19;0.96;0.69;0.61;0.45;0.42;0.38;0.38;0.3
B;0.44;0.41;0.43;0.59;0.56;0.71;1.02;1.22;1.41;2.07;2.12;2.52;2.8;2.72;2.71;2.4;2.31;1.72;1.37;1.15;0.73;0.68;0.47;0.39;0.37;0.32;0.29;0.34
B;0.38;0.5;0.39;0.58;0.41;0.65;0.79;0.93;1.29;1.66;2.09;2.44;2.54;2.78;2.55;2.48;2.29;2.06;1.53;1.16;0.84;0.77;0.58;0.48;0.37;0.37;0.27;0.26
B;0.41;0.44;0.41;0.46;0.48;0.62;0.72;0.96;1.34;1.67;1.85;2.34;2.71;2.59;2.52;2.59;2.06;2.05;1.68;1.29;0.99;0.71;0.56;0.55;0.4;0.38;0.31;0.33
B;0.46;0.45;0.46;0.47;0.54;0.75;0.98;1.17;1.6;1.74;2.41;2.6;2.77;2.89;2.73;2.75;2.19;1.8;1.46;1.2;0.91;0.67;0.55;0.45;0.43;0.31;0.34;0.28
B;0.42;0.39;0.33;0.49;0.52;0.73;0.89;1.08;1.22;1.64;1.82;2.02;2.66;2.8;2.57;2.59;2.21;1.97;1.64;1.2;0.97;0.81;0.58;0.41;0.39;0.4;0.42;0.36
B;0.37;0.37;0.46;0.465;0.52;0.63;0.82;1.015;1.295;1.715;1.965;2.29;2.475;2.355;2.525;2.315;1.965;1.75;1.35;1.085;0.83;0.605;0.455;0.365;0.39;0.285;0.33;0.265
B;0.47;0.41;0.47;0.45;0.6;0.65;0.81;0.92;1.24;1.63;1.94;2.17;2.49;2.59;2.53;2.43;2.16;1.75;1.57;1.15;0.87;0.72;0.53;0.48;0.33;0.35;0.32;0.36
B;0.42;0.44;0.44;0.52;0.54;0.63;0.78;1.08;1.32;1.56;2.12;2.21;2.54;2.62;2.85;2.4;2.09;1.76;1.5;1.23;1.0;0.74;0.53;0.41;0.41;0.28;0.36;0.36
B;0.37;0.38;0.49;0.5;0.63;0.7;0.86;1.02;1.39;1.7;2.02;2.59;2.61;2.91;2.88;2.64;2.29;1.94;1.66;1.33;0.91;0.63;0.6;0.49;0.36;0.36;0.32;0.26
B;0.36;0.37;0.44;0.47;0.59;0.67;0.87;1.12;1.65;1.97;2.22;2.57;2.78;3.09;2.82;2.9;2.42;2.01;1.78;1.47;1.0;0.79;0.55;0.42;0.36;0.36;0.23;0.28
B;0.4;0.43;0.47;0.44;0.46;0.62;0.96;1.12;1.37;1.79;2.03;2.4;2.81;2.89;2.85;2.63;2.38;1.96;1.75;1.24;1.05;0.71;0.6;0.47;0.4;0.36;0.34;0.35
B;0.39;0.38;0.41;0.47;0.56;0.66;0.88;1.11;1.45;1.76;1.96;2.37;2.63;2.61;2.67;2.47;2.25;1.74;1.52;1.08;0.92;0.73;0.6;0.38;0.35;0.36;0.28;0.35
B;0.38;0.4;0.47;0.47;0.5;0.61;0.89;1.07;1.27;1.72;1.95;2.16;2.72;2.61;2.69;2.74;2.22;1.99;1.6;1.17;1.05;0.75;0.58;0.47;0.31;0.36;0.37;0.33
B;0.43;0.48;0.49;0.57;0.56;0.76;1.01;1.11;1.45;1.79;2.23;2.55;2.88;2.79;2.81;2.61;2.29;1.87;1.53;1.16;0.93;0.56;0.54;0.49;0.36;0.33;0.31;0.33
B;0.4;0.42;0.47;0.47;0.68;0.59;0.72;0.91;1.13;1.65;1.77;2.03;2.35;2.39;2.57;2.3;2.07;1.62;1.52;1.15;1.0;0.65;0.55;0.47;0.37;0.38;0.28;0.28
B;0.36;0.35;0.47;0.47;0.49;0.75;0.81;0.89;1.27;1.75;2.09;2.45;2.66;2.99;2.86;2.78;2.37;2.0;1.62;1.36;0.94;0.77;0.58;0.48;0.33;0.37;0.26;0.37
B;0.45;0.42;0.515;0.465;0.565;0.74;0.875;1.025;1.255;1.665;1.92;2.14;2.315;2.29;2.305;1.995;1.81;1.55;1.335;1.01;0.77;0.545;0.505;0.36;0.36;0.335;0.325;0.315
B;0.37;0.4;0.38;0.43;0.43;0.58;0.71;0.92;1.28;1.56;1.89;2.36;2.58;2.56;2.98;2.58;2.19;2.05;1.72;1.31;0.85;0.77;0.63;0.44;0.47;0.31;0.35;0.31
B;0.42;0.4;0.38;0.43;0.54;0.67;0.74;1.0;1.37;1.63;1.91;2.25;2.52;2.75;2.73;2.55;2.14;1.96;1.55;1.16;0.95;0.72;0.52;0.4;0.36;0.35;0.32;0.31
B;0.36;0.39;0.45;0.525;0.565;0.675;0.835;1.215;1.495;1.865;2.205;2.675;3.0;3.015;3.005;2.8;2.42;2.055;1.585;1.24;0.99;0.74;0.56;0.405;0.38;0.375;0.265;0.295
B;0.43;0.39;0.55;0.51;0.52;0.65;0.83;1.13;1.35;1.8;2.01;2.54;2.77;2.59;2.73;2.45;2.33;1.79;1.57;1.25;0.95;0.75;0.54;0.43;0.39;0.35;0.34;0.34
B;0.41;0.5;0.41;0.47;0.59;0.65;0.84;1.05;1.3;1.62;2.0;2.16;2.78;2.77;2.77;2.76;2.43;2.04;1.59;1.32;0.95;0.78;0.51;0.52;0.44;0.34;0.38;0.26
B;0.36;0.345;0.405;0.405;0.485;0.515;0.6;0.85;1.015;1.195;1.575;1.725;2.0;2.205;2.28;2.075;2.025;1.675;1.415;1.165;0.965;0.67;0.53;0.43;0.385;0.34;0.28;0.27
B;0.44;0.45;0.39;0.44;0.54;0.63;0.78;1.09;1.43;1.69;2.04;2.39;2.9;3.05;3.13;3.0;2.65;2.53;1.87;1.5;1.18;0.89;0.55;0.5;0.46;0.37;0.32;0.44
Multivariate_threshold|sum Fe <= -0.065354;0.39117572451622085;0.4084744651945242;0.4236438930612347;0.46014575613699626;0.5176906591925974;0.6224783253155091;0.7802180347429374;0.9863737822258966;1.2494597829866236;1.5724769249165285;1.894939819604127;2.209703113901398;2.4474571973177217;2.55114815180919;2.557587014627954;2.413989979565578;2.1635859947262066;1.8462550685397139;1.5188377572924001;1.196839277611602;0.9272420244702049;0.7138754034409278;0.5517407247810056;0.4478225806893372;0.37966866834302976;0.339429732890349;0.31975395567982867;0.30563038553371397
Multivariate_threshold|sum Fe <= 0.184590;0.39107217341191836;0.4108202963814572;0.4253417508212506;0.4644981197034638;0.52432619440959;0.6356109644273561;0.8016074929533203;1.0143255661467652;1.2932591739888422;1.6314828344436767;1.961969166633824;2.2958556975260564;2.542457653979469;2.644436345916884;2.650798933696719;2.4987353583538705;2.2286867208085623;1.9020524139139985;1.559589446380417;1.2223647569402343;0.9417952129273192;0.7257995182899698;0.5569702544774725;0.4516278877485698;0.382615509632426;0.34135229705477843;0.3181108393074036;0.30670803451263123
Multivariate_threshold|sum Fe <= 0.418514;0.39097525908182373;0.4130157790808259;0.4269307898615992;0.4685715325580502;0.5305364463881251;0.6479019093716128;0.8216260627938741;1.0404858705866575;1.334251384222854;1.6867069504197054;2.0247024837511947;2.3764866090372787;2.6313693626287566;2.7317455339606216;2.738036735304258;2.5780492552862433;2.289615025720829;1.9542736083129477;1.5977292873294036;1.246254262958942;0.9554156616860475;0.7369593954380717;0.5618646143267163;0.4551893059191816;0.38537348262924415;0.343151640666946;0.31657303318188046;0.30771661505431064
Multivariate_threshold|sum Fe > -0.451712;0.39133579202199353;0.40484831992465525;0.4210193739058553;0.45341794782444217;0.50743356363765;0.6021781189487494;0.747154580242596;0.9431663981593664;1.1817554420304073;1.4812666106713976;1.7913270144593867;2.0765299404276525;2.300607134756409;2.4069448750847013;2.4135016425392117;2.2829920389856366;2.062954418480002;1.760004497259374;1.455844501235094;1.1573824332128058;0.90474595749862;0.6954433129741966;0.5436570082381813;0.4419404028625193;0.37511349205322625;0.336457866462066;0.3222938565452031;0.3039645743835991
Multivariate_threshold|sum Fe > 0.184590;0.39107217341191836;0.4108202963814572;0.4253417508212506;0.4644981197034638;0.52432619440959;0.6356109644273561;0.8016074929533203;1.0143255661467652;1.2932591739888422;1.6314828344436767;1.961969166633824;2.2958556975260564;2.542457653979469;2.644436345916884;2.650798933696719;2.4987353583538705;2.2286867208085623;1.9020524139139985;1.559589446380417;1.2223647569402343;0.9417952129273192;0.7257995182899698;0.5569702544774725;0.4516278877485698;0.382615509632426;0.34135229705477843;0.3181108393074036;0.30670803451263123
Multivariate_threshold|sum Fe > -0.065354;0.39117572451622085;0.4084744651945242;0.4236438930612347;0.46014575613699626;0.5176906591925974;0.6224783253155091;0.7802180347429374;0.9863737822258966;1.2494597829866236;1.5724769249165285;1.894939819604127;2.209703113901398;2.4474571973177217;2.55114815180919;2.557587014627954;2.413989979565578;2.1635859947262066;1.8462550685397139;1.5188377572924001;1.196839277611602;0.9272420244702049;0.7138754034409278;0.5517407247810056;0.4478225806893372;0.37966866834302976;0.339429732890349;0.31975395567982867;0.30563038553371397
