Class;20.58;20.60;20.62;20.64;20.66;20.68;20.70;20.72;20.74;20.76;20.78;20.80;20.82;20.84;20.86;20.88;20.90;20.92;20.94;20.96;20.98;21.00;21.02;21.04;21.06;21.08;21.10;21.12;21.14;21.16;21.18;21.20;21.22;21.24;21.26;21.28;21.30;21.32;21.34;21.36;21.38;21.40;21.42;21.44;21.46;21.48;21.50;21.52;21.54;21.56;21.58;21.60;21.62;21.64;21.66;21.68;21.70;21.72;21.74;21.76;21.78;21.80;21.82;21.84;21.86;21.88;21.90;21.92;21.94;21.96;21.98;22.00;22.02;22.04;22.06;22.08;22.10;22.12
A;1.452565052;1.458634265;1.460657336;1.54158018;1.44851891;1.561810891;1.52337254;1.604295385;1.640710664;1.557764749;1.6872413;1.600249242;1.638687593;1.707472011;1.838971632;1.881456126;1.932032903;1.824810135;1.913825263;1.915848334;1.976540467;2.063532525;2.053417169;2.106017018;2.193009075;2.112086231;2.209193644;2.203124431;2.356877835;2.401385399;2.383177759;2.34878555;2.364970119;2.381154688;2.391270044;2.203124431;2.334624053;2.245608924;2.352831693;2.275954991;2.275954991;2.344739408;2.217285929;2.180870649;2.162663009;2.055440241;2.047347956;2.000817321;1.982609681;1.885502268;1.909779121;1.930009832;1.824810135;1.662964447;1.715564295;1.677125944;1.685218229;1.606318456;1.622503024;1.557764749;1.598226171;1.486957261;1.385803705;1.476841905;1.488980332;1.399965203;1.361526852;1.221934946;1.41210363;1.236096444;1.250257942;1.292742435;1.254304084;1.183496595;1.126850604;1.268465581;1.185519666;1.096504538
A;1.508397635;1.496100915;1.545287794;1.643661553;1.582177954;1.633414287;1.61701866;1.658007726;1.830161804;1.785073832;1.824013444;1.776876018;1.778925472;1.815815631;1.795321098;1.934683923;1.922387203;2.010513695;1.946980643;2.002315882;2.057651122;2.272843719;2.213409573;2.326129505;2.338426225;2.365069118;2.369168024;2.42860217;2.510580303;2.545421009;2.457294517;2.485986863;2.598706795;2.475739596;2.565915542;2.406058184;2.436799984;2.508530849;2.553618822;2.506481396;2.426552717;2.401959277;2.360970211;2.371217478;2.444997797;2.141678707;2.158074334;2.102739094;2.033057682;2.115035814;1.963376269;2.047403855;1.862953057;1.832211258;1.963376269;1.815815631;1.836310164;1.768678205;1.754332032;1.727689139;1.649809913;1.573980141;1.539139435;1.549386701;1.463309662;1.492002008;1.422320596;1.383380983;1.391578796;1.401826063;1.407974423;1.315749024;1.403875516;1.244018158;1.276809411;1.221474172;1.340342464;1.39362825
A;1.248176295;1.398438289;1.52866535;1.416469728;1.360371917;1.446522127;1.310284586;1.536679323;1.504623431;1.482585006;1.502619938;1.552707269;1.578752682;1.638857479;1.604798094;1.60880508;1.654885425;1.660895905;1.783108993;1.813161392;1.84922427;1.929364;1.819171872;1.927360507;2.005496744;2.049573596;2.037552636;2.025531677;2.097657434;2.163772711;2.10166442;2.18180415;2.169783191;2.213860042;2.093650447;2.125706339;2.1076749;2.131716819;2.10166442;2.141734285;2.147744765;2.079625994;2.087639967;1.891297629;1.955409413;1.981454825;1.811157899;1.961419892;1.815164885;1.741035635;1.85523475;1.817168378;1.664902891;1.628840013;1.576749188;1.646871452;1.560721242;1.478578019;1.456539593;1.38641733;1.404448769;1.472567539;1.390424316;1.376399863;1.240162322;1.248176295;1.234151842;1.21411691;1.292253147;1.256190268;1.063854916;1.164029579;1.129970193;1.115945741;1.13397718;1.083889849;1.081886355;1.131973687
A;1.128497309;1.317235535;1.327065651;1.169783796;1.244492678;1.376216231;1.346725883;1.348691906;1.454857159;1.415536695;1.352623953;1.456823182;1.525633993;1.505973761;1.502041715;1.559056388;1.635731292;1.647527431;1.734032451;1.70847415;1.753692683;1.806775309;1.808741332;1.869688051;1.914906584;1.999445581;1.808741332;2.056460254;2.001411605;2.050562184;1.918838631;1.861823958;1.962091141;2.005343651;2.121339019;2.011241721;1.907042492;1.883450213;1.981751373;1.920804654;1.879518167;1.822503495;1.922770677;1.812673379;1.757624729;1.653425501;1.755658706;1.65932357;1.504007738;1.586580712;1.488279553;1.618037083;1.466653298;1.494177622;1.407672602;1.399808509;1.372284185;1.338861791;1.268084956;1.29560928;1.142259472;1.226798469;1.136361402;1.140293449;1.203206191;1.185511982;1.097040939;1.083278776;1.028230127;1.055754452;1.07344866;1.055754452;0.961385339;1.034128197;1.067550591;1.041992289;0.941725107;1.024298081
A;1.484188153;1.607198313;1.443856953;1.522502793;1.546701513;1.534602153;1.635430152;1.550734633;1.526535913;1.655595752;1.589049273;1.619297672;1.748357512;1.831036472;1.824986792;1.847168951;2.002444071;1.931864471;2.020593111;2.10528863;1.905649191;2.028659351;2.11133831;2.11133831;2.21821599;2.280729349;2.20006695;2.339209589;2.367441429;2.363408309;2.25451407;2.331143349;2.21821599;2.470285989;2.319043989;2.429954789;2.403739509;2.284762469;2.308961189;2.18393447;2.25854719;2.16376887;2.22023255;2.15973575;2.14763639;2.10730519;1.919765111;2.004460631;2.06899055;1.901616071;1.994377831;1.812887432;1.703993192;1.824986792;1.764489992;1.728191912;1.613247993;1.520486233;1.510403433;1.425707913;1.373277354;1.474105353;1.338995834;1.343028954;1.381343594;1.399492634;1.262366554;1.341012394;1.294631514;1.264383114;1.242200954;1.224051914;1.226068474;1.185737274;1.244217514;1.262366554;1.072809915;1.163555115
A;1.571612745;1.50612888;1.547056296;1.522499847;1.622772014;1.571612745;1.661653058;1.649374834;1.614586531;1.686209507;1.796713529;1.688255878;1.786481675;1.74760063;1.999304234;1.888800213;1.950191336;2.048417132;1.903124808;2.021814312;2.0156752;2.126179221;2.048417132;2.220312276;2.089344547;2.220312276;2.318538073;2.332862668;2.463830397;2.324677185;2.537499744;2.496572329;2.474062251;2.384021937;2.406532015;2.469969509;2.506804183;2.514989666;2.555917081;2.539546115;2.390161049;2.281703399;2.384021937;2.363558229;2.345140893;2.33695541;2.156874783;2.152782041;2.154828412;2.056602615;2.060695357;1.997257863;1.995211492;1.927681257;1.884707471;1.849919168;1.731229664;1.602308306;1.688255878;1.653467575;1.616632902;1.598215565;1.5327317;1.524546217;1.5327317;1.360836556;1.499989768;1.428366791;1.50408251;1.409949455;1.418134938;1.330140995;1.332187366;1.250332535;1.330140995;1.283074467;1.311723658;1.330140995
A;1.493060223;1.531761648;1.570463073;1.660087424;1.625459834;1.700825766;1.645829005;1.723231854;1.698788849;1.743601025;1.75378561;1.708973435;1.808782372;1.884148304;1.841373045;1.926923563;1.939145065;1.965624987;1.985994158;2.004326412;2.055249339;2.301716306;2.193759701;2.214128872;2.226350374;2.309863975;2.275236384;2.336343897;2.281347135;2.499297264;2.375045321;2.493186512;2.456522005;2.440226668;2.430042083;2.495223429;2.432079;2.497260347;2.283384053;2.476891176;2.470780424;2.442263585;2.425968249;2.354676151;2.228387291;2.287457887;2.167279779;2.126541437;2.083766178;1.994141826;2.053212422;1.941181982;1.784339367;1.943218899;1.680456595;1.735453357;1.700825766;1.713047269;1.613238332;1.627496751;1.631570585;1.586758409;1.519540146;1.529724731;1.401398955;1.364734447;1.527687814;1.352512945;1.381029784;1.427878877;1.303626935;1.289368515;1.268999344;1.27918393;1.244556339;1.195670329;1.232334837;1.26492551
A;1.450048528;1.448026145;1.480384271;1.526899078;1.512742398;1.490496186;1.712958303;1.56330197;1.609816776;1.717003069;1.706891154;1.729137366;1.700824006;1.660376348;1.769585024;1.874748934;1.880816082;1.8787937;1.929353272;2.02642765;2.038561947;2.111367731;2.151815389;2.22259879;2.123502029;2.141703475;2.192263047;2.279225511;2.279225511;2.321695551;2.410680398;2.352031295;2.408658015;2.259001682;2.339896997;2.335852231;2.358098443;2.384389421;2.396523718;2.354053677;2.358098443;2.184173515;2.204397344;2.184173515;2.186195898;2.123502029;1.947554718;1.929353272;1.979912844;1.822166979;1.818122213;1.824189362;1.805987916;1.812055064;1.684644943;1.648242051;1.601727244;1.48645142;1.585548181;1.59161533;1.539033375;1.421735168;1.456115677;1.462182825;1.413645636;1.421735168;1.357018915;1.296347429;1.312526492;1.308481726;1.189161136;1.274101217;1.231631177;1.175004456;1.217474496;1.213429731;1.201295433;1.043549568
A;1.570878146;1.544078387;1.599739424;1.585308785;1.698692378;1.601800944;1.65746198;1.706938457;1.795583812;1.708999977;1.731676696;1.752291895;1.752291895;1.847121809;1.863613968;1.803829892;2.053273797;2.078012035;1.958443882;2.108934833;2.084196595;2.071827476;2.265610344;2.238810585;2.191395628;2.315086821;2.444962573;2.50062361;2.457331692;2.486192971;2.634622402;2.568653766;2.597515044;2.642868481;2.473823851;2.556284646;2.566592246;2.566592246;2.597515044;2.576899845;2.449085613;2.418162815;2.449085613;2.436716494;2.370747858;2.414039775;2.389301536;2.15841131;2.236749066;2.236749066;2.251179705;2.086258115;2.036781638;2.024412518;1.99761276;1.972874521;1.847121809;1.795583812;1.789399252;1.774968613;1.723430616;1.711061497;1.772907093;1.50284799;1.651277421;1.552324467;1.457494552;1.476048231;1.405956556;1.434817834;1.432756314;1.391525916;1.302880562;1.408018075;1.342049439;1.385341357;1.473986711;1.375033757
A;1.494215971;1.451812545;1.49219676;1.536619397;1.536619397;1.508350446;1.6496952;1.720367577;1.698156259;1.583061245;1.720367577;1.778924689;1.760751793;1.801136008;1.795078376;1.928346287;1.758732582;1.80719364;2.095940781;2.001037874;2.021229982;2.091902359;2.065652619;2.087863938;2.154497893;2.259496853;2.249400799;2.370553445;2.392764764;2.469494773;2.46141793;2.437187401;2.307957912;2.376611078;2.322092387;2.447283455;2.449302666;2.370553445;2.338246073;2.376611078;2.269592907;2.348342127;2.235266324;2.184786055;2.112094467;2.144401839;2.085844727;2.021229982;1.968730502;2.019210771;1.887962071;1.853635488;1.72844442;1.799116797;1.688060205;1.641618357;1.647675989;1.476043074;1.526523343;1.546715451;1.482100706;1.367005692;1.411428329;1.348832795;1.385178589;1.288256472;1.391236221;1.266045154;1.354890428;1.247872257;1.181238301;1.181238301;1.300371737;1.239795414;1.15095014;1.247872257;1.219603306;1.165084615
A;1.649816595;1.656026695;1.674656995;1.639466428;1.680867096;1.658096729;1.782298731;1.792648898;1.765738464;1.75745833;1.900290633;1.852679865;1.784368764;1.9479014;1.945831367;2.016212501;2.049333035;1.987232034;2.028632702;2.330857573;2.15076467;2.272896639;2.239776105;2.237706072;2.459199642;2.475759909;2.376398308;2.517160577;2.620662245;2.581331611;2.562701311;2.548211077;2.54407101;2.620662245;2.602031945;2.69104338;2.688973346;2.469549809;2.479899976;2.657922846;2.517160577;2.515090543;2.488180109;2.484040043;2.405378775;2.330857573;2.233566005;2.35362794;2.382608408;2.198375438;2.161114837;2.173535037;2.053473102;2.063823269;1.958251567;2.020352568;1.9541115;1.834049565;1.9168509;1.75745833;1.904430699;1.823699398;1.76366843;1.730547896;1.562875194;1.552525027;1.494564092;1.461443558;1.455233458;1.506984293;1.411762758;1.434533125;1.37036209;1.446953325;1.362081957;1.393132457;1.285490722;1.235809921
