A;1.643898078;1.807887911;1.725892995;1.913881339;1.881883323;1.793888779;1.845885555;1.827886671;1.847885431;1.883883199;1.909881587;1.887882951;1.985876876;1.893882579;1.949879107;1.997876132;2.09387018;1.979877248;2.109869188;2.07387142;2.17386522;2.199863608;2.207863112;2.235861377;2.303857161;2.151866584;2.233861501;2.259859889;2.317856293;2.247860633;2.1838646;2.431849225;2.57984005;2.555841538;2.59983881;2.65983509;2.881821327;2.823824923;3.039811532;3.239799132;3.08580868;3.439786733;3.577778178;3.819763175;4.035749784;4.13774346;4.429725357;4.735706386;4.905695847;5.263673652;5.505658649;5.791640918;6.189616244;6.185616492;6.795578674;7.137557471;7.175555116;7.559531309;7.90950961;8.031502047;8.247488656;8.481474149;8.313484564;8.379480472;8.443476504;8.665462741;8.653463485;8.357481836;8.087498575;8.269487292;8.031502047;7.88951085;7.407540732;7.28354842;7.141557223;6.791578922;6.421601861;6.065623931;5.883635215;5.575654309;5.203677372;4.895696467;4.581715934;4.373728829;4.161741972;3.905757843;3.727768878;3.513782146;3.319794173;3.231799628;2.999814012;2.993814384;2.707832114;2.72983075;2.557841414;2.349854309;2.341854805;2.189864228;1.999876008;2.019874768;1.897882331;1.903881959;1.837886051;1.775889895;1.803888159;1.771890143
A;1.805671175;1.77349886;1.886101962;1.894145041;1.930338895;1.853929647;1.920285047;1.914252738;1.942403513;2.006748143;2.002726604;1.880069653;2.010769682;2.006748143;1.968543519;2.055006615;2.107286627;1.986640446;2.181685105;2.083157391;2.248040505;2.171631257;2.195760493;2.28222359;2.195760493;2.233965117;2.374718995;2.324449753;2.394826692;2.487322097;2.487322097;2.640140593;2.736657538;2.605957508;2.803012937;2.792959089;2.754754465;2.941756045;3.060391457;3.249403807;3.456513084;3.585202344;3.774214694;3.838559324;4.11805631;4.484016392;4.715254905;5.111376533;5.133494999;5.306421192;5.583907408;5.94986749;6.347999887;6.635539952;6.834606151;7.40767551;7.375503195;7.745484817;7.819883295;8.310511097;8.264263395;8.499523448;8.855429681;8.813203518;8.797117361;8.650331174;8.92982816;9.000205099;8.813203518;8.320564946;8.262252625;8.047100269;7.956615633;7.85406638;7.379524734;7.047747737;6.635539952;6.545055316;6.20322447;5.833242849;5.515541239;5.348647355;4.900245716;4.767534917;4.232670181;3.98936705;3.816440857;3.657590052;3.579170035;3.201145334;3.110660699;2.921648349;2.877411416;2.790948319;2.549655957;2.650194441;2.316406674;2.260105123;2.27619128;2.15353433;2.099243548;1.966532749;1.829800411;1.896155811;1.924306586;1.803660405
A;1.807557355;1.893631515;1.661431456;1.803553906;1.877617718;1.757514239;2.03375224;1.847591848;1.881621167;1.953683254;1.757514239;1.907643588;1.973700501;1.861603921;1.941672907;1.893631515;1.903640138;1.955684979;2.073786733;2.013734994;2.075788458;2.139843646;2.159860893;2.163864342;2.191888487;2.1198264;2.179878139;2.189886763;2.209904009;2.247936777;2.233924705;2.476133387;2.584226518;2.494148909;2.570214445;2.640274808;2.854459345;2.784398982;2.854459345;2.974562824;3.076650781;3.240792202;3.380912927;3.607107812;3.937392379;4.029471712;4.205623481;4.613975309;4.686037396;5.104397847;5.264535819;5.636856603;5.873060111;6.363482649;6.549643041;6.86791726;7.09611387;7.162170783;7.66060022;7.988883062;7.954853743;8.076958946;8.233093469;8.257114164;8.573386658;8.529348716;8.545362513;8.575388383;8.461290078;8.377217643;8.13901241;7.800720945;7.420393262;7.562515712;7.334319103;6.817874144;6.751817231;6.649729274;6.021187735;5.656873849;5.548780718;4.952266774;4.772111556;4.633992555;4.365761453;3.81328545;3.915373407;3.713199218;3.45097329;3.358893956;3.240792202;2.914511084;2.798411055;2.750369663;2.472129938;2.40006785;2.330007488;2.26194885;2.127833299;2.111819501;2.131836748;1.997721197;1.907643588;1.831578051;1.75351079;1.6974625
A;1.847759139;1.859835996;1.902104996;1.819579806;1.958463663;1.823605425;1.883989711;1.958463663;1.819579806;1.962489282;1.918207472;1.96852771;2.049040091;1.958463663;1.898079377;2.09734752;1.920220282;1.980604567;2.059104139;2.030924805;2.028911996;2.151693377;2.089296282;2.067155377;2.087283472;2.197987996;2.280513186;2.212077662;2.371089614;2.352974329;2.42946109;2.538152804;2.505947852;2.491858185;2.63879328;2.578408995;2.747484995;2.868253566;2.896432899;2.93266347;3.105765089;3.18426466;3.47813485;3.514365422;3.906863278;4.142361992;4.311437991;4.573103229;4.810614752;4.840806895;5.446662561;5.547303037;5.91162156;6.215555797;6.346388416;6.761027177;7.004577129;7.330652271;7.775483175;7.904302984;8.04721246;8.308877698;8.481979316;8.71949084;8.560478888;8.850323458;8.673196221;8.904669316;8.657093745;8.638978459;8.393415697;8.260570269;8.182070698;8.075391793;7.727175746;7.455446461;7.187742795;6.883808558;6.481246654;5.963954607;5.629828227;5.468803465;5.203112609;4.98774199;4.619397848;4.434219372;4.104118611;3.995426897;3.606954659;3.470083612;3.357366279;3.127905994;3.011163042;2.779689947;2.620677995;2.534127185;2.497896614;2.320769376;2.274474757;2.17987271;2.1355909;2.073193805;2.163770234;2.01280952;1.855810377;1.751144282
A;2.046306631;2.087191879;2.144431225;2.038129582;2.021775483;2.1403427;2.036085319;2.058572205;2.150564012;2.248688606;1.980890235;2.089236141;2.119900076;2.232334507;2.203714834;2.17509516;2.107634502;2.224157457;2.138298438;2.230290244;2.352945986;2.277308279;2.301839427;2.340680412;2.256865655;2.442893531;2.592124684;2.379521397;2.506265664;2.361123036;2.500132877;2.727046;2.843568955;2.645275505;2.864011579;2.949870598;3.00302142;3.103190276;3.281041102;3.205403394;3.450714879;3.563149309;3.653096853;4.078303426;4.033329654;4.448314915;4.636387052;4.920539522;5.153585432;5.564482168;5.766864142;6.194114977;6.416939576;6.637719912;7.009775663;7.300060919;7.692559294;8.14638554;8.397829811;8.729000315;8.741265889;9.235977382;8.974311799;9.11332164;9.628475757;9.348411813;9.350456075;9.661183955;9.426093783;9.417916733;9.221667546;8.833257696;8.892541304;8.473467519;8.540928177;7.856100283;7.643496997;7.518796992;7.126298618;6.711313357;6.314726457;6.063282186;5.513375609;5.552216594;5.02275264;4.773352631;4.456491964;4.029241129;4.025152604;3.837080466;3.700114888;3.344413235;3.22789028;2.921250925;2.919206663;2.729090262;2.579859109;2.500132877;2.383609922;2.33863615;2.269131229;2.359078774;2.146475487;2.093324666;2.113767289;2.007465646
A;1.875804129;1.871804546;1.887802876;1.965794732;1.837808096;1.819809975;1.795812481;1.959795358;1.987792435;2.011789929;1.941797238;1.901801414;1.97979327;1.869804755;1.949796402;2.089781785;2.011789929;1.97979327;2.051785753;1.941797238;2.175772806;2.087781994;2.191771135;2.069783873;2.189771344;2.141776356;2.251764871;2.375751924;2.441745033;2.325757144;2.379751506;2.511737724;2.593729163;2.641724151;2.627725613;2.871700137;2.745713293;2.849702434;3.017684893;3.155670485;3.371647933;3.545629765;3.707612851;3.865596354;4.071574846;4.31554937;4.545525356;4.673511992;5.065471064;5.277448929;5.561419277;5.777396724;6.221350367;6.371334705;6.841285633;7.031265795;7.187249507;7.317235934;8.067157627;8.307132569;8.209142801;8.539108346;8.605101455;8.71508997;8.967063659;8.643097488;8.685093103;8.643097488;8.491113358;8.399122964;8.20714301;7.985166189;7.295238231;7.567209832;7.083260366;6.873282292;6.577313197;6.083364775;5.963377304;5.679406956;5.17745937;5.019475866;4.667512618;4.485531621;4.159565658;3.987583617;3.643619533;3.631620786;3.261659418;3.205665264;2.981688652;2.879699302;2.625725822;2.411748165;2.439745242;2.323757353;2.257764244;2.237766332;2.111779488;2.037787214;2.025788467;2.051785753;1.805811437;1.849806843;1.893802249;1.72581979
A;1.742700803;2.008638961;1.877684565;1.936110372;1.891787346;1.877684565;1.946183787;1.94819847;1.978418716;2.067064768;2.085196915;2.006624278;1.911934176;2.113402477;2.012668327;2.234283458;2.067064768;2.020727059;2.153696137;2.137578673;2.177872334;2.185931066;2.089226281;2.189960432;2.32292951;2.258459654;2.294723948;2.270547752;2.383370001;2.383370001;2.353149755;2.556632739;2.645278792;2.631176011;2.842717727;2.850776459;2.951510609;3.034112613;3.148949544;3.334300381;3.334300381;3.557930195;3.678811176;3.960866797;4.144202951;4.430287938;4.653917753;4.807033661;5.010516645;5.308689731;5.647156476;5.995696637;6.408706654;6.390574507;6.966773848;7.361651718;7.442239038;7.645722022;8.078878869;8.308552732;8.421374981;8.580534939;8.850502462;8.951236612;8.959295344;8.925045733;9.062044178;9.186954525;8.741709579;8.582549622;8.461668641;8.375037272;7.738397441;7.641692656;7.41000411;7.071537364;6.884171844;6.467132461;6.255590745;6.011814101;5.425541345;5.284513535;5.036707524;4.809048344;4.285230762;4.204643441;3.894382258;3.773501277;3.428990483;3.291992038;2.979716171;2.858835191;2.874952655;2.82458558;2.51029503;2.42970771;2.482089468;2.333002925;2.351135072;2.196004481;2.113402477;2.038859206;1.944169104;1.938125055;1.932081006;1.853508369
A;1.981844921;1.8804199;1.827678888;1.912875906;1.906790405;1.947360414;1.920989908;1.92707541;1.916932907;2.02241493;2.008215427;2.075155941;2.054870937;2.02241493;2.196865967;2.144124956;2.125868452;2.107611948;1.991987423;2.269891982;2.180637963;2.129925453;2.330746995;2.186723465;2.247578478;2.308433491;2.44840002;2.482884528;2.564024545;2.436229018;2.564024545;2.557939044;2.612708555;2.667478067;2.557939044;2.691820072;2.787159592;3.002180638;2.953496628;3.282113697;3.355139713;3.326740707;3.608702267;3.791267306;4.024544855;4.150311882;4.37547543;4.604695978;5.022567067;5.45869466;5.375526142;5.791368731;6.152441807;6.430346366;6.726507429;6.758963436;7.501394594;7.602819616;7.939550687;8.258025255;8.535929814;8.915259394;8.864546884;8.917287895;9.17693595;9.448755008;9.239819463;9.091738932;9.13028044;8.878746387;8.684010345;8.525787312;8.61301283;8.156600233;7.726558142;7.43648258;7.594705614;6.594654901;6.722450429;6.25995233;5.923221259;5.748770222;5.306557128;5.247730615;4.710178001;4.51949896;4.223337897;4.042801359;3.746640296;3.631015772;3.375424717;3.050864648;3.087377656;2.890613114;2.758760586;2.600537553;2.456514022;2.320604493;2.3530605;2.452457021;2.267863482;2.180637963;2.075155941;2.125868452;1.894619403;1.819564887
A;1.796487139;1.845040846;1.899663766;1.956309756;1.990701965;1.897640694;1.946194401;2.033186458;1.964402041;1.879433055;1.901686837;1.952263614;2.067578667;2.021048032;2.023071103;2.142432298;1.99879425;2.075670952;2.09185552;2.136363085;2.235493569;2.261793493;2.286070346;2.29213956;2.296185702;2.395316186;2.322485626;2.425662252;2.407454612;2.488377457;2.534908092;2.629992434;2.60571558;2.575369514;2.729122918;2.909176246;2.905130104;3.042698939;3.182290845;3.253098333;3.354251889;3.317836609;3.716381616;3.831696669;4.034003779;4.388041222;4.483125564;4.918085851;4.942362704;5.22761573;5.591768528;5.966036682;6.253312779;6.311981841;6.844049541;7.04433358;7.497501507;7.724085471;8.070030629;8.01540771;8.569729192;8.664813534;8.962204986;9.075496967;9.035035545;9.376934562;9.00671255;9.134166029;9.081566181;8.903535924;8.763944018;8.596029116;8.258176242;7.96078479;7.881885017;7.608770418;7.216294624;7.046356651;6.661973142;6.097536304;6.004475033;5.642345306;5.045539331;4.816932296;4.69554803;4.284864596;4.212034036;3.955104006;3.629389559;3.582858923;3.378528742;3.17419856;3.097321858;2.810045762;2.771607411;2.53086195;2.593577154;2.395316186;2.108040089;2.233470498;2.154570725;2.077694023;1.990701965;1.932032903;1.897640694;1.895617623
A;2.170371054;2.002315882;2.129381987;2.069947841;2.047403855;1.92033775;2.121184174;2.184717227;2.15602488;2.178568867;2.166272147;2.067898388;2.098640188;2.102739094;2.127332534;2.291288799;2.238003013;2.369168024;2.338426225;2.260546999;2.324080052;2.340475678;2.449096703;2.381464744;2.426552717;2.627399141;2.46549233;2.526975929;2.598706795;2.606904608;2.678635474;2.633547501;2.637646408;2.803652126;2.914322604;2.893828071;3.055734883;3.143861375;3.154108642;3.404141945;3.510713517;3.590642196;3.855021673;4.025126298;4.346890467;4.601022677;4.666605183;5.070347485;5.373666574;5.69952965;5.783557236;6.201645711;6.490618627;6.984536875;7.162839313;7.560433254;8.031807515;8.191664873;8.599506082;8.835193212;9.054484716;9.423386312;9.271726767;9.734903215;9.706210868;9.689815242;9.827128613;9.695963602;9.581194216;9.644727269;9.288122393;9.087275969;8.810599773;8.78395688;8.71017656;8.021560249;7.966225009;7.478455122;7.103405167;6.586942933;6.402492135;6.164755551;5.74871653;5.367518215;5.22815539;4.777275662;4.588725957;4.365335547;4.12554951;3.697213768;3.678768688;3.402092492;3.168454815;3.145910828;2.813899392;2.861036818;2.656091488;2.574113355;2.404008731;2.481887956;2.227755746;2.270794266;2.219557933;2.049453308;2.125283081;1.910090483
A;1.819171872;1.735025155;1.757063581;1.674920358;1.757063581;1.803143926;1.791122966;1.917343041;1.869259203;2.10166442;1.841210297;2.007500237;1.714990223;1.957412906;1.871262696;1.891297629;1.857238243;1.845217284;2.083632981;1.961419892;1.979451332;2.057587569;1.977447839;2.009503731;2.239905454;2.097657434;2.031542156;2.171786684;2.279975319;2.296003265;2.396177928;2.458286219;2.436247793;2.510377043;2.400184914;2.634593625;2.562467868;2.790866098;2.82292199;3.007243369;3.123445978;3.157505363;3.281721945;3.63634025;3.612298331;3.760556832;4.133206576;4.415699125;4.602023997;4.93059689;5.082862377;5.481557534;5.633823021;6.106647428;6.433216828;6.487311146;6.657608072;7.206565223;7.495068251;7.651340725;7.731480455;7.777560799;8.514846316;8.32651795;8.330524937;8.80735633;8.544898715;8.554916181;8.558923167;8.346552883;8.194287396;7.811620185;7.877735462;7.711445522;7.310746872;7.042278776;6.801859586;6.501335599;6.23687449;5.705948778;5.65786494;5.291225675;4.992705181;4.608034477;4.373625766;4.265437131;4.021010954;3.800626697;3.474057297;3.305763864;2.99522241;2.901058227;2.818915004;2.784855619;2.522398003;2.41621286;2.330062651;2.334069637;2.161769218;2.105671407;1.939381467;2.065601542;1.94138496;1.779102007;1.915339548;1.741035635
A;1.584614689;1.633765269;1.70847415;1.793013147;1.755658706;1.722236312;1.675051756;1.722236312;1.732066428;1.722236312;1.70257608;1.826435541;1.796945193;1.812673379;1.732066428;1.785149054;1.824469518;1.802843263;1.853959866;1.916872608;1.857891912;1.867722028;2.003377628;1.940464886;1.934566816;1.971921257;2.135101181;2.013207744;2.052528208;2.052528208;2.085950602;2.335635546;2.249130526;2.410344428;2.463427054;2.544034004;2.618742885;2.620708909;2.858597714;2.907748294;2.964762966;3.118112775;3.247870305;3.548671853;3.709885754;3.906488073;4.010687302;4.274134409;4.598528235;4.722387696;4.930786154;5.272874188;5.485204693;6.045521301;6.261783851;6.580279608;6.814236367;6.885013202;7.170086564;7.356858767;7.594747572;7.643898152;7.622271897;7.728437149;7.913243329;8.043000859;7.753995451;7.718607033;7.553461086;7.236931352;7.246761468;6.967586176;6.72969737;6.733629416;6.271613967;6.037657208;5.587437898;5.371175348;5.150980751;5.111660287;4.826586925;4.197459505;4.150274948;3.798356798;3.58406027;3.403186137;3.326511233;3.094520497;2.866461807;2.724908138;2.614810839;2.567626283;2.420174544;2.260926665;2.135101181;1.985683419;1.995513535;1.940464886;1.865756005;1.926702724;1.793013147;1.79497917;1.673085732;1.649493454;1.696678011;1.647527431
