model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;probability_shift;zones_removed
mlp;Permutation;5;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.160903;"Fe ka; Fe kb; Ti ka; Ca ka; K"
mlp;Permutation;6;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.151972;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn"
mlp;Permutation;7;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.159411;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb"
mlp;Permutation;8;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.152739;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb; Ca kb"
mlp;Permutation;9;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.147255;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb; Ca kb; Si"
mlp;Permutation;10;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.150221;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb; Ca kb; Si; Backgroun 1"
mlp;Permutation;11;zero;0.333333;0.492063;-0.15873;0.5;0.5;0.0;0.18151;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb; Ca kb; Si; Backgroun 1; background 3"
mlp;Permutation;12;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.1747;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb; Ca kb; Si; Backgroun 1; background 3; Rh L + Ar"
mlp;Permutation;13;zero;0.333333;0.272727;0.060606;0.5;0.375;0.125;0.17951;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb; Ca kb; Si; Backgroun 1; background 3; Rh L + Ar; Zn"
mlp;Permutation;14;zero;0.333333;0.418182;-0.084848;0.5;0.5;0.0;0.182664;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb; Ca kb; Si; Backgroun 1; background 3; Rh L + Ar; Zn; sum Fe"
mlp;Permutation;15;zero;0.333333;0.287449;0.045884;0.5;0.3125;0.1875;0.180659;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb; Ca kb; Si; Backgroun 1; background 3; Rh L + Ar; Zn; sum Fe; S"
mlp;Permutation;16;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.185688;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb; Ca kb; Si; Backgroun 1; background 3; Rh L + Ar; Zn; sum Fe; S; Backgroun 2"
mlp;Permutation;17;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.184602;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb; Ca kb; Si; Backgroun 1; background 3; Rh L + Ar; Zn; sum Fe; S; Backgroun 2; P"
mlp;Permutation;18;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.185508;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb; Ca kb; Si; Backgroun 1; background 3; Rh L + Ar; Zn; sum Fe; S; Backgroun 2; P; Cu"
mlp;Permutation;19;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.185554;"Fe ka; Fe kb; Ti ka; Ca ka; K; Mn; Ti kb; Ca kb; Si; Backgroun 1; background 3; Rh L + Ar; Zn; sum Fe; S; Backgroun 2; P; Cu; Al"
