model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;probability_shift;zones_removed
mlp;Permutation;7;zero;0.53651;0.322591;0.213918;0.551724;0.344828;0.206897;0.097928;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr"
mlp;Permutation;8;zero;0.53651;0.322591;0.213918;0.551724;0.344828;0.206897;0.113395;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb"
mlp;Permutation;9;zero;0.53651;0.322591;0.213918;0.551724;0.344828;0.206897;0.1103;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn"
mlp;Permutation;10;zero;0.53651;0.227286;0.309224;0.551724;0.275862;0.275862;0.109863;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka"
mlp;Permutation;11;zero;0.53651;0.276538;0.259972;0.551724;0.310345;0.241379;0.100421;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr"
mlp;Permutation;12;zero;0.53651;0.227286;0.309224;0.551724;0.275862;0.275862;0.112875;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb"
mlp;Permutation;13;zero;0.53651;0.275862;0.260648;0.551724;0.275862;0.275862;0.092871;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3"
mlp;Permutation;14;zero;0.53651;0.380843;0.155667;0.551724;0.448276;0.103448;0.080089;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2"
mlp;Permutation;15;zero;0.53651;0.341544;0.194966;0.551724;0.448276;0.103448;0.08266;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2; Cu"
mlp;Permutation;16;zero;0.53651;0.376176;0.160334;0.551724;0.517241;0.034483;0.08428;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2; Cu; Rb"
mlp;Permutation;17;zero;0.53651;0.376176;0.160334;0.551724;0.517241;0.034483;0.084976;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2; Cu; Rb; Ca kb"
mlp;Permutation;18;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.087646;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2; Cu; Rb; Ca kb; Zn kb"
mlp;Permutation;19;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.085576;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2; Cu; Rb; Ca kb; Zn kb; P"
mlp;Permutation;20;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.090097;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2; Cu; Rb; Ca kb; Zn kb; P; Rh L + Ar"
mlp;Permutation;21;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.092723;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2; Cu; Rb; Ca kb; Zn kb; P; Rh L + Ar; Ti ka"
mlp;Permutation;22;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.097017;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2; Cu; Rb; Ca kb; Zn kb; P; Rh L + Ar; Ti ka; background1"
mlp;Permutation;23;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.098688;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2; Cu; Rb; Ca kb; Zn kb; P; Rh L + Ar; Ti ka; background1; S"
mlp;Permutation;24;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.095703;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2; Cu; Rb; Ca kb; Zn kb; P; Rh L + Ar; Ti ka; background1; S; Si"
mlp;Permutation;25;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.093248;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2; Cu; Rb; Ca kb; Zn kb; P; Rh L + Ar; Ti ka; background1; S; Si; Al"
mlp;Permutation;26;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.09589;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka; Sr; Compton kb; Mn; Zn ka; Zr; Rayleigh kb; background3; background2; Cu; Rb; Ca kb; Zn kb; P; Rh L + Ar; Ti ka; background1; S; Si; Al; Ni"
