energy;VIP_Score;Zone
7.74;0.8170995936016724;Cu
19.48;0.8108108378427892;Rh ka Compton
5;0.810595786938843;background1
6.1;0.8075652023078986;Fe ka
10.96;0.807308673333286;background2
21.7;0.807219456981167;Rh kb Compton
18.22;0.8069053022467338;Rh ka Compton
20.34;0.8065609457789111;Rh ka Rayleigh
2.9;0.8043416738367535;Cl
11.22;0.8017504198259771;background2
6.76;0.8014489242557604;Fe ka
2.18;0.7982725882274776;S
19.4;0.7952636965322449;Rh ka Compton
9.2;0.7939986536532095;background2
16.98;0.7938668779514023;background3
15.02;0.7934039642116697;Rb kb
18.18;0.7928572277590598;Rh ka Compton
9.3;0.7903856709716259;background2
20.02;0.7888646031765683;Rh ka Rayleigh
9.36;0.7881966025428043;background2
15.28;0.7847644668204878;Rb kb
2.2;0.7842964572978249;S
9.08;0.7840304156846122;background2
15.74;0.783725063889964;background3
3.82;0.782038901942155;K kb + Ca ka
20.84;0.7815909098532094;Rh kb Compton
7.76;0.780259926143323;Cu
11.58;0.7738685292648098;Br ka
12.7;0.7729720918518295;Rb ka + Br kb
14.7;0.7721674042997207;Rb kb
19.5;0.7713730881112898;Rh ka Compton
8.88;0.7700605507780999;background2
15.36;0.7690135918187084;background3
5.52;0.7687505489254306;background1
18.86;0.7658665232652346;Rh ka Compton
18.52;0.7626992733877475;Rh ka Compton
5.92;0.7623307514757893;Mn
20.48;0.762270279764764;Rh ka Rayleigh
16.78;0.7617687243832627;background3
20.9;0.7615667873296248;Rh kb Compton
6.14;0.7539657178443007;Fe ka
10.2;0.7537756423277268;background2
8.84;0.7527095200768793;background2
5.44;0.7513359694419688;background1
3.6;0.7492066510463171;K kb + Ca ka
5.2;0.7490710429556144;background1
21.02;0.7438483434619476;Rh kb Compton
6.68;0.7412075433938958;Fe ka
21.28;0.7383756202363827;Rh kb Compton
15.08;0.7379833521277597;Rb kb
12.14;0.7353215574840728;Br ka
18.16;0.7310080254073755;Rh ka Compton
22.94;0.7306888684381313;Rh kb Rayleigh
19.42;0.7304259892138978;Rh ka Compton
14.14;0.7294143257043121;Sr ka
15.38;0.7272122342791356;background3
20.24;0.7259452979193604;Rh ka Rayleigh
20.86;0.7250399278649537;Rh kb Compton
6.6;0.7240781791600277;Fe ka
12.24;0.7218648189588912;Br ka
11.94;0.7218091549743821;Br ka
18.28;0.720198627293906;Rh ka Compton
8.58;0.7194252647553793;Zn
10.76;0.718316877841975;background2
11.82;0.7141163043120018;Br ka
18.62;0.711777761099089;Rh ka Compton
2.86;0.7114158214073367;Cl
19.52;0.7109181756425207;Rh ka Compton
13.9;0.7107679841815234;Sr ka
13.56;0.7104973861313836;Rb ka + Br kb
7.78;0.7092237605753469;Cu
15.72;0.7081198870889814;background3
22.64;0.7060592557742731;Rh kb Rayleigh
15.04;0.7059716479514574;Rb kb
16.58;0.7025463114810289;background3
3.48;0.7010325618270051;K kb + Ca ka
7.84;0.6965055987893768;Cu
9.26;0.6951403655673689;background2
14.36;0.6948117635363988;Sr ka
21.32;0.6936457535410414;Rh kb Compton
6.48;0.6879343641941614;Fe ka
9.62;0.6861603496843365;background2
6.8;0.685435345566313;Fe kb
4.56;0.6852307859470242;background1
14.04;0.6846585615297933;Sr ka
10.1;0.6843569821665805;background2
3.86;0.6838181745136108;Ca kb
21.66;0.6837307909786651;Rh kb Compton
22.38;0.6811538164146299;Rh kb Rayleigh
21.18;0.6799528878461325;Rh kb Compton
12.9;0.6765842987604607;Rb ka + Br kb
11.86;0.6753459172332414;Br ka
18.06;0.6748481089511761;Rh ka Compton
22.06;0.669324268921577;Rh kb Compton
11.02;0.6651709739388493;background2
11.54;0.6613510170313468;background2
22.2;0.6588420727853619;Rh kb Compton
14.56;0.6559677462914978;Rb kb
15.68;0.6556007764742869;background3
10.22;0.6543238283048186;background2
5.9;0.6542827148692346;Mn
13.8;0.6525870884197303;Sr ka
15.98;0.6513544609015921;background3
20.12;0.6510945587489952;Rh ka Rayleigh
21.48;0.6475022148713705;Rh kb Compton
7.82;0.6468406040565415;Cu
18.04;0.6444637468504102;Rh ka Compton
10.12;0.6401194606768079;background2
22.68;0.6389355063345328;Rh kb Rayleigh
18.72;0.6383381611672008;Rh ka Compton
19.92;0.6373793224221862;Rh ka Rayleigh
22.44;0.6360152846542654;Rh kb Rayleigh
12.42;0.6354236689630868;Br ka
6.3;0.6333020977375736;Fe ka
4.68;0.6303081297822809;background1
7.96;0.6295559161277945;Cu
9.92;0.6286419995702371;background2
18;0.6284009115048395;Rh ka Compton
20.2;0.6235670564418248;Rh ka Rayleigh
4.28;0.6235226003538314;background1
12.36;0.6215841105592468;Br ka
14.88;0.6214896356476364;Rb kb
17.72;0.6196864403307012;Rh ka Compton
18.94;0.6193005108611613;Rh ka Compton
4.06;0.6141319092553149;Ca kb
21.56;0.6084586152139599;Rh kb Compton
16.4;0.606791604097451;background3
3.1;0.6064168815302597;K ka
3.02;0.6063679958811258;K ka
8.24;0.6019715767194358;Cu
9.86;0.6019026539048619;background2
9.56;0.5957027444365754;background2
7.48;0.5948291969599044;Cu
9.5;0.594550971000716;background2
11.28;0.5941226342878329;background2
3.8;0.5936676046565538;K kb + Ca ka
13.88;0.5927743624062185;Sr ka
20.18;0.5908457264254938;Rh ka Rayleigh
9.32;0.5904583103180336;background2
9.76;0.5897040701863441;background2
22.04;0.5889251568536943;Rh kb Compton
12.3;0.5878407934973232;Br ka
17.6;0.5864515318303294;Rh ka Compton
17.96;0.5862451358895151;Rh ka Compton
2.24;0.5849172909053054;S
4.32;0.5846912364296154;background1
16.18;0.5839016638152683;background3
13.76;0.5835146648940072;Rb ka + Br kb
3.7;0.582787109349126;K kb + Ca ka
15.18;0.5826012901245733;Rb kb
19.94;0.5819931620286498;Rh ka Rayleigh
4.26;0.577626967177804;background1
4.42;0.5765187153447031;background1
18.14;0.5747394687787262;Rh ka Compton
15.56;0.5740359638321935;background3
4.22;0.573936815738003;background1
18.68;0.571445912370452;Rh ka Compton
8.6;0.5675403887647344;Zn
20.66;0.5638909103007241;Rh ka Rayleigh
19.16;0.5633591132770386;Rh ka Compton
10.8;0.5607339948478588;background2
17.98;0.5587293468252712;Rh ka Compton
4.72;0.5579495942338951;background1
20.68;0.5569915470575688;Rh ka Rayleigh
15.52;0.5537611093394049;background3
11.24;0.5525903083142909;background2
18.26;0.5518294723787387;Rh ka Compton
6.7;0.549653217655702;Fe ka
8.5;0.5484033477255812;Zn
12.28;0.547738342630883;Br ka
5.28;0.5446219062825316;background1
14.78;0.5438017043328791;Rb kb
3.06;0.5412970883631189;K ka
12.52;0.5377408617182293;Rb ka + Br kb
6.44;0.5372937720892845;Fe ka
20.44;0.5362457408006296;Rh ka Rayleigh
19.74;0.5355161939321534;Rh ka Compton
16.86;0.5351070471918168;background3
21.1;0.534010114745828;Rh kb Compton
10;0.5334789502198043;background2
10.64;0.5331377547724367;background2
9.72;0.5325539182345282;background2
14.68;0.5311249866361544;Rb kb
11.9;0.5310561882419519;Br ka
6.12;0.5305059750359354;Fe ka
