model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;probability_shift;zones_removed
svm;SHAP;22;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.328675;"Si; Ca ka; Fe ka; K; Rh L + Ar; P; background3; Al; Rayleight scattering; S; Compton scattering; Ca kb; background1; Ti ka; Ti kb; background2; Mn; Ni; Fe kb; Cu; Zn; sum Fe"
svm;Permutation;1;zero;1.0;1.0;0.0;1.0;1.0;0.0;0.009824;Fe ka
svm;Permutation;2;zero;1.0;1.0;0.0;1.0;1.0;0.0;0.012773;"Fe ka; K"
svm;Permutation;3;zero;1.0;1.0;0.0;1.0;1.0;0.0;0.057324;"Fe ka; K; Ca ka"
svm;Permutation;4;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.2754;"Fe ka; K; Ca ka; Si"
svm;Permutation;5;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.285568;"Fe ka; K; Ca ka; Si; Rh L + Ar"
svm;Permutation;6;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.307548;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb"
svm;Permutation;7;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.318869;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka"
svm;Permutation;8;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.32647;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb"
svm;Permutation;9;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.327615;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P"
svm;Permutation;10;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.328033;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn"
svm;Permutation;11;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.328332;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn; S"
svm;Permutation;12;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.328983;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn; S; Al"
svm;Permutation;13;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.329497;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn; S; Al; sum Fe"
svm;Permutation;14;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.330631;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn; S; Al; sum Fe; Ni"
svm;Permutation;15;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.331739;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn; S; Al; sum Fe; Ni; Ti kb"
svm;Permutation;16;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.330774;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn; S; Al; sum Fe; Ni; Ti kb; background2"
svm;Permutation;17;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.331021;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn; S; Al; sum Fe; Ni; Ti kb; background2; Compton scattering"
svm;Permutation;18;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.331076;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn; S; Al; sum Fe; Ni; Ti kb; background2; Compton scattering; Zn"
svm;Permutation;19;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.329216;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn; S; Al; sum Fe; Ni; Ti kb; background2; Compton scattering; Zn; background3"
svm;Permutation;20;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.329136;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn; S; Al; sum Fe; Ni; Ti kb; background2; Compton scattering; Zn; background3; Rayleight scattering"
svm;Permutation;21;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.32878;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn; S; Al; sum Fe; Ni; Ti kb; background2; Compton scattering; Zn; background3; Rayleight scattering; Cu"
svm;Permutation;22;zero;1.0;0.576471;0.423529;1.0;0.7;0.3;0.328675;"Fe ka; K; Ca ka; Si; Rh L + Ar; Ca kb; Ti ka; Fe kb; P; Mn; S; Al; sum Fe; Ni; Ti kb; background2; Compton scattering; Zn; background3; Rayleight scattering; Cu; background1"
