A;557.632;544.737;525.474;551.737;566.474;568.368;574.263;571.263;583.895;579.842;555.947;554.842;569.368;563.737;559.0;565.789;545.263;560.421;585.684;587.789;588.947;617.737;603.421;604.737;633.158;623.263;607.684;627.947;653.0;685.632;671.105;636.579;695.526;694.0;682.316;680.947;621.947;632.263;644.368;619.211;614.316;624.632;622.474;610.895;576.579;580.789;563.474;510.421;540.421;504.0;522.737;524.105;524.0;496.0;481.0;490.0;449.0;454.0;460.0;441.0;466.0;440.0
A;538.0;525.0;566.0;494.0;511.0;529.0;594.0;525.0;504.0;544.0;558.0;591.0;553.0;577.0;579.0;557.211;584.632;601.474;564.526;601.158;621.421;617.316;623.842;622.579;628.263;632.895;626.0;639.263;638.053;623.842;622.737;679.684;676.368;665.0;593.947;623.105;642.158;654.474;635.632;598.579;582.474;578.105;572.316;527.789;508.526;533.947;512.158;504.947;505.158;518.105;519.684;486.421;548.0;471.0;438.0;511.0;414.0;477.0;431.0;473.0;456.0;406.0
A;560.421;571.368;575.474;591.368;578.737;562.158;570.263;544.737;516.947;566.684;588.684;577.474;568.947;609.684;586.0;589.789;612.368;598.158;629.737;616.895;632.947;635.158;621.895;619.684;623.0;642.368;673.421;676.263;659.684;642.632;645.474;649.684;663.158;648.0;632.842;626.632;650.421;589.474;588.211;604.947;618.842;589.842;548.158;525.895;526.0;540.684;543.526;534.421;518.842;478.263;485.211;485.053;450.0;482.211;490.263;469.947;435.211;483.0;458.526;454.421;455.895;449.474
A;571.316;554.684;525.947;561.737;566.579;547.158;559.474;555.947;543.316;565.684;579.474;550.421;602.632;573.105;557.0;551.211;542.158;582.684;570.684;602.526;619.368;590.895;601.211;609.0;603.737;627.105;632.789;630.737;643.053;651.737;630.263;676.105;643.158;652.0;661.789;636.105;607.895;637.579;644.684;616.263;614.368;613.947;544.053;544.579;602.789;584.895;539.526;548.684;544.737;480.526;455.579;500.421;539.0;503.0;492.053;499.421;464.684;447.632;464.158;434.474;423.0;433.105
A;560.632;564.842;542.895;538.895;562.842;535.474;545.947;545.526;543.263;522.211;535.895;562.211;563.316;577.211;585.0;550.895;584.789;618.474;592.421;600.947;570.053;585.211;597.632;624.579;634.526;609.789;612.842;647.263;678.474;648.158;646.737;657.684;671.421;661.0;644.105;696.842;674.895;693.211;649.526;637.737;663.895;609.158;595.789;568.947;590.579;560.895;554.526;549.263;537.684;524.211;530.947;522.526;474.0;500.632;446.737;502.263;487.316;468.368;456.053;429.368;448.105;427.684
A;549.0;582.0;551.0;519.0;530.0;551.0;553.0;535.0;501.0;543.0;538.0;571.0;520.0;571.0;572.0;578.632;565.579;587.579;629.105;606.579;593.632;591.105;605.053;629.158;651.421;655.842;645.632;652.263;668.526;668.316;660.105;648.842;638.526;630.0;591.158;625.684;613.158;587.895;595.263;585.632;587.842;590.105;583.263;556.737;527.789;527.158;528.421;508.316;491.684;469.105;469.211;422.737;472.0;432.211;460.421;480.0;461.684;472.211;438.316;432.0;441.316;446.684
A;562.842;516.0;540.632;515.158;510.684;530.158;522.632;514.0;538.105;554.105;521.474;520.421;538.105;553.263;532.0;518.421;526.105;534.895;578.263;570.105;540.316;559.158;562.105;556.842;582.105;586.947;609.474;606.421;577.579;606.526;624.421;635.842;612.368;632.0;657.579;642.316;587.579;639.579;621.684;620.211;602.158;564.684;582.158;600.053;573.211;554.895;549.842;496.158;541.158;515.895;495.474;499.684;495.0;449.0;487.0;409.0;479.0;421.0;440.0;440.0;432.0;419.0
A;528.421;526.947;519.947;554.895;563.0;578.789;561.737;545.947;553.421;535.105;576.158;560.368;549.632;599.211;576.0;617.684;599.421;549.842;573.368;563.579;572.737;586.947;618.789;643.211;618.105;614.211;645.632;652.895;688.632;668.421;671.579;679.789;677.684;672.0;668.211;666.211;643.263;615.316;608.263;625.105;596.368;573.263;590.947;586.211;543.895;533.737;555.211;534.632;494.947;477.895;486.421;473.895;490.0;488.105;468.316;457.579;431.526;500.158;470.895;422.895;427.368;451.579
A;490.263;519.474;532.421;558.105;569.474;567.105;563.211;548.105;547.474;542.789;547.105;561.0;586.895;535.842;551.0;536.789;563.737;594.789;598.421;572.947;585.211;606.368;619.368;610.316;620.263;658.895;659.211;625.105;634.421;668.421;657.053;666.632;655.158;658.0;593.579;638.316;617.053;567.0;605.105;607.263;577.263;551.842;558.263;555.421;529.842;519.263;526.526;540.526;515.789;471.895;485.053;507.895;452.0;470.0;466.526;447.474;451.105;452.263;460.211;452.632;452.368;453.316
A;543.947;547.105;545.474;573.684;579.316;563.526;534.421;530.421;542.579;571.316;564.211;550.737;524.842;557.053;584.0;595.368;620.158;564.895;592.684;650.895;647.474;634.211;630.263;631.105;635.842;618.789;615.684;656.105;652.789;646.368;622.211;660.526;617.579;682.0;609.158;615.579;650.421;666.421;632.474;611.947;606.895;610.263;596.737;576.211;563.158;576.0;548.105;509.158;521.526;527.842;527.105;492.895;516.0;494.211;493.895;440.105;418.947;431.474;424.0;428.737;441.368;434.421
A;548.0;566.0;594.684;568.579;541.842;540.789;550.947;561.263;532.053;547.421;561.368;560.316;557.316;624.263;576.0;572.947;585.684;554.684;587.105;599.211;615.737;630.789;631.421;619.105;635.947;656.474;686.158;677.368;685.158;637.526;678.579;706.895;706.158;672.0;647.368;670.158;599.737;623.895;586.105;592.263;610.579;592.421;596.0;584.158;547.211;537.211;527.421;527.158;524.0;479.947;487.316;505.526;479.0;485.0;468.0;433.0;477.0;455.0;471.0;467.0;413.0;425.0
A;528.474;506.895;514.053;505.0;531.632;496.368;495.895;524.316;532.632;511.474;511.474;510.632;495.684;586.842;524.0;548.632;525.842;576.895;571.211;554.474;589.684;602.316;616.368;606.368;577.474;586.526;605.368;607.579;623.053;585.474;588.789;583.737;638.263;589.0;620.263;595.158;581.053;579.789;555.684;550.421;534.316;523.421;522.474;526.263;521.737;506.053;494.368;471.316;447.211;443.421;417.842;410.211;450.0;409.263;426.684;405.421;427.053;399.368;404.789;407.316;412.684;429.0
A;575.263;555.789;521.211;535.316;548.158;553.421;537.789;522.632;544.053;523.842;531.737;563.947;544.842;538.211;578.0;537.421;562.263;552.211;534.526;546.105;556.737;577.316;580.684;569.526;588.474;613.211;623.105;628.158;625.842;631.105;611.105;632.947;669.158;635.0;642.053;679.0;676.158;667.316;684.158;647.947;615.421;625.947;621.947;591.421;594.0;589.158;563.316;531.947;534.842;566.632;537.105;508.368;513.0;536.0;479.158;459.579;484.211;483.158;473.579;473.579;491.263;460.316
A;581.632;579.632;543.947;542.053;550.895;554.684;557.632;551.895;537.053;512.947;542.105;607.947;596.158;588.0;570.0;621.158;529.158;544.947;561.053;597.158;590.526;592.105;585.263;599.158;628.526;657.368;677.368;635.368;589.526;644.474;633.737;629.526;648.947;612.0;613.895;607.737;595.211;595.368;584.211;562.211;538.211;549.263;528.737;531.105;536.158;487.684;488.316;494.368;482.053;510.947;487.053;511.053;476.0;433.368;482.0;445.895;425.368;444.842;422.895;446.895;445.842;409.0
A;572.211;576.947;603.053;600.947;580.053;579.526;584.316;592.105;578.0;591.158;551.421;544.895;604.158;631.842;585.0;599.211;551.684;594.0;611.684;643.474;645.105;646.684;652.895;651.316;640.895;663.737;699.368;681.684;664.053;652.579;657.632;695.632;716.0;680.0;616.105;675.053;697.368;674.632;655.158;646.421;673.053;668.632;636.895;634.263;617.895;572.632;598.0;582.105;543.158;531.789;539.053;519.158;536.0;453.0;496.0;473.0;415.0;475.0;471.0;467.0;467.0;462.0
A;515.684;555.684;537.842;539.105;518.105;508.632;485.789;491.053;499.632;545.421;532.789;520.789;535.211;559.737;540.0;518.421;505.474;494.105;549.263;556.368;560.789;571.474;575.684;578.632;590.211;562.368;582.368;615.158;595.263;632.368;600.368;631.368;565.895;639.0;612.526;624.316;630.263;565.842;600.316;589.789;567.105;585.211;579.158;563.895;557.368;534.421;508.632;499.053;491.684;486.632;454.684;459.526;466.0;458.421;453.526;430.263;429.947;437.632;450.947;445.263;436.105;432.947
A;514.368;549.842;563.105;558.526;552.316;544.263;552.053;550.842;538.526;582.737;574.421;547.263;557.263;585.368;592.0;610.0;547.474;593.053;580.895;557.316;607.789;632.737;615.211;596.684;604.263;621.947;636.684;647.105;630.263;643.0;676.947;621.474;649.368;620.0;676.842;632.579;602.579;582.211;604.526;619.474;565.789;552.684;569.632;557.316;534.263;531.632;530.684;507.947;519.842;516.053;477.737;467.211;471.0;507.947;474.211;423.684;504.211;450.632;425.053;428.526;429.421;439.0
A;554.368;548.263;543.632;537.737;557.895;566.842;559.947;546.263;548.895;518.368;555.737;590.895;552.053;558.368;559.0;546.053;583.632;583.158;549.895;554.895;606.474;608.684;572.263;588.895;584.158;609.579;624.105;614.105;618.105;642.316;641.263;710.684;678.263;662.0;675.579;635.789;670.526;680.421;654.632;625.368;637.737;627.632;606.789;608.895;587.632;559.421;559.105;584.579;555.895;516.526;522.632;531.579;500.0;508.789;503.316;485.842;457.211;421.158;458.211;478.684;457.632;447.789
A;497.684;517.158;533.684;534.737;539.737;541.316;555.684;516.526;518.053;563.421;528.421;542.105;536.263;525.526;590.0;515.789;545.263;523.737;532.368;544.737;572.737;554.684;581.421;570.263;553.947;588.053;611.421;588.684;623.421;622.632;606.211;595.947;592.158;678.0;614.105;598.211;614.526;687.579;655.737;626.895;630.474;582.895;573.842;567.526;565.105;561.105;535.368;501.895;514.526;493.053;496.947;497.053;453.0;456.421;495.368;447.632;415.421;458.579;460.368;468.421;445.474;436.895
A;494.0;523.0;487.0;476.0;516.0;459.0;511.0;478.0;485.0;478.0;507.0;462.0;505.0;551.0;502.0;510.737;519.368;486.0;527.263;550.947;515.895;518.789;533.526;540.211;541.789;538.263;566.474;585.842;581.632;565.579;588.105;601.947;600.158;598.0;590.421;543.474;615.474;599.211;550.474;545.579;526.0;528.789;524.684;503.368;508.211;509.895;481.474;478.105;481.053;464.474;436.053;444.737;440.0;469.895;428.842;402.947;412.842;433.368;432.105;403.211;368.263;376.421
A;495.0;525.0;546.0;495.0;541.0;520.0;520.0;558.0;530.0;506.0;578.0;563.0;496.0;544.0;525.0;499.474;558.947;532.053;520.053;501.632;523.316;538.0;560.316;574.579;563.526;552.632;546.947;563.684;560.526;579.474;610.421;587.263;586.842;573.0;567.947;633.316;587.053;594.842;592.474;617.421;597.789;574.211;588.526;582.211;574.368;565.737;534.053;551.0;538.105;509.263;513.053;496.0;485.0;481.211;481.0;451.263;463.684;418.684;411.737;433.158;414.842;402.053
A;525.263;534.632;523.263;499.0;511.0;547.0;541.316;508.579;528.474;555.421;542.474;561.737;555.105;555.421;545.0;517.0;557.0;578.0;577.0;561.0;571.0;579.0;586.0;577.0;583.0;614.0;596.0;632.0;607.0;635.0;685.0;598.0;667.0;642.0;589.368;648.105;628.684;607.211;602.474;610.684;574.684;573.842;552.158;544.263;575.632;577.316;538.947;514.211;532.105;479.895;488.684;470.158;455.0;470.158;443.263;444.211;429.211;425.0;453.737;463.842;452.158;429.211
A;576.789;573.947;562.263;556.789;555.263;578.421;574.737;574.526;568.632;581.895;558.211;544.105;562.684;669.211;590.0;564.421;625.632;636.368;588.842;592.947;588.737;605.474;640.0;661.263;638.053;633.526;667.053;668.316;674.368;655.526;669.579;691.684;673.105;693.0;679.737;645.0;669.632;674.211;651.158;604.0;634.632;608.579;579.0;604.579;614.158;596.105;586.0;578.105;552.842;540.368;535.632;523.053;506.0;500.0;489.0;433.0;462.0;446.0;459.0;455.0;482.0;453.0
A;575.0;598.0;571.0;543.0;598.0;530.0;538.0;525.0;541.0;570.0;583.0;617.0;545.0;600.0;618.0;580.105;583.368;623.579;610.474;587.316;604.947;628.632;658.0;653.474;634.526;653.368;684.053;683.737;671.421;676.579;661.737;666.684;632.0;668.0;625.368;631.947;588.368;596.579;615.0;605.632;587.0;552.211;537.263;541.526;544.368;533.526;505.737;501.421;487.737;455.368;466.842;458.053;477.0;466.579;458.842;459.684;463.158;461.053;458.632;453.579;432.474;430.579
A;529.421;508.895;504.789;542.895;563.737;542.421;523.158;524.947;531.895;535.737;537.947;550.895;561.842;569.105;571.0;573.842;521.211;557.947;566.0;591.053;584.263;601.0;607.474;622.0;626.737;623.789;643.316;637.632;638.789;698.579;654.842;664.947;620.895;601.0;637.947;649.842;634.158;627.053;641.474;603.211;586.158;599.0;585.421;565.526;567.105;562.632;543.053;508.263;469.842;524.158;476.158;471.211;511.0;435.0;484.0;468.0;475.0;441.0;463.0;433.0;435.0;438.0
A;483.053;466.842;497.789;519.684;509.211;485.526;489.737;499.0;490.789;484.053;534.316;538.737;488.684;513.316;531.0;491.211;503.316;524.368;537.474;539.263;556.105;560.211;563.789;580.632;574.474;567.632;587.211;581.526;558.632;570.105;628.526;575.895;559.474;586.0;582.211;587.368;602.316;589.211;574.684;561.421;539.316;535.368;553.158;548.421;514.842;496.579;494.684;479.947;471.526;452.105;454.947;430.684;461.0;466.0;427.0;394.0;454.0;447.0;398.0;402.0;416.0;431.0
A;600.526;559.158;603.263;558.632;547.158;550.316;535.684;541.579;546.0;559.263;579.789;594.947;590.737;597.579;566.0;565.211;534.053;550.263;591.737;613.316;633.947;603.368;597.895;606.474;616.474;627.316;639.737;660.368;644.895;648.053;679.632;688.579;678.579;665.0;677.895;656.211;639.737;631.947;635.632;648.158;613.895;585.474;604.737;619.474;562.526;563.368;573.053;548.105;526.0;474.842;474.947;485.474;499.0;463.947;476.316;463.684;464.158;474.579;465.0;460.895;470.684;458.579
A;557.053;507.579;502.684;527.105;545.053;562.947;553.579;559.684;543.158;545.789;514.474;537.0;541.211;564.684;547.0;564.053;584.684;592.895;597.158;578.842;621.947;646.263;641.211;634.895;633.0;649.0;657.368;641.579;652.474;646.474;670.947;620.632;693.842;691.0;671.105;642.263;643.211;597.421;585.0;590.474;569.0;578.158;577.105;542.053;522.684;530.158;528.895;508.579;513.842;512.105;481.263;442.474;469.0;472.789;481.053;458.421;454.789;448.368;437.789;444.737;452.737;441.895
A;582.105;569.0;538.684;523.947;528.368;547.316;545.842;548.947;569.474;529.211;539.316;537.895;562.842;554.789;587.0;567.105;562.421;605.789;590.316;604.632;605.158;608.316;643.842;667.0;652.316;643.158;657.789;666.947;677.421;689.842;643.737;624.368;653.263;658.0;616.316;657.842;649.526;646.211;615.789;607.737;580.579;568.632;561.474;569.053;569.895;548.316;549.263;538.737;532.947;515.895;521.158;479.842;477.0;457.105;489.105;495.526;472.316;472.632;457.211;441.421;450.895;471.526
A;564.526;571.053;584.579;559.526;563.526;600.895;565.105;564.684;563.368;577.158;594.263;576.789;576.579;618.684;643.0;621.211;601.211;643.632;631.474;658.421;636.474;633.632;632.895;653.842;683.211;673.421;671.526;703.105;696.895;681.947;658.263;708.579;672.368;697.0;631.632;630.684;603.211;673.789;640.947;606.947;618.316;596.0;534.105;525.579;547.263;541.684;537.263;515.316;513.526;493.632;499.0;515.632;509.0;517.526;487.579;484.0;463.474;440.316;449.053;453.474;457.211;473.632
A;513.053;513.579;537.895;533.895;536.316;521.158;511.158;540.789;545.842;558.421;541.474;548.895;557.316;544.421;570.0;587.053;576.368;585.105;587.789;587.263;604.105;601.263;595.0;603.421;602.0;606.316;627.474;621.789;609.526;626.895;634.632;638.211;638.158;605.0;650.474;640.474;607.0;592.316;590.0;551.684;565.579;567.211;546.053;537.053;543.158;546.0;510.947;468.368;480.579;447.105;443.421;495.105;443.0;440.158;417.632;433.526;441.737;431.947;447.842;445.632;432.053;422.789
A;545.421;549.737;556.053;569.421;574.895;566.368;557.316;549.474;552.947;573.632;570.053;627.842;598.263;624.316;594.0;603.474;595.053;594.0;611.368;657.263;667.895;691.263;670.105;627.684;619.158;649.158;668.105;649.158;655.737;655.421;653.684;637.684;651.842;649.0;673.632;637.421;623.737;607.789;629.789;623.947;608.789;589.526;568.474;560.421;547.263;510.421;494.0;519.737;513.526;497.737;515.632;453.684;466.0;461.263;451.158;463.474;450.211;406.211;441.263;464.632;451.684;462.0
A;558.105;562.421;540.211;523.579;550.211;548.632;542.579;553.737;558.632;530.737;551.789;554.947;584.421;622.105;594.0;577.895;601.158;573.684;592.474;595.316;621.368;614.421;611.684;621.684;632.105;674.526;689.947;635.0;648.158;677.0;649.053;659.895;658.474;649.0;682.158;698.579;653.737;609.105;599.895;628.737;611.895;605.368;576.263;561.0;548.579;524.158;559.368;531.579;509.474;547.579;528.158;462.474;503.0;517.0;461.0;428.0;474.0;461.0;433.0;470.0;461.0;445.0
A;582.316;551.526;540.474;556.421;560.316;545.158;553.053;574.263;561.632;555.368;541.789;570.684;568.684;566.895;583.0;538.263;555.632;522.947;577.895;527.368;543.474;569.895;572.842;563.947;606.579;615.632;600.684;617.684;632.105;639.737;637.632;651.316;623.632;658.0;674.368;678.158;656.368;672.789;686.211;661.579;624.053;635.421;641.579;641.053;624.0;611.368;606.737;578.526;560.105;562.211;556.737;533.263;526.0;521.842;483.526;482.0;453.368;473.632;490.895;475.737;461.632;456.526
A;507.0;527.0;552.0;544.0;540.0;541.0;522.0;554.0;517.0;559.0;519.0;559.0;532.0;556.0;579.0;573.316;549.737;559.632;565.158;615.368;592.632;562.0;590.316;619.158;619.158;598.737;610.368;650.789;619.105;653.0;644.789;601.737;607.474;598.0;609.368;599.263;625.789;583.632;599.737;554.579;536.579;539.842;535.842;520.684;502.368;503.737;516.053;506.632;481.158;468.684;499.0;498.0;480.0;451.579;459.842;450.895;432.421;397.789;424.632;428.105;423.474;432.316
A;575.526;546.474;525.526;523.421;539.0;523.211;505.0;511.737;503.789;536.0;562.053;546.474;551.947;574.789;578.0;568.526;547.421;576.158;576.474;601.526;604.842;584.947;576.737;588.526;615.526;623.632;619.053;641.789;654.737;662.105;642.684;653.632;624.474;615.0;652.789;615.316;640.526;656.526;613.895;643.263;651.632;624.263;605.895;594.316;571.0;562.368;539.421;545.947;527.526;505.842;508.368;512.789;495.0;513.158;428.737;452.947;456.737;460.947;461.053;422.474;455.316;452.158
A;544.737;583.474;547.158;556.316;572.526;570.632;565.368;556.105;575.684;584.053;572.368;566.053;544.158;540.105;596.0;559.053;568.632;606.211;608.263;601.105;603.789;599.684;609.895;647.895;663.526;650.474;656.947;665.789;645.368;647.263;672.684;627.105;661.421;651.0;674.684;649.158;661.158;611.895;626.737;608.263;564.684;597.947;591.842;569.579;574.105;552.053;551.737;555.947;527.632;489.263;510.947;500.684;477.0;475.105;464.263;473.105;460.789;445.211;461.526;461.526;446.737;432.105
A;553.316;579.105;584.474;570.842;580.421;594.158;575.421;554.0;560.947;582.316;592.211;573.579;626.105;592.684;587.0;611.632;575.421;596.263;606.526;620.526;629.105;625.947;635.158;658.211;675.263;676.632;661.316;663.526;694.053;653.737;650.895;660.368;654.789;651.0;652.895;644.053;639.632;622.421;617.263;629.316;611.0;583.684;591.895;580.053;547.316;541.684;532.211;512.684;487.105;504.632;482.316;531.0;441.0;486.474;465.737;458.789;431.158;438.0;461.474;458.0;438.842;441.053
A;480.895;501.684;492.842;492.105;484.316;472.0;484.632;483.947;476.684;519.842;499.737;509.368;508.0;523.421;495.0;495.0;519.158;539.684;553.263;518.421;514.579;536.684;537.737;527.316;534.421;564.947;589.526;585.421;579.895;576.105;578.316;550.632;574.947;610.0;591.421;550.579;589.0;544.158;554.421;548.421;533.211;513.842;518.789;506.158;519.368;512.211;496.0;454.0;423.211;444.263;445.421;427.0;421.0;424.789;414.263;430.684;392.947;412.211;399.053;394.316;410.737;394.211
A;493.842;509.526;500.895;495.632;508.526;530.105;505.947;489.526;480.053;489.0;540.579;492.368;556.158;529.0;534.0;525.737;500.684;490.316;534.105;523.579;545.895;539.105;561.632;564.579;585.632;555.895;562.0;585.737;594.368;611.211;600.684;640.053;609.0;659.0;637.053;637.789;638.211;641.789;606.263;593.0;591.158;592.632;575.316;544.789;537.526;536.895;535.263;541.368;521.105;477.105;444.947;489.368;456.0;473.053;441.368;468.579;446.263;397.316;420.684;431.158;424.632;421.421
A;542.579;547.105;541.105;546.947;539.895;514.789;521.316;557.895;562.316;550.526;553.895;559.105;554.579;603.737;635.0;554.474;599.211;562.053;612.421;640.526;625.158;632.421;645.474;667.474;644.263;616.684;646.895;666.474;669.895;629.158;655.368;650.421;637.947;655.0;606.684;594.158;635.947;645.579;647.474;609.684;569.263;586.684;599.0;580.053;557.632;532.789;523.0;532.053;509.0;470.158;498.579;462.421;488.0;427.368;458.895;476.474;466.368;429.842;443.316;452.474;461.421;439.526
A;565.895;525.263;558.316;582.947;541.895;529.263;578.632;560.105;555.105;574.053;566.158;600.895;596.368;577.947;582.0;594.316;579.158;557.526;579.421;603.895;600.421;640.053;637.316;624.947;628.632;631.0;641.105;675.053;657.789;648.579;646.474;640.632;664.632;707.0;640.526;685.053;676.842;681.684;686.684;648.263;643.368;606.737;617.316;643.632;609.842;553.632;516.053;535.211;549.947;525.737;508.474;515.526;522.0;483.0;555.0;463.0;487.0;461.0;464.0;438.0;456.0;431.0
A;559.263;522.105;523.368;536.947;537.789;529.737;516.158;527.211;559.421;553.526;581.526;579.947;601.947;609.895;608.0;586.211;598.421;600.842;586.0;582.0;599.105;643.0;644.316;626.842;605.053;615.158;654.684;639.211;629.579;664.105;665.684;630.737;618.842;598.0;644.421;595.105;588.158;568.263;580.684;544.579;547.737;555.211;535.211;509.632;500.368;488.789;477.737;499.0;457.421;458.053;449.947;423.842;421.0;434.263;420.684;443.421;426.684;440.158;435.368;428.105;420.632;449.158
A;516.0;497.0;565.0;471.0;514.0;493.0;514.0;537.0;532.0;541.0;503.0;549.0;564.0;593.0;534.0;547.263;550.684;532.474;506.105;575.895;575.632;600.895;587.105;586.789;616.632;597.053;563.684;583.579;614.842;607.158;565.789;600.526;590.263;631.0;620.579;636.105;620.316;594.895;583.842;571.053;601.368;598.263;568.368;556.053;548.263;534.211;524.421;518.368;504.474;475.263;448.316;434.947;452.0;468.0;452.0;431.0;434.0;425.0;453.0;408.0;419.0;412.0
A;561.263;595.474;592.842;613.263;587.895;578.947;610.158;596.053;588.263;595.947;608.053;609.316;598.263;605.526;631.0;576.053;638.316;627.474;635.842;665.526;676.368;665.632;660.158;669.947;693.158;707.053;703.0;692.895;679.947;700.158;672.368;629.421;699.895;680.0;709.368;691.316;644.368;702.316;683.895;609.421;606.895;633.0;631.526;596.0;574.421;579.368;565.789;550.211;515.789;505.211;535.737;555.211;487.0;451.947;470.579;476.368;497.526;486.053;478.632;474.211;448.842;450.421
A;439.895;465.526;458.263;449.053;451.474;474.684;506.474;494.474;470.789;479.368;456.0;497.842;484.053;509.316;497.0;490.368;490.0;506.842;504.474;519.211;529.789;540.842;554.105;540.526;518.737;535.895;563.053;541.895;521.211;559.947;554.579;544.158;521.263;544.0;577.158;528.895;552.474;532.737;520.105;493.368;483.263;483.421;476.684;466.263;457.211;453.842;441.211;422.526;445.789;381.526;436.895;388.263;447.0;398.0;425.0;382.0;413.0;386.0;393.0;369.0;387.0;369.0
B;562.0;563.0;535.0;504.0;565.0;524.0;552.0;526.0;540.0;567.0;579.0;561.0;528.0;583.0;610.0;533.211;526.053;584.579;577.632;572.105;565.474;614.105;635.789;641.842;647.105;619.737;632.789;648.316;636.947;636.947;684.316;661.684;623.895;647.0;738.474;692.263;682.526;669.053;670.895;618.895;625.105;637.947;590.632;566.421;572.263;576.053;544.105;552.316;536.526;542.632;511.0;482.368;489.0;475.789;454.842;459.632;437.947;415.316;456.789;469.895;450.105;453.368
B;517.895;505.895;518.211;525.579;522.368;502.895;504.211;494.947;514.579;532.368;535.789;520.842;535.895;566.421;540.0;542.421;551.684;558.737;535.368;583.263;555.368;562.474;561.421;538.579;572.263;604.579;606.263;611.789;576.421;602.474;591.105;666.632;636.211;606.0;619.263;628.053;623.947;577.211;596.684;574.474;522.368;549.053;564.526;540.368;528.368;527.895;522.526;489.789;481.053;442.053;457.105;490.316;460.0;464.0;420.0;459.0;397.0;450.0;431.0;410.0;399.0;436.0
B;524.632;536.579;553.0;536.842;512.632;521.632;533.105;527.579;535.789;546.895;550.789;535.947;550.368;626.842;570.0;550.105;573.158;611.368;588.789;582.474;602.842;606.316;586.211;606.105;608.0;618.0;659.0;628.053;626.947;660.737;638.474;627.737;651.211;655.0;616.158;624.737;625.158;636.842;628.947;607.895;589.895;567.789;556.526;537.105;512.474;502.368;498.895;506.263;486.368;503.737;449.947;459.0;477.0;433.421;448.895;441.737;422.632;415.789;425.263;451.474;468.632;445.158
B;545.0;515.0;529.0;513.0;567.0;488.0;507.0;514.0;521.0;520.0;524.0;488.0;524.0;537.0;515.0;486.842;520.737;533.789;571.895;570.053;550.053;555.474;570.0;602.053;603.632;606.0;597.158;605.684;610.526;627.368;609.263;589.789;627.789;658.0;589.684;586.526;610.211;616.316;591.579;576.947;558.263;547.526;532.053;518.368;518.053;506.684;480.421;475.895;497.737;497.105;472.737;442.526;462.0;430.737;470.158;463.211;419.158;444.842;421.737;402.474;431.105;455.632
B;525.211;561.0;580.947;547.895;546.263;537.316;548.263;533.947;524.842;576.526;592.842;554.105;536.263;573.842;604.0;585.053;582.211;579.474;612.947;591.053;568.368;616.684;654.947;627.368;607.0;627.947;646.684;647.947;636.211;636.947;654.158;685.632;671.684;630.0;655.579;641.789;667.789;633.526;596.474;580.158;588.368;584.0;578.632;558.263;525.842;511.211;507.421;495.947;453.211;508.947;482.947;491.684;504.0;468.0;471.0;453.0;463.0;457.0;445.0;421.0;432.0;411.0
B;518.895;519.105;492.789;499.737;524.368;493.316;514.842;530.211;513.474;531.368;515.316;545.211;501.0;571.737;571.0;535.895;518.211;541.263;567.579;591.526;616.895;584.421;565.474;572.263;584.368;610.474;591.737;592.211;561.368;583.737;640.158;651.684;608.421;674.0;645.526;588.684;633.526;609.105;582.0;571.474;582.684;577.211;578.526;600.105;556.263;524.895;524.632;532.842;515.474;510.842;501.158;500.0;502.0;467.0;463.0;452.0;445.0;403.0;435.0;438.0;432.0;445.0
B;551.474;567.158;571.053;579.474;571.0;523.632;535.789;555.368;552.263;537.0;522.526;564.632;528.263;553.316;568.0;560.421;545.684;581.053;572.211;588.632;611.053;583.263;584.421;618.947;627.474;632.737;634.211;625.684;679.105;679.526;653.632;624.474;620.737;634.0;611.211;647.947;617.421;602.684;634.526;617.579;606.526;614.526;611.474;594.105;611.632;590.789;555.579;542.105;522.632;496.947;491.211;437.0;502.0;481.0;443.0;443.0;428.0;440.0;420.0;454.0;441.0;427.0
B;509.211;504.789;517.105;539.789;553.053;568.684;575.737;557.105;550.789;544.526;524.211;596.842;580.421;583.053;566.0;550.842;596.526;607.053;608.789;605.316;561.579;582.421;618.737;609.053;617.579;648.105;637.368;627.579;652.263;636.895;638.316;687.579;682.947;664.0;643.474;603.579;653.526;661.947;637.211;624.158;624.737;614.0;608.316;589.895;572.053;573.947;556.789;540.368;520.632;484.842;471.842;499.421;515.0;469.526;462.526;435.895;455.474;456.842;431.053;435.158;461.368;457.684
B;501.737;504.263;513.737;508.421;496.842;494.947;504.421;513.789;515.684;528.263;536.158;557.474;526.421;514.632;544.0;545.895;574.632;556.947;523.789;519.684;553.842;560.789;594.789;600.368;580.0;593.053;598.105;586.105;612.211;620.0;601.368;590.0;654.368;589.0;567.211;581.211;589.737;588.632;599.789;554.053;538.579;525.632;500.895;512.263;507.947;476.474;491.0;488.368;478.263;464.053;445.737;467.263;436.0;454.947;435.421;433.0;374.579;391.421;418.737;428.526;409.158;402.947
B;542.579;565.526;550.158;547.211;529.579;536.947;578.579;582.789;575.789;578.737;575.053;563.895;551.263;563.263;556.0;544.316;584.737;572.737;572.316;592.053;601.842;623.053;601.789;603.895;609.684;630.158;669.105;633.053;641.579;625.789;658.421;635.579;659.474;661.0;624.474;668.368;660.0;641.263;624.421;610.105;607.211;603.0;618.368;603.632;606.263;575.105;537.263;532.211;527.474;536.947;464.737;475.895;491.0;497.0;472.0;472.0;446.0;424.0;465.0;471.0;448.0;424.0
