model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;probability_shift;zones_removed
svm;SHAP;3;zero;0.874265;0.702344;0.171921;0.875;0.71875;0.15625;0.314708;"Ca ka; Fe ka; Ti ka"
svm;SHAP;4;zero;0.874265;0.649432;0.224832;0.875;0.6875;0.1875;0.329218;"Ca ka; Fe ka; Ti ka; Si"
svm;SHAP;5;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.361779;"Ca ka; Fe ka; Ti ka; Si; Mn"
svm;SHAP;6;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.361865;"Ca ka; Fe ka; Ti ka; Si; Mn; background3"
svm;SHAP;7;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.389973;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb"
svm;SHAP;8;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.389403;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr"
svm;SHAP;9;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.390134;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr; Rh L + Ar"
svm;SHAP;10;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.386448;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr; Rh L + Ar; P"
svm;SHAP;11;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.394056;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr; Rh L + Ar; P; Fe kb"
svm;SHAP;12;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.394783;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr; Rh L + Ar; P; Fe kb; Cu"
svm;SHAP;13;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.39918;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr; Rh L + Ar; P; Fe kb; Cu; Al"
svm;SHAP;14;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.397415;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr; Rh L + Ar; P; Fe kb; Cu; Al; S"
svm;SHAP;15;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.399555;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr; Rh L + Ar; P; Fe kb; Cu; Al; S; K"
svm;SHAP;16;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.401602;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr; Rh L + Ar; P; Fe kb; Cu; Al; S; K; Ti kb"
svm;SHAP;17;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.401803;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr; Rh L + Ar; P; Fe kb; Cu; Al; S; K; Ti kb; background1"
svm;SHAP;18;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.400792;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr; Rh L + Ar; P; Fe kb; Cu; Al; S; K; Ti kb; background1; background2"
svm;SHAP;19;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.400607;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr; Rh L + Ar; P; Fe kb; Cu; Al; S; K; Ti kb; background1; background2; Fe ka + Ti ka"
svm;SHAP;20;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.403207;"Ca ka; Fe ka; Ti ka; Si; Mn; background3; Ca kb; Cr; Rh L + Ar; P; Fe kb; Cu; Al; S; K; Ti kb; background1; background2; Fe ka + Ti ka; sum Fe"
svm;Permutation;1;zero;0.874265;0.717087;0.157177;0.875;0.71875;0.15625;0.283799;Ca ka
svm;Permutation;2;zero;0.874265;0.649432;0.224832;0.875;0.6875;0.1875;0.324223;"Ca ka; Fe ka"
svm;Permutation;3;zero;0.874265;0.702344;0.171921;0.875;0.71875;0.15625;0.314708;"Ca ka; Fe ka; Ti ka"
svm;Permutation;4;zero;0.874265;0.649432;0.224832;0.875;0.6875;0.1875;0.329218;"Ca ka; Fe ka; Ti ka; Si"
svm;Permutation;5;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.361779;"Ca ka; Fe ka; Ti ka; Si; Mn"
svm;Permutation;6;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.366417;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb"
svm;Permutation;7;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.396501;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb"
svm;Permutation;8;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.398333;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb"
svm;Permutation;9;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.394469;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb; P"
svm;Permutation;10;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.398594;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb; P; Al"
svm;Permutation;11;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.400735;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb; P; Al; K"
svm;Permutation;12;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.401807;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb; P; Al; K; Cr"
svm;Permutation;13;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.40388;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb; P; Al; K; Cr; sum Fe"
svm;Permutation;14;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.402278;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb; P; Al; K; Cr; sum Fe; S"
svm;Permutation;15;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.402951;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb; P; Al; K; Cr; sum Fe; S; Cu"
svm;Permutation;16;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.402045;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb; P; Al; K; Cr; sum Fe; S; Cu; background2"
svm;Permutation;17;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.402865;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb; P; Al; K; Cr; sum Fe; S; Cu; background2; Rh L + Ar"
svm;Permutation;18;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.403122;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb; P; Al; K; Cr; sum Fe; S; Cu; background2; Rh L + Ar; background3"
svm;Permutation;19;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.403392;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb; P; Al; K; Cr; sum Fe; S; Cu; background2; Rh L + Ar; background3; background1"
svm;Permutation;20;zero;0.874265;0.350838;0.523427;0.875;0.515625;0.359375;0.403207;"Ca ka; Fe ka; Ti ka; Si; Mn; Fe kb; Ca kb; Ti kb; P; Al; K; Cr; sum Fe; S; Cu; background2; Rh L + Ar; background3; background1; Fe ka + Ti ka"
