B;67.0;68.0;63.0;73.0;61.0;77.0;75.0;84.0;86.0;84.0;77.0;80.0;85.0;86.0;83.0;76.0;83.0;82.0;86.0;68.0;79.0;81.0;70.0;73.0;50.0;61.0;67.0;50.0;61.0;64.0;57.0;52.0;39.0;61.0;53.0;60.0
B;56.0;59.0;71.0;64.0;67.0;70.0;72.0;59.0;77.0;65.0;91.0;78.0;83.0;103.0;71.0;87.0;88.0;95.0;74.0;79.0;65.0;77.0;70.0;60.0;61.0;60.0;57.0;66.0;47.0;49.0;60.0;52.0;52.0;43.0;54.0;57.0
B;58.0;62.0;74.0;63.0;57.0;69.0;60.0;58.0;77.0;70.0;93.0;85.0;88.0;88.0;93.0;72.0;86.0;79.0;66.0;79.0;65.0;55.0;60.0;58.0;53.0;72.0;63.0;61.0;44.0;37.0;57.0;57.0;56.0;64.0;61.0;52.0
B;81.0;90.0;74.0;82.0;77.0;74.0;72.0;87.0;77.0;63.0;90.0;76.0;93.0;90.0;87.0;98.0;89.0;110.0;81.0;93.0;95.0;85.0;80.0;78.0;72.0;72.0;63.0;55.0;57.0;77.0;60.0;72.0;50.0;59.0;53.0;73.0
B;55.0;65.0;80.0;60.0;54.0;45.0;74.0;78.0;60.0;57.0;56.0;64.0;82.0;70.0;68.0;68.0;68.0;83.0;76.0;76.0;81.0;66.0;63.0;73.0;69.0;52.0;51.0;55.0;61.0;51.0;32.0;45.0;58.0;35.0;46.0;54.0
B;71.0;60.0;80.0;76.0;86.0;84.0;88.0;89.0;77.0;78.0;81.0;89.0;83.0;83.0;77.0;97.0;75.0;78.0;101.0;79.0;99.0;79.0;87.0;72.0;76.0;48.0;63.0;46.0;52.0;58.0;55.0;56.0;58.0;53.0;69.0;61.0
B;69.0;68.0;63.0;64.0;77.0;73.0;73.0;73.0;85.0;88.0;75.0;68.0;73.0;102.0;91.0;91.0;86.0;95.0;96.0;103.0;88.0;90.0;103.0;89.0;79.0;57.0;79.0;68.0;60.0;70.0;66.0;53.0;47.0;57.0;59.0;54.0
B;62.0;79.0;64.0;64.0;63.0;72.0;95.0;89.0;70.0;79.0;73.0;82.0;97.0;103.0;93.0;100.0;88.0;99.0;85.0;91.0;81.0;78.0;75.0;73.0;63.0;66.0;58.0;58.0;58.0;56.0;49.0;60.0;59.0;57.0;49.0;39.0
B;84.0;66.0;88.0;83.0;77.0;101.0;91.0;85.0;88.0;85.0;75.0;78.0;75.0;87.0;80.0;65.0;82.0;76.0;76.0;81.0;75.0;62.0;52.0;64.0;66.0;51.0;57.0;48.0;47.0;51.0;50.0;48.0;64.0;63.0;60.0;66.0
B;59.0;55.0;60.0;62.0;71.0;78.0;87.0;62.0;72.0;68.0;77.0;83.0;67.0;67.0;78.0;62.0;90.0;79.0;85.0;84.0;82.0;87.0;87.0;76.0;71.0;58.0;67.0;61.0;72.0;50.0;61.0;55.0;48.0;65.0;45.0;50.0
B;65.0;67.0;72.0;62.0;81.0;67.0;66.0;89.0;87.0;85.0;90.0;84.0;92.0;100.0;93.0;86.0;98.0;90.0;87.0;75.0;96.0;59.0;69.0;74.0;65.0;78.0;74.0;45.0;61.0;75.0;61.0;55.0;56.0;60.0;58.0;54.0
B;86.0;75.0;87.0;75.0;87.0;74.0;73.0;96.0;81.0;101.0;99.0;85.0;115.0;104.0;108.0;107.0;82.0;102.0;89.0;107.0;101.0;90.0;85.0;77.0;85.0;64.0;74.0;72.0;56.0;57.0;55.0;64.0;61.0;57.0;59.0;59.0
B;47.0;41.0;51.0;47.0;59.0;67.0;50.0;54.0;32.0;66.0;56.0;54.0;76.0;63.0;76.0;58.0;66.0;66.0;54.0;47.0;59.0;63.0;58.0;54.0;58.0;51.0;50.0;60.0;49.0;51.0;54.0;40.0;44.0;31.0;31.0;49.0
Multivariate_threshold|Bi-214 > 126.227226;63.03619542299964;63.176811235191806;65.39343697644536;64.76835327314903;68.34920086971479;66.85369806520659;68.04406712464524;71.14403804917737;71.04469090673342;74.85790710983031;75.65851807689515;75.01721798201802;79.82315808639035;80.3483777751658;80.74294099974436;81.11833728061742;80.98803554216092;82.04255152307265;77.05891058239625;77.32898040448968;75.67965111843417;72.9138105248831;71.61335727841106;69.36878856193763;64.42939235228715;62.064322069217596;60.06553589717936;56.60726556244849;56.57322210034222;55.71881775221205;55.11457027435689;53.64181912435306;53.21431223692984;51.53891958019217;52.62460696100227;53.896048971332846
Multivariate_threshold|Bi-214 > -145.089564;24.089507571132035;22.972576374448735;23.449842650225076;23.49166070316853;23.47556306112584;22.3684367330594;22.572458327388006;22.671248352643577;21.909746739162273;22.999805248313397;22.995056344476446;22.737079718021796;23.939905101223392;23.057570965784887;23.081698992345167;23.26717312155597;23.974206105283976;24.593109401152393;24.151799022990243;23.761763654680113;25.199805545806473;25.21450916977412;24.301131749462698;25.408351285937012;25.234618927862595;24.52993661007183;25.115820186643017;23.816797122144973;23.497689152049055;21.57405541552393;21.213782906274613;21.951306693106872;22.144164454704608;21.462732798778482;19.51823434709122;20.962511812474826
Multivariate_threshold|Bi-214 > -152.907441;22.967275474439916;21.814108600365334;22.24125597958061;22.30229052043285;22.18254844494916;21.086613018381733;21.26221343378885;21.274525719372242;20.493944408967987;21.50553629779639;21.477581294895217;21.230649969681977;22.32965314845014;21.406760953610984;21.42021504891062;21.60021665282534;22.331377077235445;22.93772838052515;22.627303308205374;22.21824729211432;23.74525045878261;23.84007427112262;22.937850274630527;24.14165015121182;24.10523835186182;23.448399400744094;24.108759126924483;22.871953845888967;22.54463186432921;20.59018874183147;20.236946266601997;21.03815817721171;21.248891479944866;20.59610038370416;18.56428842764127;20.013546072490836
Multivariate_threshold|Bi-214 <= 157.724066;67.55746958014703;67.84407251232876;70.26261840225227;69.56011487606082;73.55852751984831;72.01793855723447;73.32281150775962;76.77118591380044;76.74870748762135;80.87805179265857;81.772156018646;81.08635636328768;86.31057772269324;86.9991986422593;87.4367652435067;87.8342093585742;87.60670243916124;88.71178817283098;83.20083353955948;83.54753417939337;81.53979568611575;78.45116505811328;77.10577664446262;74.47210286041782;68.97946646521586;66.42164373996673;64.12280636502271;60.41387161130643;60.41292094512663;59.68264215088692;59.05007191231991;57.320732602878316;56.82120832937352;55.03042793534547;56.467885945481825;57.71926369567963
Multivariate_threshold|Bi-214 <= 126.227226;63.03619542299964;63.176811235191806;65.39343697644536;64.76835327314903;68.34920086971479;66.85369806520659;68.04406712464524;71.14403804917737;71.04469090673342;74.85790710983031;75.65851807689515;75.01721798201802;79.82315808639035;80.3483777751658;80.74294099974436;81.11833728061742;80.98803554216092;82.04255152307265;77.05891058239625;77.32898040448968;75.67965111843417;72.9138105248831;71.61335727841106;69.36878856193763;64.42939235228715;62.064322069217596;60.06553589717936;56.60726556244849;56.57322210034222;55.71881775221205;55.11457027435689;53.64181912435306;53.21431223692984;51.53891958019217;52.62460696100227;53.896048971332846
Multivariate_threshold|Bi-214 <= -145.089564;24.089507571132035;22.972576374448735;23.449842650225076;23.49166070316853;23.47556306112584;22.3684367330594;22.572458327388006;22.671248352643577;21.909746739162273;22.999805248313397;22.995056344476446;22.737079718021796;23.939905101223392;23.057570965784887;23.081698992345167;23.26717312155597;23.974206105283976;24.593109401152393;24.151799022990243;23.761763654680113;25.199805545806473;25.21450916977412;24.301131749462698;25.408351285937012;25.234618927862595;24.52993661007183;25.115820186643017;23.816797122144973;23.497689152049055;21.57405541552393;21.213782906274613;21.951306693106872;22.144164454704608;21.462732798778482;19.51823434709122;20.962511812474826
