B;22.0;36.0;38.0;43.0;63.0;52.0;52.0;37.0;29.0;17.0;14.0;9.0;12.0
B;23.0;37.0;31.0;52.0;75.0;67.0;58.0;25.0;30.0;12.0;13.0;7.0;5.0
B;11.0;6.0;3.0;5.0;11.0;7.0;7.0;5.0;8.0;4.0;10.0;4.0;4.0
B;21.0;27.0;22.0;34.0;35.0;39.0;33.0;22.0;13.0;12.0;9.0;11.0;4.0
B;30.0;36.0;54.0;79.0;92.0;79.0;70.0;48.0;17.0;16.0;11.0;8.0;9.0
B;4.0;8.0;5.0;14.0;2.0;8.0;8.0;12.0;7.0;4.0;9.0;4.0;5.0
B;18.0;21.0;32.0;33.0;34.0;32.0;37.0;23.0;19.0;13.0;8.0;16.0;9.0
B;4.0;9.0;4.0;7.0;8.0;9.0;7.0;9.0;7.0;7.0;6.0;5.0;10.0
B;23.0;27.0;50.0;57.0;48.0;61.0;46.0;37.0;23.0;16.0;10.0;10.0;7.0
B;24.0;28.0;37.0;57.0;64.0;53.0;47.0;33.0;28.0;16.0;9.0;3.0;8.0
B;30.0;35.0;50.0;65.0;68.0;69.0;54.0;33.0;25.0;11.0;7.0;9.0;8.0
B;25.0;27.0;39.0;45.0;52.0;55.0;32.0;18.0;16.0;11.0;6.0;5.0;4.0
B;19.0;33.0;38.0;65.0;74.0;63.0;55.0;45.0;16.0;14.0;17.0;8.0;8.0
B;19.0;30.0;35.0;54.0;52.0;49.0;34.0;42.0;29.0;11.0;4.0;8.0;5.0
B;14.0;18.0;21.0;34.0;34.0;37.0;32.0;22.0;18.0;10.0;9.0;4.0;8.0
B;6.0;1.0;12.0;6.0;10.0;9.0;4.0;4.0;4.0;10.0;9.0;6.0;7.0
B;30.0;41.0;67.0;88.0;86.0;105.0;73.0;40.0;25.0;17.0;14.0;7.0;4.0
B;8.0;6.0;6.0;9.0;9.0;4.0;6.0;12.0;7.0;11.0;3.0;5.0;7.0
B;7.0;8.0;11.0;12.0;11.0;8.0;5.0;10.0;10.0;6.0;12.0;4.0;7.0
B;14.0;28.0;25.0;39.0;49.0;44.0;30.0;21.0;27.0;9.0;10.0;5.0;12.0
B;12.0;38.0;31.0;47.0;55.0;46.0;34.0;24.0;24.0;9.0;13.0;4.0;6.0
B;20.0;28.0;27.0;63.0;56.0;43.0;33.0;36.0;18.0;10.0;13.0;8.0;13.0
B;28.0;48.0;66.0;92.0;98.0;103.0;69.0;58.0;29.0;15.0;11.0;12.0;9.0
B;16.0;18.0;22.0;24.0;27.0;35.0;25.0;23.0;19.0;7.0;6.0;11.0;8.0
B;16.0;12.0;9.0;14.0;8.0;4.0;7.0;3.0;8.0;13.0;4.0;8.0;10.0
B;27.0;35.0;43.0;52.0;62.0;47.0;35.0;48.0;21.0;12.0;10.0;10.0;13.0
Multivariate_threshold|Ca kb <= -31.420959;9.683334929865255;10.235986418458928;11.820036188287071;13.31855707822807;13.682874121083884;13.032150974983038;11.798558844234105;10.631458467423968;9.036544766742772;8.233045330381103;7.764860229971454;7.590703818941859;7.518345401954997
Multivariate_threshold|Ca kb > -13.734236;11.607750304488055;13.930445190319015;17.49677955400825;20.75022709817059;22.399956087694534;21.11658051066617;18.363447736233805;14.733592362661266;11.370622184044601;9.314865755079307;8.091458066384346;7.710101366065862;7.466396282499015
Multivariate_threshold|Ca kb > -41.992282;8.533115411534055;8.027815227820676;8.427057153763673;8.876661620803663;8.472690315077983;8.200102359523065;7.874736867529201;8.179620607816988;7.641471001442564;7.586443258798131;7.569653305811185;7.519340125347477;7.5493952947932845
Multivariate_threshold|Ca kb <= -13.734236;11.607750304488055;13.930445190319015;17.49677955400825;20.75022709817059;22.399956087694534;21.11658051066617;18.363447736233805;14.733592362661266;11.370622184044601;9.314865755079307;8.091458066384346;7.710101366065862;7.466396282499015
Multivariate_threshold|Ca kb <= 61.769400;19.82297200591003;29.701883247730482;41.730479776142886;52.47561114505584;59.612691908416515;55.62855845522962;46.38859158208938;32.245372741623136;21.334668254491;13.933096697951619;9.485685980335905;8.21980282301973;7.244628394364054
Multivariate_threshold|Ca kb > -31.420959;9.683334929865255;10.235986418458928;11.820036188287071;13.31855707822807;13.682874121083884;13.032150974983038;11.798558844234105;10.631458467423968;9.036544766742772;8.233045330381103;7.764860229971454;7.590703818941859;7.518345401954997
