A;9.0;8.0;10.0;9.0;6.0;12.0;13.0;10.0;22.0;32.0;24.0;29.0;23.0;11.0;16.0;14.0;6.0;8.0;9.0;10.0
A;5.0;9.0;10.0;8.0;7.0;9.0;13.0;11.0;16.0;18.0;15.0;11.0;18.0;6.0;13.0;11.0;8.0;5.0;3.0;9.0
A;12.0;11.0;5.0;12.0;14.0;25.0;40.0;70.0;69.0;97.0;110.0;94.0;76.0;48.0;42.0;28.0;23.0;12.0;11.0;7.0
A;6.0;5.0;9.0;7.0;8.0;13.0;11.0;11.0;17.0;11.0;12.0;17.0;7.0;8.0;10.0;6.0;10.0;5.0;7.0;6.0
A;6.0;11.0;12.0;14.0;9.0;9.0;19.0;13.0;24.0;11.0;14.0;21.0;18.0;24.0;15.0;5.0;5.0;9.0;13.0;12.0
A;11.0;9.0;5.0;6.0;7.0;7.0;15.0;12.0;26.0;19.0;31.0;21.0;24.0;20.0;11.0;15.0;8.0;11.0;11.0;7.0
A;6.0;10.0;7.0;6.0;9.0;13.0;12.0;23.0;14.0;18.0;15.0;21.0;19.0;15.0;12.0;13.0;12.0;5.0;5.0;5.0
A;9.0;11.0;18.0;17.0;40.0;67.0;130.0;173.0;250.0;295.0;301.0;312.0;255.0;191.0;132.0;82.0;49.0;14.0;14.0;15.0
A;13.0;10.0;11.0;6.0;14.0;21.0;33.0;59.0;59.0;85.0;102.0;88.0;67.0;56.0;47.0;23.0;19.0;19.0;13.0;3.0
A;6.0;14.0;11.0;20.0;30.0;63.0;95.0;147.0;194.0;219.0;244.0;214.0;220.0;121.0;98.0;74.0;33.0;20.0;13.0;7.0
A;8.0;6.0;5.0;10.0;10.0;12.0;12.0;15.0;21.0;25.0;28.0;11.0;12.0;12.0;16.0;4.0;12.0;11.0;6.0;10.0
A;8.0;7.0;6.0;9.0;11.0;19.0;21.0;36.0;44.0;46.0;50.0;34.0;53.0;34.0;24.0;19.0;21.0;9.0;8.0;15.0
A;3.0;6.0;9.0;13.0;13.0;24.0;31.0;50.0;62.0;78.0;84.0;72.0;73.0;51.0;36.0;23.0;19.0;15.0;8.0;7.0
A;6.0;6.0;7.0;9.0;6.0;12.0;9.0;17.0;12.0;22.0;18.0;20.0;21.0;10.0;8.0;9.0;10.0;12.0;3.0;7.0
A;11.0;7.0;12.0;10.0;10.0;12.0;15.0;12.0;17.0;29.0;29.0;24.0;20.0;22.0;15.0;8.0;7.0;11.0;8.0;9.0
A;2.0;6.0;4.0;4.0;4.0;13.0;14.0;15.0;21.0;24.0;19.0;15.0;20.0;8.0;9.0;17.0;10.0;6.0;6.0;9.0
A;11.0;9.0;15.0;15.0;18.0;33.0;47.0;76.0;95.0;108.0;119.0;103.0;101.0;67.0;50.0;38.0;29.0;9.0;18.0;11.0
A;12.0;11.0;6.0;10.0;10.0;15.0;8.0;15.0;16.0;18.0;24.0;16.0;18.0;17.0;10.0;10.0;9.0;13.0;5.0;15.0
A;4.0;13.0;10.0;5.0;7.0;12.0;17.0;23.0;26.0;23.0;28.0;35.0;28.0;19.0;18.0;12.0;15.0;9.0;5.0;7.0
A;12.0;9.0;18.0;17.0;22.0;40.0;61.0;77.0;121.0;145.0;149.0;134.0;109.0;109.0;65.0;39.0;21.0;18.0;13.0;9.0
A;8.0;6.0;8.0;6.0;13.0;19.0;25.0;30.0;46.0;50.0;34.0;48.0;46.0;33.0;17.0;24.0;8.0;13.0;7.0;8.0
A;7.0;5.0;5.0;4.0;6.0;10.0;17.0;20.0;16.0;27.0;32.0;28.0;18.0;18.0;10.0;14.0;10.0;12.0;10.0;3.0
A;2.0;7.0;9.0;4.0;7.0;10.0;8.0;10.0;10.0;15.0;11.0;15.0;16.0;7.0;11.0;11.0;7.0;7.0;5.0;8.0
A;3.0;6.0;3.0;9.0;7.0;11.0;8.0;8.0;14.0;15.0;10.0;18.0;9.0;10.0;11.0;5.0;7.0;10.0;9.0;7.0
A;11.0;8.0;7.0;11.0;7.0;8.0;11.0;19.0;14.0;16.0;14.0;17.0;16.0;17.0;8.0;12.0;11.0;10.0;10.0;8.0
A;6.0;6.0;8.0;7.0;7.0;10.0;7.0;14.0;18.0;10.0;23.0;16.0;18.0;14.0;12.0;11.0;10.0;9.0;8.0;6.0
A;8.0;9.0;8.0;7.0;5.0;18.0;16.0;16.0;24.0;20.0;19.0;21.0;21.0;22.0;14.0;9.0;6.0;4.0;7.0;7.0
A;7.0;8.0;6.0;7.0;13.0;9.0;7.0;13.0;16.0;15.0;12.0;16.0;16.0;7.0;5.0;11.0;9.0;13.0;9.0;10.0
A;12.0;9.0;11.0;7.0;14.0;7.0;8.0;14.0;19.0;30.0;26.0;16.0;31.0;20.0;22.0;18.0;9.0;12.0;8.0;4.0
A;9.0;5.0;3.0;6.0;9.0;7.0;6.0;21.0;16.0;14.0;12.0;6.0;13.0;15.0;11.0;9.0;12.0;6.0;4.0;7.0
A;7.0;12.0;8.0;6.0;6.0;12.0;12.0;19.0;9.0;17.0;18.0;17.0;25.0;17.0;17.0;14.0;4.0;7.0;2.0;8.0
A;10.0;7.0;6.0;12.0;19.0;30.0;37.0;62.0;77.0;96.0;103.0;95.0;77.0;81.0;46.0;33.0;13.0;19.0;11.0;10.0
A;11.0;9.0;21.0;20.0;39.0;61.0;108.0;180.0;235.0;263.0;326.0;283.0;212.0;170.0;110.0;86.0;36.0;25.0;10.0;12.0
A;8.0;3.0;11.0;6.0;9.0;7.0;12.0;11.0;20.0;19.0;25.0;23.0;19.0;15.0;9.0;9.0;11.0;8.0;7.0;9.0
A;7.0;5.0;7.0;9.0;2.0;5.0;6.0;13.0;18.0;16.0;12.0;17.0;18.0;18.0;10.0;11.0;6.0;6.0;13.0;5.0
A;8.0;4.0;7.0;5.0;10.0;10.0;6.0;12.0;11.0;8.0;13.0;12.0;8.0;11.0;8.0;10.0;8.0;18.0;7.0;4.0
A;3.0;10.0;12.0;28.0;31.0;74.0;111.0;171.0;213.0;242.0;266.0;235.0;221.0;157.0;99.0;66.0;32.0;25.0;16.0;12.0
A;9.0;7.0;8.0;7.0;8.0;15.0;7.0;18.0;15.0;17.0;17.0;16.0;13.0;15.0;17.0;6.0;7.0;7.0;6.0;4.0
A;7.0;7.0;9.0;10.0;10.0;8.0;15.0;27.0;16.0;23.0;33.0;30.0;34.0;32.0;17.0;13.0;9.0;7.0;6.0;5.0
A;10.0;8.0;11.0;7.0;9.0;10.0;12.0;18.0;27.0;14.0;10.0;12.0;17.0;10.0;10.0;8.0;8.0;6.0;10.0;8.0
A;5.0;5.0;7.0;12.0;11.0;10.0;13.0;16.0;26.0;26.0;31.0;27.0;23.0;21.0;13.0;6.0;12.0;6.0;7.0;9.0
A;7.0;12.0;12.0;23.0;32.0;52.0;88.0;131.0;175.0;194.0;240.0;223.0;194.0;148.0;82.0;50.0;25.0;19.0;13.0;14.0
A;10.0;6.0;8.0;13.0;25.0;42.0;74.0;79.0;144.0;163.0;177.0;161.0;149.0;105.0;63.0;47.0;27.0;16.0;7.0;9.0
A;5.0;9.0;6.0;6.0;9.0;11.0;10.0;16.0;19.0;15.0;26.0;19.0;13.0;6.0;9.0;7.0;11.0;10.0;4.0;6.0
A;7.0;3.0;13.0;6.0;7.0;8.0;14.0;13.0;12.0;21.0;7.0;16.0;10.0;9.0;11.0;10.0;13.0;2.0;7.0;4.0
A;8.0;10.0;22.0;30.0;52.0;69.0;148.0;197.0;256.0;305.0;331.0;307.0;250.0;217.0;114.0;97.0;53.0;24.0;12.0;9.0
A;7.0;3.0;11.0;12.0;9.0;9.0;22.0;23.0;22.0;33.0;33.0;30.0;17.0;39.0;13.0;16.0;12.0;9.0;8.0;9.0
A;6.0;5.0;10.0;10.0;8.0;12.0;17.0;14.0;19.0;19.0;20.0;28.0;15.0;14.0;14.0;7.0;11.0;6.0;7.0;11.0
A;6.0;6.0;14.0;6.0;6.0;12.0;15.0;12.0;16.0;15.0;28.0;20.0;18.0;18.0;18.0;9.0;6.0;11.0;12.0;9.0
A;3.0;7.0;10.0;7.0;10.0;16.0;17.0;28.0;23.0;20.0;28.0;30.0;28.0;23.0;24.0;7.0;12.0;12.0;6.0;7.0
A;7.0;8.0;4.0;9.0;12.0;7.0;12.0;11.0;27.0;26.0;15.0;19.0;21.0;17.0;24.0;14.0;8.0;5.0;9.0;8.0
A;10.0;8.0;12.0;13.0;12.0;22.0;18.0;34.0;39.0;40.0;46.0;47.0;38.0;33.0;20.0;12.0;16.0;15.0;9.0;10.0
A;10.0;9.0;5.0;3.0;6.0;12.0;12.0;16.0;16.0;15.0;20.0;20.0;6.0;17.0;13.0;13.0;9.0;5.0;8.0;4.0
A;5.0;10.0;4.0;10.0;11.0;11.0;9.0;19.0;14.0;14.0;14.0;12.0;12.0;7.0;15.0;11.0;7.0;11.0;8.0;9.0
A;5.0;10.0;11.0;16.0;31.0;68.0;127.0;192.0;234.0;311.0;310.0;289.0;259.0;205.0;129.0;74.0;44.0;37.0;15.0;9.0
A;4.0;9.0;10.0;5.0;5.0;9.0;12.0;21.0;21.0;24.0;29.0;40.0;19.0;20.0;12.0;17.0;9.0;11.0;10.0;11.0
A;7.0;8.0;6.0;6.0;7.0;9.0;11.0;9.0;25.0;21.0;21.0;30.0;22.0;9.0;11.0;6.0;12.0;2.0;7.0;4.0
A;6.0;7.0;7.0;8.0;9.0;14.0;12.0;14.0;13.0;31.0;22.0;7.0;19.0;13.0;15.0;14.0;8.0;10.0;4.0;5.0
