Class;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;410;411;412;413;414;415;416;417;418;419;420;421;422;423;424;425;426;427;428;429;430
B;33.0;35.0;30.0;27.0;32.0;37.0;35.0;38.0;35.0;34.0;44.0;31.0;36.0;38.0;36.0;45.0;40.0;45.0;42.0;45.0;49.0;43.0;38.0;42.0;44.0;23.0;29.0;32.0;35.0;23.0;36.0;26.0;32.0;32.0;27.0;22.0;22.0;23.0;28.0;24.0;36.0
B;29.0;36.0;32.0;30.0;22.0;35.0;25.0;29.0;32.0;21.0;24.0;22.0;22.0;22.0;22.0;41.0;38.0;26.0;29.0;37.0;36.0;41.0;39.0;26.0;38.0;40.0;46.0;37.0;27.0;46.0;34.0;23.0;27.0;31.0;34.0;31.0;25.0;24.0;34.0;22.0;23.0
B;38.0;27.0;27.0;27.0;35.0;22.0;32.0;29.0;41.0;29.0;44.0;35.0;34.0;30.0;41.0;42.0;33.0;30.0;28.0;26.0;40.0;43.0;34.0;43.0;39.0;39.0;44.0;37.0;35.0;31.0;32.0;32.0;26.0;25.0;29.0;31.0;33.0;28.0;36.0;24.0;23.0
B;41.0;36.0;21.0;26.0;27.0;30.0;35.0;29.0;39.0;32.0;38.0;32.0;22.0;24.0;25.0;21.0;29.0;22.0;25.0;38.0;34.0;48.0;35.0;39.0;33.0;29.0;27.0;32.0;37.0;38.0;41.0;26.0;30.0;29.0;36.0;24.0;35.0;25.0;20.0;31.0;26.0
B;30.0;27.0;36.0;44.0;43.0;31.0;27.0;29.0;31.0;28.0;35.0;26.0;34.0;30.0;30.0;26.0;45.0;34.0;36.0;45.0;36.0;40.0;42.0;38.0;44.0;52.0;42.0;36.0;47.0;41.0;45.0;41.0;45.0;40.0;34.0;22.0;27.0;32.0;31.0;39.0;33.0
B;42.0;39.0;35.0;29.0;23.0;30.0;27.0;27.0;25.0;30.0;35.0;33.0;35.0;25.0;29.0;27.0;33.0;31.0;26.0;32.0;31.0;43.0;51.0;41.0;35.0;25.0;31.0;35.0;42.0;42.0;47.0;43.0;38.0;33.0;36.0;36.0;33.0;42.0;25.0;32.0;43.0
B;33.0;28.0;28.0;31.0;30.0;30.0;39.0;30.0;32.0;33.0;32.0;35.0;33.0;26.0;44.0;38.0;34.0;40.0;38.0;46.0;38.0;46.0;43.0;34.0;41.0;43.0;28.0;37.0;43.0;43.0;27.0;31.0;28.0;33.0;28.0;40.0;30.0;30.0;29.0;23.0;29.0
B;29.0;34.0;40.0;36.0;34.0;29.0;32.0;21.0;25.0;25.0;29.0;24.0;25.0;35.0;21.0;38.0;30.0;40.0;33.0;39.0;49.0;38.0;36.0;40.0;42.0;36.0;43.0;44.0;45.0;33.0;43.0;34.0;36.0;38.0;39.0;33.0;37.0;40.0;34.0;23.0;21.0
B;17.0;32.0;37.0;26.0;36.0;31.0;26.0;25.0;27.0;27.0;32.0;31.0;34.0;25.0;27.0;25.0;33.0;38.0;43.0;35.0;30.0;47.0;37.0;49.0;46.0;29.0;42.0;46.0;39.0;37.0;34.0;38.0;38.0;21.0;32.0;28.0;32.0;25.0;23.0;24.0;23.0
B;39.0;43.0;39.0;29.0;43.0;34.0;40.0;26.0;27.0;35.0;31.0;37.0;52.0;41.0;44.0;32.0;45.0;42.0;46.0;38.0;36.0;48.0;35.0;49.0;54.0;37.0;41.0;38.0;38.0;41.0;46.0;37.0;42.0;19.0;34.0;39.0;16.0;29.0;30.0;24.0;27.0
B;34.0;33.0;21.0;30.0;29.0;30.0;34.0;35.0;21.0;26.0;26.0;22.0;42.0;36.0;39.0;35.0;31.0;50.0;33.0;48.0;41.0;45.0;38.0;36.0;33.0;33.0;31.0;28.0;30.0;42.0;35.0;37.0;26.0;33.0;26.0;23.0;31.0;19.0;31.0;24.0;37.0
B;24.0;41.0;24.0;31.0;25.0;25.0;35.0;19.0;33.0;30.0;30.0;34.0;23.0;38.0;31.0;35.0;38.0;41.0;37.0;36.0;42.0;31.0;30.0;46.0;40.0;35.0;40.0;34.0;36.0;32.0;37.0;28.0;25.0;28.0;26.0;30.0;27.0;23.0;30.0;38.0;28.0
B;35.0;32.0;43.0;39.0;28.0;25.0;29.0;34.0;33.0;22.0;30.0;23.0;28.0;36.0;34.0;27.0;40.0;40.0;46.0;39.0;44.0;36.0;36.0;50.0;53.0;39.0;48.0;26.0;31.0;53.0;35.0;29.0;36.0;48.0;28.0;31.0;31.0;26.0;24.0;37.0;29.0
B;43.0;32.0;33.0;44.0;26.0;39.0;43.0;34.0;24.0;34.0;24.0;36.0;35.0;39.0;33.0;43.0;32.0;39.0;45.0;47.0;51.0;58.0;52.0;52.0;49.0;49.0;39.0;48.0;32.0;45.0;47.0;37.0;36.0;35.0;32.0;32.0;35.0;30.0;29.0;24.0;26.0
B;32.0;32.0;30.0;29.0;28.0;31.0;29.0;24.0;32.0;35.0;24.0;24.0;20.0;32.0;19.0;23.0;23.0;35.0;31.0;29.0;41.0;41.0;35.0;30.0;41.0;44.0;39.0;43.0;48.0;35.0;44.0;39.0;29.0;32.0;41.0;50.0;49.0;45.0;34.0;41.0;37.0
B;30.0;36.0;33.0;49.0;38.0;38.0;31.0;26.0;34.0;29.0;24.0;27.0;37.0;35.0;34.0;38.0;41.0;33.0;34.0;43.0;26.0;51.0;39.0;35.0;52.0;45.0;45.0;39.0;34.0;44.0;33.0;41.0;34.0;37.0;22.0;41.0;31.0;26.0;34.0;36.0;25.0
B;38.0;29.0;30.0;28.0;27.0;20.0;35.0;23.0;22.0;27.0;33.0;22.0;30.0;17.0;28.0;28.0;23.0;26.0;25.0;31.0;39.0;35.0;36.0;26.0;25.0;28.0;28.0;32.0;29.0;42.0;35.0;29.0;42.0;28.0;34.0;35.0;26.0;12.0;35.0;16.0;23.0
B;31.0;30.0;42.0;25.0;24.0;32.0;30.0;37.0;35.0;41.0;30.0;37.0;29.0;31.0;32.0;45.0;47.0;47.0;42.0;41.0;44.0;51.0;47.0;39.0;54.0;48.0;42.0;41.0;63.0;42.0;40.0;41.0;33.0;34.0;32.0;26.0;39.0;37.0;19.0;26.0;26.0
B;36.0;33.0;27.0;28.0;36.0;30.0;45.0;31.0;44.0;33.0;33.0;32.0;40.0;39.0;29.0;42.0;40.0;37.0;40.0;45.0;45.0;30.0;51.0;30.0;37.0;37.0;39.0;48.0;33.0;42.0;35.0;20.0;25.0;22.0;21.0;22.0;21.0;20.0;32.0;32.0;23.0
B;32.0;30.0;41.0;22.0;36.0;36.0;34.0;32.0;31.0;34.0;31.0;35.0;46.0;39.0;35.0;48.0;55.0;33.0;47.0;44.0;43.0;47.0;40.0;42.0;29.0;34.0;36.0;26.0;30.0;34.0;21.0;22.0;34.0;21.0;18.0;30.0;27.0;26.0;14.0;28.0;28.0
B;26.0;25.0;40.0;39.0;32.0;32.0;34.0;31.0;32.0;30.0;32.0;22.0;22.0;33.0;41.0;39.0;41.0;35.0;33.0;40.0;33.0;42.0;44.0;34.0;44.0;44.0;41.0;29.0;25.0;30.0;38.0;26.0;26.0;43.0;18.0;34.0;26.0;26.0;31.0;22.0;29.0
