A;0.245;0.275;0.31;0.395;0.545;0.635;0.64;0.655;0.55;0.565;0.535;0.48;0.445;0.39;0.4;0.4;0.475;0.58
A;0.22;0.29;0.39;0.53;0.55;0.69;0.72;0.77;0.68;0.55;0.5;0.44;0.45;0.37;0.44;0.49;0.49;0.55
A;0.22;0.32;0.38;0.65;0.67;0.82;0.9;0.72;0.71;0.61;0.54;0.48;0.48;0.42;0.42;0.46;0.47;0.52
A;0.3;0.29;0.41;0.52;0.71;0.82;0.78;0.73;0.67;0.59;0.47;0.46;0.44;0.47;0.44;0.48;0.53;0.5
A;0.24;0.26;0.42;0.48;0.52;0.64;0.69;0.71;0.69;0.58;0.52;0.48;0.41;0.46;0.47;0.49;0.46;0.59
A;0.28;0.26;0.32;0.39;0.51;0.63;0.66;0.59;0.64;0.48;0.52;0.44;0.44;0.42;0.4;0.5;0.49;0.54
A;0.32;0.34;0.37;0.56;0.7;0.85;0.9;0.73;0.63;0.69;0.56;0.48;0.5;0.46;0.5;0.46;0.57;0.59
A;0.215;0.345;0.42;0.585;0.755;0.885;0.9;0.845;0.67;0.56;0.495;0.47;0.4;0.42;0.465;0.4;0.52;0.53
A;0.23;0.3;0.4;0.32;0.57;0.64;0.7;0.62;0.6;0.54;0.47;0.5;0.4;0.4;0.44;0.47;0.47;0.48
A;0.26;0.31;0.34;0.47;0.52;0.77;0.69;0.61;0.7;0.58;0.54;0.41;0.47;0.5;0.39;0.47;0.54;0.57
A;0.25;0.4;0.4;0.62;0.76;0.77;0.77;0.77;0.64;0.6;0.54;0.52;0.42;0.4;0.43;0.47;0.5;0.61
A;0.31;0.32;0.41;0.56;0.62;0.79;0.86;0.8;0.73;0.71;0.49;0.49;0.48;0.43;0.49;0.49;0.45;0.55
A;0.3;0.29;0.42;0.51;0.64;0.81;0.86;0.79;0.72;0.65;0.5;0.46;0.43;0.46;0.49;0.43;0.48;0.53
A;0.245;0.255;0.355;0.545;0.54;0.75;0.72;0.725;0.66;0.58;0.575;0.485;0.445;0.41;0.495;0.435;0.49;0.545
A;0.24;0.33;0.35;0.48;0.54;0.68;0.76;0.63;0.6;0.53;0.45;0.49;0.41;0.44;0.37;0.38;0.46;0.56
A;0.27;0.23;0.36;0.4;0.5;0.67;0.67;0.61;0.51;0.52;0.5;0.51;0.51;0.48;0.44;0.44;0.52;0.52
A;0.28;0.35;0.4;0.49;0.56;0.69;0.73;0.61;0.64;0.54;0.56;0.4;0.41;0.49;0.41;0.53;0.56;0.48
A;0.31;0.31;0.37;0.48;0.55;0.71;0.67;0.65;0.71;0.44;0.46;0.62;0.47;0.45;0.44;0.47;0.53;0.61
A;0.26;0.25;0.35;0.465;0.625;0.71;0.71;0.755;0.655;0.575;0.495;0.485;0.39;0.41;0.395;0.46;0.52;0.525
A;0.23;0.3;0.39;0.51;0.68;0.76;0.79;0.77;0.64;0.54;0.53;0.42;0.4;0.43;0.4;0.46;0.49;0.51
A;0.265;0.315;0.365;0.44;0.61;0.74;0.755;0.685;0.69;0.57;0.56;0.5;0.415;0.415;0.47;0.455;0.495;0.55
