model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;mean_abs_diff;zones_removed
pls;SHAP;6;zero;0.76337;0.629213;0.134157;0.765217;0.669565;0.095652;0.211052;"Ag La; Ag ka; Ag Lb; Zn; Fe; Ag compton"
pls;SHAP;7;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.222834;"Ag La; Ag ka; Ag Lb; Zn; Fe; Ag compton; Bremsstrahlung"
pls;SHAP;8;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.223343;"Ag La; Ag ka; Ag Lb; Zn; Fe; Ag compton; Bremsstrahlung; Cu"
pls;SHAP;9;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.22602;"Ag La; Ag ka; Ag Lb; Zn; Fe; Ag compton; Bremsstrahlung; Cu; background"
pls;SHAP;10;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.226047;"Ag La; Ag ka; Ag Lb; Zn; Fe; Ag compton; Bremsstrahlung; Cu; background; Ca"
pls;Permutation;1;zero;0.76337;0.70901;0.05436;0.765217;0.704348;0.06087;0.102087;Ag ka
pls;Permutation;2;zero;0.76337;0.730438;0.032932;0.765217;0.73913;0.026087;0.137715;"Ag ka; Ag La"
pls;Permutation;3;zero;0.76337;0.651025;0.112345;0.765217;0.66087;0.104348;0.202969;"Ag ka; Ag La; Ag Lb"
pls;Permutation;4;zero;0.76337;0.64349;0.11988;0.765217;0.652174;0.113043;0.209866;"Ag ka; Ag La; Ag Lb; Zn"
pls;Permutation;5;zero;0.76337;0.644713;0.118657;0.765217;0.66087;0.104348;0.211411;"Ag ka; Ag La; Ag Lb; Zn; Fe"
pls;Permutation;6;zero;0.76337;0.629213;0.134157;0.765217;0.669565;0.095652;0.211052;"Ag ka; Ag La; Ag Lb; Zn; Fe; Ag compton"
pls;Permutation;7;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.222834;"Ag ka; Ag La; Ag Lb; Zn; Fe; Ag compton; Bremsstrahlung"
pls;Permutation;8;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.222985;"Ag ka; Ag La; Ag Lb; Zn; Fe; Ag compton; Bremsstrahlung; Ca"
pls;Permutation;9;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.223322;"Ag ka; Ag La; Ag Lb; Zn; Fe; Ag compton; Bremsstrahlung; Ca; Cu"
pls;Permutation;10;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.226047;"Ag ka; Ag La; Ag Lb; Zn; Fe; Ag compton; Bremsstrahlung; Ca; Cu; background"
pls;VIP;1;zero;0.76337;0.702182;0.061188;0.765217;0.713043;0.052174;0.160804;Ag La
pls;VIP;2;zero;0.76337;0.597336;0.166034;0.765217;0.608696;0.156522;0.242358;"Ag La; Ag Lb"
pls;VIP;3;zero;0.76337;0.651025;0.112345;0.765217;0.66087;0.104348;0.202969;"Ag La; Ag Lb; Ag ka"
pls;VIP;4;zero;0.76337;0.64349;0.11988;0.765217;0.652174;0.113043;0.209866;"Ag La; Ag Lb; Ag ka; Zn"
pls;VIP;5;zero;0.76337;0.658614;0.104756;0.765217;0.686957;0.078261;0.209226;"Ag La; Ag Lb; Ag ka; Zn; Ag compton"
pls;VIP;6;zero;0.76337;0.629213;0.134157;0.765217;0.669565;0.095652;0.211052;"Ag La; Ag Lb; Ag ka; Zn; Ag compton; Fe"
pls;VIP;7;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.222834;"Ag La; Ag Lb; Ag ka; Zn; Ag compton; Fe; Bremsstrahlung"
pls;VIP;8;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.222985;"Ag La; Ag Lb; Ag ka; Zn; Ag compton; Fe; Bremsstrahlung; Ca"
pls;VIP;9;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.225774;"Ag La; Ag Lb; Ag ka; Zn; Ag compton; Fe; Bremsstrahlung; Ca; background"
pls;VIP;10;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.226047;"Ag La; Ag Lb; Ag ka; Zn; Ag compton; Fe; Bremsstrahlung; Ca; background; Cu"
pls;Reg_vet;1;zero;0.76337;0.70901;0.05436;0.765217;0.704348;0.06087;0.102087;Ag ka
pls;Reg_vet;2;zero;0.76337;0.725396;0.037974;0.765217;0.721739;0.043478;0.098982;"Ag ka; Zn"
pls;Reg_vet;3;zero;0.76337;0.743637;0.019733;0.765217;0.756522;0.008696;0.14419;"Ag ka; Zn; Ag La"
pls;Reg_vet;4;zero;0.76337;0.703851;0.059519;0.765217;0.721739;0.043478;0.146469;"Ag ka; Zn; Ag La; Fe"
pls;Reg_vet;5;zero;0.76337;0.644713;0.118657;0.765217;0.66087;0.104348;0.211411;"Ag ka; Zn; Ag La; Fe; Ag Lb"
pls;Reg_vet;6;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.21722;"Ag ka; Zn; Ag La; Fe; Ag Lb; Bremsstrahlung"
pls;Reg_vet;7;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.222834;"Ag ka; Zn; Ag La; Fe; Ag Lb; Bremsstrahlung; Ag compton"
pls;Reg_vet;8;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.222985;"Ag ka; Zn; Ag La; Fe; Ag Lb; Bremsstrahlung; Ag compton; Ca"
pls;Reg_vet;9;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.225774;"Ag ka; Zn; Ag La; Fe; Ag Lb; Bremsstrahlung; Ag compton; Ca; background"
pls;Reg_vet;10;zero;0.76337;0.48212;0.28125;0.765217;0.626087;0.13913;0.226047;"Ag ka; Zn; Ag La; Fe; Ag Lb; Bremsstrahlung; Ag compton; Ca; background; Cu"
