Class;1.40;1.42;1.44;1.46;1.48;1.50;1.52;1.54;1.56;1.58;1.60;1.62;1.64;1.66
B;0.363121319;0.425313368;0.449387709;0.377164685;0.429325758;0.463431075;0.4534001;0.493524002;0.437350538;0.467443465;0.427319563;0.405251416;0.343059367;0.31296644
B;0.46859115;0.438030858;0.450254975;0.505263501;0.484889973;0.40339586;0.474703209;0.478777914;0.484889973;0.464516444;0.440068211;0.411545271;0.409507918;0.364686156
B;0.384300422;0.482890583;0.434601525;0.458746054;0.390336555;0.492950804;0.448685833;0.470818318;0.498986936;0.424541304;0.392348599;0.362167937;0.37826429;0.303818658
B;0.367714653;0.407253863;0.39341514;0.371668574;0.39341514;0.383530337;0.401322982;0.407253863;0.413184745;0.391438179;0.371668574;0.340037206;0.320267601;0.288636233
B;0.561195015;0.453907733;0.515804242;0.499298506;0.585953619;0.439465214;0.517867459;0.495172072;0.509614591;0.532309978;0.470413469;0.451844516;0.348683668;0.354873318
Multivariate_threshold|Al <= -0.073689;0.396225824087239;0.40111144004584015;0.4078064523185887;0.42522239990203853;0.42312017922623113;0.4277690012108024;0.4336848504488434;0.43194335713295234;0.42675691077421657;0.4191968422029595;0.395213030469174;0.36709995742195745;0.34287831428609267;0.32650084300340854
Multivariate_threshold|Al <= -0.017067;0.41316124445806385;0.41762280748484026;0.4229993842735168;0.4387694017373818;0.44335067522894706;0.4419346429257007;0.44861577371398476;0.44915722426124133;0.4427955963520408;0.43339337852460386;0.41033893544156147;0.3781577943652767;0.3563772434806825;0.3370357124253381
Multivariate_threshold|Al <= 0.029883;0.4272036976644312;0.43131364594992677;0.4355970069703906;0.4500022577984632;0.4601253278350993;0.4536804606594201;0.4609961449529419;0.46343055898554797;0.4560944981086357;0.4451648133413398;0.42288098093720367;0.3873266933025422;0.36757023883600604;0.3457709789645431
Multivariate_threshold|Al <= 0.078466;0.44173481007420223;0.4454809078803407;0.4486330106382647;0.46162600271735943;0.47748371664883793;0.4658350176534903;0.4738073370932446;0.4782005872913671;0.46985618444019184;0.4573458788597721;0.4358594733891493;0.3968146580600692;0.379152735948156;0.35481022147759217
Multivariate_threshold|Al > 0.029883;0.4272036976644312;0.43131364594992677;0.4355970069703906;0.4500022577984632;0.4601253278350993;0.4536804606594201;0.4609961449529419;0.46343055898554797;0.4560944981086357;0.4451648133413398;0.42288098093720367;0.3873266933025422;0.36757023883600604;0.3457709789645431
Multivariate_threshold|Al > 0.078466;0.44173481007420223;0.4454809078803407;0.4486330106382647;0.46162600271735943;0.47748371664883793;0.4658350176534903;0.4738073370932446;0.4782005872913671;0.46985618444019184;0.4573458788597721;0.4358594733891493;0.3968146580600692;0.379152735948156;0.35481022147759217
Multivariate_threshold|Al > -0.017067;0.41316124445806385;0.41762280748484026;0.4229993842735168;0.4387694017373818;0.44335067522894706;0.4419346429257007;0.44861577371398476;0.44915722426124133;0.4427955963520408;0.43339337852460386;0.41033893544156147;0.3781577943652767;0.3563772434806825;0.3370357124253381
Multivariate_threshold|Al > -0.073689;0.396225824087239;0.40111144004584015;0.4078064523185887;0.42522239990203853;0.42312017922623113;0.4277690012108024;0.4336848504488434;0.43194335713295234;0.42675691077421657;0.4191968422029595;0.395213030469174;0.36709995742195745;0.34287831428609267;0.32650084300340854
